Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
1	Spectrogram 1	1	9.403844020	9.632520740	10652.406	20791.444	14531.250	14906.250	-84.55	0.2287	10139.037	14531.250	9.4827		SA	A	0	SB
2	Spectrogram 1	1	9.418839214	9.418839214	11679.144	11679.144	11718.750	11718.750	-82.04	0.0000	0.000	11718.750	9.4187	FI				
3	Spectrogram 1	1	9.625023142	9.625023142	20021.390	20021.390	20062.500	20062.500	-77.90	0.0000	0.000	20062.500	9.6267	FF				
4	Spectrogram 1	1	30.578569639	31.077159865	9625.668	19893.048	10593.750	12281.250	-80.92	0.4986	10267.380	10593.750	30.6347		SA	A	0	SB
5	Spectrogram 1	1	30.586067236	30.586067236	10267.380	10267.380	10312.500	10312.500	-66.43	0.0000	0.000	10312.500	30.5867	FI				
6	Spectrogram 1	1	31.073411067	31.073411067	18866.310	18866.310	18843.750	18843.750	-86.99	0.0000	0.000	18843.750	31.0720	FF				
7	Spectrogram 1	1	33.455488328	33.852860990	9497.326	22716.578	11437.500	12656.250	-80.53	0.3974	13219.251	11437.500	33.5200		SA	A	0	SB
8	Spectrogram 1	1	33.462985926	33.462985926	10267.380	10267.380	10312.500	10312.500	-80.27	0.0000	0.000	10312.500	33.4613	FI				
9	Spectrogram 1	1	33.849112191	33.849112191	21304.813	21304.813	21281.250	21281.250	-101.02	0.0000	0.000	21281.250	33.8507	FF				
10	Spectrogram 1	1	71.619336412	71.937984301	11679.144	18609.626	15093.750	14062.500	-70.58	0.3186	6930.481	15093.750	71.8933		SA	A	0	SB
11	Spectrogram 1	1	71.641829204	71.641829204	12320.856	12320.856	12281.250	12281.250	-62.53	0.0000	0.000	12281.250	71.6427	FI				
12	Spectrogram 1	1	71.934235503	71.934235503	17839.572	17839.572	17812.500	17812.500	-78.41	0.0000	0.000	17812.500	71.9360	FF				
13	Spectrogram 1	1	200.567043390	201.073131214	9882.353	21689.840	13593.750	14062.500	-81.93	0.5061	11807.487	13593.750	200.7733		SA	A	0	SB
14	Spectrogram 1	1	200.585787384	200.585787384	10139.037	10139.037	10125.000	10125.000	-80.87	0.0000	0.000	10125.000	200.5867	FI				
15	Spectrogram 1	1	201.069382415	201.069382415	20278.075	20278.075	20250.000	20250.000	-87.38	0.0000	0.000	20250.000	201.0720	FF				
16	Spectrogram 1	1	219.780794257	220.283133282	9497.326	24256.684	15656.250	15187.500	-77.79	0.5023	14759.358	15656.250	220.1280		SA	A	0	SB
17	Spectrogram 1	1	219.795789451	219.795789451	10010.695	10010.695	10031.250	10031.250	-69.41	0.0000	0.000	10031.250	219.7973	FI				
