Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
65	Spectrogram 1	1	966.379495728	966.379495728	10010.695	10010.695	9937.500	9937.500	-75.24	0.0000	0.000	9937.500	966.3787	FI				
66	Spectrogram 1	1	966.611921247	966.611921247	15914.439	15914.439	15937.500	15937.500	-81.11	0.0000	0.000	15937.500	966.6107	FF				
67	Spectrogram 1	1	983.957570976	984.336199644	6930.481	26951.872	13500.000	12375.000	-81.48	0.3786	20021.391	13500.000	984.2133		SA	A	0	SB
68	Spectrogram 1	1	983.980063768	983.980063768	8085.561	8085.561	8062.500	8062.500	-79.33	0.0000	0.000	8062.500	983.9813	FI				
69	Spectrogram 1	1	984.324953248	984.324953248	26053.476	26053.476	26062.500	26062.500	-84.78	0.0000	0.000	26062.500	984.3253	FF				
70	Spectrogram 1	1	989.524363887	989.790528594	8983.957	19893.048	10125.000	11250.000	-79.83	0.2662	10909.091	10125.000	989.5920		SA	A	0	SB
71	Spectrogram 1	1	989.546856679	989.546856679	9368.984	9368.984	9375.000	9375.000	-76.92	0.0000	0.000	9375.000	989.5467	FI				
72	Spectrogram 1	1	989.764287003	989.764287003	19379.679	19379.679	19312.500	19312.500	-82.02	0.0000	0.000	19312.500	989.7653	FF				
73	Spectrogram 1	1	1085.615568581	1085.941714067	9368.984	18224.599	12000.000	12562.500	-81.40	0.3261	8855.615	12000.000	1085.7227		SA	A	0	SB
74	Spectrogram 1	1	1085.641810172	1085.641810172	9882.353	9882.353	9937.500	9937.500	-76.25	0.0000	0.000	9937.500	1085.6427	FI				
75	Spectrogram 1	1	1085.922970074	1085.922970074	17326.203	17326.203	17250.000	17250.000	-75.80	0.0000	0.000	17250.000	1085.9227	FF				
76	Spectrogram 1	1	1086.129154002	1086.444053092	8213.904	19122.995	14625.000	12937.500	-82.85	0.3149	10909.091	14625.000	1086.3547		SA	A	0	SB
77	Spectrogram 1	1	1086.159144391	1086.159144391	8855.615	8855.615	8812.500	8812.500	-81.78	0.0000	0.000	8812.500	1086.1600	FI				
78	Spectrogram 1	1	1086.425309099	1086.425309099	18481.283	18481.283	18562.500	18562.500	-78.71	0.0000	0.000	18562.500	1086.4240	FF				
79	Spectrogram 1	1	1136.642859792	1137.055227648	7828.877	21946.524	9562.500	13312.500	-83.50	0.4124	14117.647	9562.500	1136.6747		SA	A	0	SB
80	Spectrogram 1	1	1136.654106188	1136.654106188	8727.273	8727.273	8812.500	8812.500	-76.12	0.0000	0.000	8812.500	1136.6533	FI				
81	Spectrogram 1	1	1137.032734856	1137.032734856	21304.813	21304.813	21375.000	21375.000	-84.73	0.0000	0.000	21375.000	1137.0320	FF				
82	Spectrogram 1	1	1195.980596190	1196.254258495	9240.642	18481.283	16500.000	13312.500	-83.39	0.2737	9240.641	16500.000	1196.2053		SA	A	0	SB
83	Spectrogram 1	1	1196.003088982	1196.003088982	9882.353	9882.353	9937.500	9937.500	-70.01	0.0000	0.000	9937.500	1196.0027	FI				
84	Spectrogram 1	1	1196.235514501	1196.235514501	18096.257	18096.257	18187.500	18187.500	-76.59	0.0000	0.000	18187.500	1196.2347	FF				
85	Spectrogram 1	1	1195.238334049	1195.553233139	8342.246	12962.567	10125.000	10125.000	-77.71	0.3149	4620.321	10125.000	1195.4267		SA	A	0	SB
86	Spectrogram 1	1	1195.260826841	1195.260826841	9240.642	9240.642	9187.500	9187.500	-82.03	0.0000	0.000	9187.500	1195.2613	FI				
87	Spectrogram 1	1	1195.538237944	1195.538237944	12064.171	12064.171	12000.000	12000.000	-73.07	0.0000	0.000	12000.000	1195.5387	FF				
88	Spectrogram 1	1	1198.074458648	1198.396855335	9497.326	17839.572	14062.500	13312.500	-83.05	0.3224	8342.246	14062.500	1198.1973		NA	A	0	SB
89	Spectrogram 1	1	1198.096951440	1198.096951440	10267.380	10267.380	10312.500	10312.500	-73.83	0.0000	0.000	10312.500	1198.0960	FI				
90	Spectrogram 1	1	1198.374362543	1198.374362543	17069.519	17069.519	17062.500	17062.500	-80.07	0.0000	0.000	17062.500	1198.3733	FF				
91	Spectrogram 1	1	1205.304437322	1205.581848425	8855.615	14631.016	11812.500	11250.000	-77.82	0.2774	5775.401	11812.500	1205.5307		SA	A	0	SB
92	Spectrogram 1	1	1205.338176510	1205.338176510	9112.299	9112.299	9187.500	9187.500	-72.51	0.0000	0.000	9187.500	1205.3387	FI				
93	Spectrogram 1	1	1205.570602029	1205.570602029	13732.620	13732.620	13687.500	13687.500	-75.35	0.0000	0.000	13687.500	1205.5707	FF				
94	Spectrogram 1	1	1214.536635074	1215.031476502	10395.722	32085.561	12937.500	14625.000	-82.50	0.4948	21689.839	12937.500	1214.6800		SA	A	0	SB
95	Spectrogram 1	1	1214.562876665	1214.562876665	11037.433	11037.433	11062.500	11062.500	-85.35	0.0000	0.000	11062.500	1214.5627	FI				
96	Spectrogram 1	1	1215.005234911	1215.005234911	31572.193	31572.193	31500.000	31500.000	-94.19	0.0000	0.000	31500.000	1215.0053	FF				
97	Spectrogram 1	1	1216.592605168	1216.881262667	9368.984	21946.524	10312.500	12937.500	-81.69	0.2887	12577.540	10312.500	1216.6347		SA	A	0	SB
98	Spectrogram 1	1	1216.611349162	1216.611349162	9882.353	9882.353	9937.500	9937.500	-66.65	0.0000	0.000	9937.500	1216.6107	FI				
99	Spectrogram 1	1	1216.862518674	1216.862518674	21433.155	21433.155	21375.000	21375.000	-72.11	0.0000	0.000	21375.000	1216.8613	FF				
100	Spectrogram 1	1	1259.446071755	1260.057125942	7828.877	20534.759	15562.500	11812.500	-83.85	0.6111	12705.882	15562.500	1259.8880		SA	A	0	SB
101	Spectrogram 1	1	1259.461066950	1259.461066950	8470.588	8470.588	8437.500	8437.500	-81.15	0.0000	0.000	8437.500	1259.4613	FI				
102	Spectrogram 1	1	1260.030884351	1260.030884351	20021.390	20021.390	20062.500	20062.500	-91.63	0.0000	0.000	20062.500	1260.0320	FF				
103	Spectrogram 1	1	1320.156653788	1320.486548073	9497.326	18224.599	15375.000	15562.500	-77.72	0.3299	8727.273	15375.000	1320.3040		SA	A	0	SB
104	Spectrogram 1	1	1320.160402587	1320.160402587	10652.406	10652.406	10687.500	10687.500	-86.08	0.0000	0.000	10687.500	1320.1600	FI				
105	Spectrogram 1	1	1320.467804080	1320.467804080	17967.914	17967.914	18000.000	18000.000	-73.43	0.0000	0.000	18000.000	1320.4667	FF				
106	Spectrogram 1	1	1404.646066234	1404.829757370	7957.219	18096.257	14062.500	12937.500	-80.18	0.1837	10139.038	14062.500	1404.7627		SA	A	0	SB
107	Spectrogram 1	1	1404.672307825	1404.672307825	8598.930	8598.930	8625.000	8625.000	-79.22	0.0000	0.000	8625.000	1404.6720	FI				
108	Spectrogram 1	1	1404.818510974	1404.818510974	16941.176	16941.176	16875.000	16875.000	-78.36	0.0000	0.000	16875.000	1404.8187	FF				
109	Spectrogram 1	1	1411.018848808	1411.356240691	8213.904	21176.471	16125.000	14250.000	-81.53	0.3374	12962.567	16125.000	1411.1413		SA	A	0	SB
110	Spectrogram 1	1	1411.045090399	1411.045090399	8598.930	8598.930	8625.000	8625.000	-87.24	0.0000	0.000	8625.000	1411.0453	FI				
111	Spectrogram 1	1	1411.341245496	1411.341245496	20149.733	20149.733	20062.500	20062.500	-93.77	0.0000	0.000	20062.500	1411.3413	FF				
112	Spectrogram 1	1	1418.161807326	1418.495450409	8470.588	14631.016	11625.000	11437.500	-81.46	0.3336	6160.428	11625.000	1418.3787		SA	A	0	SB
113	Spectrogram 1	1	1418.191797715	1418.191797715	8983.957	8983.957	9000.000	9000.000	-88.43	0.0000	0.000	9000.000	1418.1920	FI				
114	Spectrogram 1	1	1418.465460020	1418.465460020	13860.963	13860.963	13875.000	13875.000	-73.51	0.0000	0.000	13875.000	1418.4667	FF				
115	Spectrogram 1	1	1465.338310673	1465.765673724	10267.380	27465.241	12187.500	12187.500	-79.82	0.4274	17197.861	12187.500	1465.5947		SA	A	0	SB
116	Spectrogram 1	1	1465.357054666	1465.357054666	10780.749	10780.749	10687.500	10687.500	-86.41	0.0000	0.000	10687.500	1465.3573	FI				
117	Spectrogram 1	1	1465.754427328	1465.754427328	26310.160	26310.160	26250.000	26250.000	-87.51	0.0000	0.000	26250.000	1465.7547	FF				
118	Spectrogram 1	1	1472.537892559	1472.800308467	7187.166	17326.203	15562.500	11812.500	-80.54	0.2624	10139.037	15562.500	1472.6987		SA	A	0	SB
119	Spectrogram 1	1	1472.564134150	1472.564134150	8085.561	8085.561	8062.500	8062.500	-70.29	0.0000	0.000	8062.500	1472.5653	FI				
120	Spectrogram 1	1	1472.774066876	1472.774066876	16812.834	16812.834	16875.000	16875.000	-71.71	0.0000	0.000	16875.000	1472.7733	FF				
121	Spectrogram 1	1	1518.750635126	1519.028046230	8598.930	17326.203	13500.000	12187.500	-83.15	0.2774	8727.273	13500.000	1518.9200		SA	A	0	SB
122	Spectrogram 1	1	1518.769379120	1518.769379120	9240.642	9240.642	9187.500	9187.500	-85.33	0.0000	0.000	9187.500	1518.7707	FI				
123	Spectrogram 1	1	1519.016799834	1519.016799834	16556.150	16556.150	16500.000	16500.000	-87.90	0.0000	0.000	16500.000	1519.0160	FF				
124	Spectrogram 1	1	1538.192576217	1538.454992125	6673.797	16941.176	15187.500	14625.000	-77.66	0.2624	10267.379	15187.500	1538.3813		SA	A	0	SB
125	Spectrogram 1	1	1538.215069009	1538.215069009	7572.193	7572.193	7500.000	7500.000	-75.01	0.0000	0.000	7500.000	1538.2160	FI				
126	Spectrogram 1	1	1538.451243327	1538.451243327	16556.150	16556.150	16500.000	16500.000	-69.96	0.0000	0.000	16500.000	1538.4507	FF				
127	Spectrogram 1	1	1540.927876662	1541.336495719	8085.561	16171.123	10312.500	10687.500	-83.08	0.4086	8085.562	10312.500	1541.1920		SA	A	0	SB
128	Spectrogram 1	1	1540.957867051	1540.957867051	8470.588	8470.588	8437.500	8437.500	-98.41	0.0000	0.000	8437.500	1540.9573	FI				
129	Spectrogram 1	1	1541.328998122	1541.328998122	15786.096	15786.096	15750.000	15750.000	-78.20	0.0000	0.000	15750.000	1541.3280	FF				
130	Spectrogram 1	1	1542.397405749	1542.734797632	8213.904	13732.620	9750.000	10687.500	-82.06	0.3374	5518.716	9750.000	1542.4693		SA	A	0	SB
131	Spectrogram 1	1	1542.431144938	1542.431144938	9240.642	9240.642	9187.500	9187.500	-80.41	0.0000	0.000	9187.500	1542.4320	FI				
132	Spectrogram 1	1	1542.727300035	1542.727300035	13475.936	13475.936	13500.000	13500.000	-70.40	0.0000	0.000	13500.000	1542.7280	FF				
133	Spectrogram 1	1	1543.342103020	1543.570779741	6032.086	16941.176	8812.500	9750.000	-81.72	0.2287	10909.090	8812.500	1543.4187		SA	A	0	SB
134	Spectrogram 1	1	1543.360847014	1543.360847014	6288.770	6288.770	6375.000	6375.000	-80.81	0.0000	0.000	6375.000	1543.3600	FI				
135	Spectrogram 1	1	1543.552035747	1543.552035747	16042.781	16042.781	16125.000	16125.000	-74.39	0.0000	0.000	16125.000	1543.5520	FF				
136	Spectrogram 1	1	1607.169452245	1607.416872959	10524.064	18994.652	15187.500	15375.000	-80.21	0.2474	8470.588	15187.500	1607.2507		SA	A	0	SB
137	Spectrogram 1	1	1607.180698641	1607.180698641	11422.460	11422.460	11437.500	11437.500	-88.69	0.0000	0.000	11437.500	1607.1813	FI				
138	Spectrogram 1	1	1607.401877764	1607.401877764	18224.599	18224.599	18187.500	18187.500	-79.08	0.0000	0.000	18187.500	1607.4027	FF				
139	Spectrogram 1	1	1608.256603866	1608.515270976	12705.882	19251.337	14625.000	16312.500	-76.39	0.2587	6545.455	14625.000	1608.3120		SA	A	0	SB
140	Spectrogram 1	1	1608.275347860	1608.275347860	12962.567	12962.567	12937.500	12937.500	-81.81	0.0000	0.000	12937.500	1608.2747	FI				
141	Spectrogram 1	1	1608.496526983	1608.496526983	18481.283	18481.283	18562.500	18562.500	-75.46	0.0000	0.000	18562.500	1608.4960	FF				
142	Spectrogram 1	1	1609.323289999	1609.593203504	9625.668	18737.968	15562.500	14625.000	-80.19	0.2699	9112.300	15562.500	1609.4107		SA	A	0	SB
143	Spectrogram 1	1	1609.342033992	1609.342033992	10267.380	10267.380	10312.500	10312.500	-74.28	0.0000	0.000	10312.500	1609.3413	FI				
144	Spectrogram 1	1	1609.574459511	1609.574459511	18609.626	18609.626	18562.500	18562.500	-83.10	0.0000	0.000	18562.500	1609.5733	FF				
145	Spectrogram 1	1	1611.205186943	1611.542578825	7187.166	17582.888	10875.000	10687.500	-80.35	0.3374	10395.722	10875.000	1611.3520		SA	A	0	SB
146	Spectrogram 1	1	1611.253921326	1611.253921326	7700.535	7700.535	7687.500	7687.500	-75.88	0.0000	0.000	7687.500	1611.2533	FI				
147	Spectrogram 1	1	1611.497593241	1611.497593241	17326.203	17326.203	17250.000	17250.000	-76.13	0.0000	0.000	17250.000	1611.4987	FF				
148	Spectrogram 1	1	1612.180229695	1612.540114370	8855.615	18994.652	12375.000	14437.500	-80.47	0.3599	10139.037	12375.000	1612.2347		SA	A	0	SB
149	Spectrogram 1	1	1612.206471286	1612.206471286	10139.037	10139.037	10125.000	10125.000	-97.31	0.0000	0.000	10125.000	1612.2053	FI				
150	Spectrogram 1	1	1612.525119175	1612.525119175	18481.283	18481.283	18562.500	18562.500	-77.43	0.0000	0.000	18562.500	1612.5253	FF				
151	Spectrogram 1	1	1636.082353819	1636.588441643	10524.064	32983.957	12375.000	13125.000	-81.55	0.5061	22459.893	12375.000	1636.2560		SA	A	0	SB
152	Spectrogram 1	1	1636.123590605	1636.123590605	11165.775	11165.775	11250.000	11250.000	-61.93	0.0000	0.000	11250.000	1636.1227	FI				
153	Spectrogram 1	1	1636.577195247	1636.577195247	32342.246	32342.246	32250.000	32250.000	-82.08	0.0000	0.000	32250.000	1636.5760	FF				
154	Spectrogram 1	1	1645.062144318	1645.485758571	6545.455	19122.995	8625.000	11250.000	-82.43	0.4236	12577.540	8625.000	1645.1707		SA	A	0	SB
155	Spectrogram 1	1	1645.092134708	1645.092134708	7315.508	7315.508	7312.500	7312.500	-83.33	0.0000	0.000	7312.500	1645.0933	FI				
156	Spectrogram 1	1	1645.470763376	1645.470763376	17967.914	17967.914	18000.000	18000.000	-81.13	0.0000	0.000	18000.000	1645.4720	FF				
157	Spectrogram 1	1	1767.642057284	1768.121903517	6673.797	19379.679	9750.000	10687.500	-81.35	0.4798	12705.882	9750.000	1767.8267		SA	A	0	SB
158	Spectrogram 1	1	1767.658773974	1767.658773974	7058.824	7058.824	7125.000	7125.000	-75.43	0.0000	0.000	7125.000	1767.6587	FI				
159	Spectrogram 1	1	1768.104881019	1768.104881019	18737.968	18737.968	18750.000	18750.000	-98.38	0.0000	0.000	18750.000	1768.1040	FF				
160	Spectrogram 1	1	1767.283894105	1767.643778779	8598.930	19764.706	14062.500	11625.000	-80.67	0.3599	11165.776	14062.500	1767.5760		SA	A	0	SB
161	Spectrogram 1	1	1767.295140501	1767.295140501	9368.984	9368.984	9375.000	9375.000	-81.84	0.0000	0.000	9375.000	1767.2960	FI				
162	Spectrogram 1	1	1767.632532383	1767.632532383	19122.995	19122.995	19125.000	19125.000	-82.67	0.0000	0.000	19125.000	1767.6320	FF				
163	Spectrogram 1	1	1768.719634720	1769.251964135	6930.481	18609.626	9000.000	10500.000	-80.54	0.5323	11679.145	9000.000	1768.9040		SA	A	0	SB
164	Spectrogram 1	1	1768.764620304	1768.764620304	7187.166	7187.166	7125.000	7125.000	-82.62	0.0000	0.000	7125.000	1768.7653	FI				
165	Spectrogram 1	1	1769.244466537	1769.244466537	18096.257	18096.257	18187.500	18187.500	-77.97	0.0000	0.000	18187.500	1769.2453	FF				
166	Spectrogram 1	1	1770.682283740	1771.102149194	7187.166	18994.652	10875.000	11625.000	-81.42	0.4199	11807.486	10875.000	1770.8907		SA	A	0	SB
167	Spectrogram 1	1	1770.712274130	1770.712274130	7572.193	7572.193	7500.000	7500.000	-80.11	0.0000	0.000	7500.000	1770.7120	FI				
168	Spectrogram 1	1	1771.094651597	1771.094651597	18224.599	18224.599	18187.500	18187.500	-88.30	0.0000	0.000	18187.500	1771.0933	FF				
169	Spectrogram 1	1	1770.461104617	1770.948448448	10267.380	23614.973	15375.000	14625.000	-82.43	0.4873	13347.593	15375.000	1770.6453		SA	A	0	SB
170	Spectrogram 1	1	1770.483597410	1770.483597410	10780.749	10780.749	10687.500	10687.500	-87.66	0.0000	0.000	10687.500	1770.4827	FI				
171	Spectrogram 1	1	1770.922206857	1770.922206857	22973.262	22973.262	23062.500	23062.500	-89.02	0.0000	0.000	23062.500	1770.9227	FF				
172	Spectrogram 1	1	1780.746720285	1781.196576129	7443.850	17839.572	9562.500	9750.000	-81.35	0.4499	10395.722	9562.500	1780.9493		SA	A	0	SB
173	Spectrogram 1	1	1780.761715480	1780.761715480	7572.193	7572.193	7500.000	7500.000	-81.31	0.0000	0.000	7500.000	1780.7627	FI				
174	Spectrogram 1	1	1781.177832135	1781.177832135	17069.519	17069.519	17062.500	17062.500	-84.04	0.0000	0.000	17062.500	1781.1787	FF				
175	Spectrogram 1	1	1771.241652533	1771.534058831	9882.353	21048.128	9937.500	11812.500	-83.26	0.2924	11165.775	9937.500	1771.2560		SA	A	0	SB
176	Spectrogram 1	1	1771.271642922	1771.271642922	10139.037	10139.037	10125.000	10125.000	-67.13	0.0000	0.000	10125.000	1771.2720	FI				
177	Spectrogram 1	1	1771.526561234	1771.526561234	20278.075	20278.075	20250.000	20250.000	-92.76	0.0000	0.000	20250.000	1771.5253	FF				
