Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
61	Spectrogram 1	1	131.435743686	131.785649415	7700.535	20278.075	13875.000	13687.500	-75.09	0.3499	12577.540	13875.000	131.6240		SA	A	0	SB
62	Spectrogram 1	1	131.462251695	131.462251695	8855.615	8855.615	8812.500	8812.500	-70.13	0.0000	0.000	8812.500	131.4613	FI				
63	Spectrogram 1	1	131.775046211	131.775046211	18994.652	18994.652	18937.500	18937.500	-78.40	0.0000	0.000	18937.500	131.7760	FF				
64	Spectrogram 1	1	132.183269561	132.474857669	6417.112	13989.305	9000.000	10312.500	-76.44	0.2916	7572.193	9000.000	132.2853		SA	A	0	SB
65	Spectrogram 1	1	132.209777571	132.209777571	6802.139	6802.139	6750.000	6750.000	-72.64	0.0000	0.000	6750.000	132.2107	FI				
66	Spectrogram 1	1	132.458952863	132.458952863	12962.567	12962.567	12937.500	12937.500	-68.87	0.0000	0.000	12937.500	132.4587	FF				
67	Spectrogram 1	1	133.919559428	134.295973167	9112.299	19379.679	14437.500	13875.000	-74.62	0.3764	10267.380	14437.500	134.1413		SA	A	0	SB
68	Spectrogram 1	1	133.940765836	133.940765836	10139.037	10139.037	10125.000	10125.000	-78.31	0.0000	0.000	10125.000	133.9413	FI				
69	Spectrogram 1	1	134.285369963	134.285369963	19122.995	19122.995	19125.000	19125.000	-72.04	0.0000	0.000	19125.000	134.2853	FF				
70	Spectrogram 1	1	135.547151228	135.902358559	7828.877	21176.471	12562.500	13500.000	-72.52	0.3552	13347.594	12562.500	135.6560		SA	A	0	SB
71	Spectrogram 1	1	135.563056034	135.563056034	8983.957	8983.957	9000.000	9000.000	-75.49	0.0000	0.000	9000.000	135.5627	FI				
72	Spectrogram 1	1	135.897056958	135.897056958	20021.390	20021.390	20062.500	20062.500	-83.48	0.0000	0.000	20062.500	135.8960	FF				
73	Spectrogram 1	1	143.039745439	143.394952770	7828.877	20278.075	14250.000	14062.500	-68.65	0.3552	12449.198	14250.000	143.2133		SA	A	0	SB
74	Spectrogram 1	1	143.071555051	143.071555051	8598.930	8598.930	8625.000	8625.000	-81.21	0.0000	0.000	8625.000	143.0720	FI				
75	Spectrogram 1	1	143.389651168	143.389651168	19893.048	19893.048	19875.000	19875.000	-61.18	0.0000	0.000	19875.000	143.3893	FF				
76	Spectrogram 1	1	139.877791378	140.169379485	10780.749	20406.417	12937.500	14625.000	-66.87	0.2916	9625.668	12937.500	139.9600		SA	A	0	SB
77	Spectrogram 1	1	139.904299388	139.904299388	11807.487	11807.487	11812.500	11812.500	-60.59	0.0000	0.000	11812.500	139.9040	FI				
78	Spectrogram 1	1	140.158776282	140.158776282	20149.733	20149.733	20062.500	20062.500	-62.27	0.0000	0.000	20062.500	140.1600	FF				
79	Spectrogram 1	1	136.907161719	137.257067448	8983.957	20021.390	15750.000	14437.500	-64.83	0.3499	11037.433	15750.000	137.1547		SA	A	0	SB
80	Spectrogram 1	1	136.944272932	136.944272932	9497.326	9497.326	9562.500	9562.500	-95.45	0.0000	0.000	9562.500	136.9440	FI				
81	Spectrogram 1	1	137.241162642	137.241162642	19379.679	19379.679	19312.500	19312.500	-50.33	0.0000	0.000	19312.500	137.2400	FF				
82	Spectrogram 1	1	139.161608382	139.437291684	8598.930	20534.759	14062.500	14250.000	-68.29	0.2757	11935.829	14062.500	139.3013		SA	A	0	SB
83	Spectrogram 1	1	139.188116392	139.188116392	9497.326	9497.326	9562.500	9562.500	-63.76	0.0000	0.000	9562.500	139.1893	FI				
84	Spectrogram 1	1	139.431990082	139.431990082	19636.364	19636.364	19687.500	19687.500	-60.53	0.0000	0.000	19687.500	139.4320	FF				
85	Spectrogram 1	1	141.040563706	141.337453416	9368.984	20534.759	13687.500	13687.500	-66.62	0.2969	11165.775	13687.500	141.1680		SA	A	0	SB
86	Spectrogram 1	1	141.067071716	141.067071716	10139.037	10139.037	10125.000	10125.000	-62.92	0.0000	0.000	10125.000	141.0667	FI				
87	Spectrogram 1	1	141.326850212	141.326850212	19636.364	19636.364	19687.500	19687.500	-69.81	0.0000	0.000	19687.500	141.3280	FF				
88	Spectrogram 1	1	147.607400992	148.020925944	8983.957	20919.786	17062.500	14625.000	-72.25	0.4135	11935.829	17062.500	147.9413		SA	A	0	SB
89	Spectrogram 1	1	147.639210603	147.639210603	9240.642	9240.642	9187.500	9187.500	-84.20	0.0000	0.000	9187.500	147.6400	FI				
90	Spectrogram 1	1	148.005021138	148.005021138	20534.759	20534.759	20625.000	20625.000	-70.56	0.0000	0.000	20625.000	148.0053	FF				
91	Spectrogram 1	1	149.143630179	149.451123093	4620.321	13090.909	11812.500	8625.000	-77.15	0.3075	8470.588	11812.500	149.3973		SA	A	0	SB
92	Spectrogram 1	1	149.159534985	149.159534985	5647.059	5647.059	5625.000	5625.000	-67.69	0.0000	0.000	5625.000	149.1600	FI				
93	Spectrogram 1	1	149.435218287	149.435218287	12449.198	12449.198	12375.000	12375.000	-77.81	0.0000	0.000	12375.000	149.4347	FF				
94	Spectrogram 1	1	149.880552851	150.262268192	10549.451	19893.048	15000.000	15000.000	-74.81	0.3817	9343.597	15000.000	150.0960		SA	A	0	SB
95	Spectrogram 1	1	149.901759259	149.901759259	11294.118	11294.118	11250.000	11250.000	-70.49	0.0000	0.000	11250.000	149.9013	FI				
96	Spectrogram 1	1	150.246363386	150.246363386	19379.679	19379.679	19312.500	19312.500	-75.11	0.0000	0.000	19312.500	150.2453	FF				
97	Spectrogram 1	1	151.742669906	152.304639713	8085.561	21946.524	8437.500	14625.000	-76.46	0.5620	13860.963	8437.500	152.1387		NA	A	0	SB
98	Spectrogram 1	1	151.779781120	151.779781120	9112.299	9112.299	9187.500	9187.500	-76.84	0.0000	0.000	9187.500	151.7787	FI				
99	Spectrogram 1	1	152.283433305	152.283433305	21176.471	21176.471	21187.500	21187.500	-79.03	0.0000	0.000	21187.500	152.2827	FF				
100	Spectrogram 1	1	152.442481364	152.781783889	7443.850	19636.364	12000.000	13875.000	-75.92	0.3393	12192.514	12000.000	152.6027		SA	A	0	SB
101	Spectrogram 1	1	152.474290976	152.474290976	7957.219	7957.219	7875.000	7875.000	-66.11	0.0000	0.000	7875.000	152.4747	FI				
102	Spectrogram 1	1	152.765879083	152.765879083	18994.652	18994.652	18937.500	18937.500	-68.98	0.0000	0.000	18937.500	152.7653	FF				
103	Spectrogram 1	1	153.102530807	153.463039740	8598.930	19508.021	14812.500	14437.500	-72.52	0.3605	10909.091	14812.500	153.2960		SA	A	0	SB
104	Spectrogram 1	1	153.123737215	153.123737215	9497.326	9497.326	9562.500	9562.500	-61.01	0.0000	0.000	9562.500	153.1227	FI				
105	Spectrogram 1	1	153.431230129	153.431230129	18994.652	18994.652	18937.500	18937.500	-86.97	0.0000	0.000	18937.500	153.4320	FF				
106	Spectrogram 1	1	154.686780491	155.137416658	8727.273	20919.786	12375.000	13875.000	-73.85	0.4506	12192.513	12375.000	154.8080		SA	A	0	SB
107	Spectrogram 1	1	154.702685297	154.702685297	9497.326	9497.326	9562.500	9562.500	-56.41	0.0000	0.000	9562.500	154.7040	FI				
108	Spectrogram 1	1	155.110908648	155.110908648	20534.759	20534.759	20625.000	20625.000	-66.75	0.0000	0.000	20625.000	155.1120	FF				
109	Spectrogram 1	1	156.017482582	156.362086709	9240.642	19893.048	9937.500	13500.000	-74.38	0.3446	10652.406	9937.500	156.0560		SA	A	0	SB
110	Spectrogram 1	1	156.043990592	156.043990592	9754.011	9754.011	9750.000	9750.000	-76.26	0.0000	0.000	9750.000	156.0427	FI				
111	Spectrogram 1	1	156.346181903	156.346181903	19251.337	19251.337	19312.500	19312.500	-83.22	0.0000	0.000	19312.500	156.3467	FF				
112	Spectrogram 1	1	156.781701301	156.999066981	10010.695	18481.283	11250.000	13312.500	-74.98	0.2174	8470.588	11250.000	156.8453		SA	A	0	SB
113	Spectrogram 1	1	156.802907709	156.802907709	10524.064	10524.064	10500.000	10500.000	-69.13	0.0000	0.000	10500.000	156.8027	FI				
114	Spectrogram 1	1	156.993765379	156.993765379	17454.545	17454.545	17437.500	17437.500	-76.24	0.0000	0.000	17437.500	156.9947	FF				
115	Spectrogram 1	1	157.799608876	158.011672954	9754.011	17326.203	12000.000	12937.500	-74.04	0.2121	7572.192	12000.000	157.9067		SA	A	0	SB
116	Spectrogram 1	1	157.826116886	157.826116886	10139.037	10139.037	10125.000	10125.000	-104.52	0.0000	0.000	10125.000	157.8267	FI				
117	Spectrogram 1	1	157.995768148	157.995768148	16556.150	16556.150	16500.000	16500.000	-74.76	0.0000	0.000	16500.000	157.9947	FF				
118	Spectrogram 1	1	158.690278005	158.944754898	6417.112	19636.364	15750.000	11062.500	-69.61	0.2545	13219.252	15750.000	158.8933		SA	A	0	SB
119	Spectrogram 1	1	158.727389218	158.727389218	6802.139	6802.139	6750.000	6750.000	-61.62	0.0000	0.000	6750.000	158.7280	FI				
120	Spectrogram 1	1	158.934151695	158.934151695	19122.995	19122.995	19125.000	19125.000	-70.49	0.0000	0.000	19125.000	158.9333	FF				
121	Spectrogram 1	1	160.778497017	161.017069105	9240.642	20919.786	15750.000	15375.000	-70.61	0.2386	11679.144	15750.000	160.9093		SA	A	0	SB
122	Spectrogram 1	1	160.805005027	160.805005027	10139.037	10139.037	10125.000	10125.000	-65.93	0.0000	0.000	10125.000	160.8053	FI				
123	Spectrogram 1	1	161.011767503	161.011767503	20149.733	20149.733	20062.500	20062.500	-80.45	0.0000	0.000	20062.500	161.0107	FF				
124	Spectrogram 1	1	164.922024413	165.362057376	6545.455	20534.759	9562.500	13500.000	-76.58	0.4400	13989.304	9562.500	165.1227		SA	A	0	SB
125	Spectrogram 1	1	164.943230821	164.943230821	7443.850	7443.850	7500.000	7500.000	-72.77	0.0000	0.000	7500.000	164.9440	FI				
126	Spectrogram 1	1	165.340850968	165.340850968	20021.390	20021.390	20062.500	20062.500	-83.11	0.0000	0.000	20062.500	165.3413	FF				
127	Spectrogram 1	1	172.541233849	172.880536374	8983.957	21304.813	14437.500	13312.500	-72.60	0.3393	12320.856	14437.500	172.7653		SA	A	0	SB
128	Spectrogram 1	1	172.567741859	172.567741859	9497.326	9497.326	9562.500	9562.500	-60.17	0.0000	0.000	9562.500	172.5680	FI				
129	Spectrogram 1	1	172.875234772	172.875234772	20406.417	20406.417	20437.500	20437.500	-70.05	0.0000	0.000	20437.500	172.8747	FF				
130	Spectrogram 1	1	173.336474142	173.665173464	7957.219	20149.733	14812.500	14625.000	-70.25	0.3287	12192.514	14812.500	173.5573		SA	A	0	SB
131	Spectrogram 1	1	173.394791764	173.394791764	8855.615	8855.615	8812.500	8812.500	-72.79	0.0000	0.000	8812.500	173.3947	FI				
132	Spectrogram 1	1	173.649268658	173.649268658	19764.706	19764.706	19687.500	19687.500	-81.31	0.0000	0.000	19687.500	173.6480	FF				
133	Spectrogram 1	1	175.886399257	176.331733821	7828.877	21176.471	15750.000	13687.500	-69.51	0.4453	13347.594	15750.000	176.2080		SA	A	0	SB
134	Spectrogram 1	1	175.907605665	175.907605665	8470.588	8470.588	8437.500	8437.500	-77.65	0.0000	0.000	8437.500	175.9067	FI				
135	Spectrogram 1	1	176.326432219	176.326432219	20791.444	20791.444	20812.500	20812.500	-68.77	0.0000	0.000	20812.500	176.3253	FF				
136	Spectrogram 1	1	178.180436218	178.450817918	8085.561	21304.813	15562.500	14812.500	-71.37	0.2704	13219.252	15562.500	178.3360		SA	A	0	SB
137	Spectrogram 1	1	178.191039422	178.191039422	9112.299	9112.299	9187.500	9187.500	-81.25	0.0000	0.000	9187.500	178.1920	FI				
138	Spectrogram 1	1	178.429611510	178.429611510	20791.444	20791.444	20812.500	20812.500	-75.90	0.0000	0.000	20812.500	178.4293	FF				
139	Spectrogram 1	1	177.353386313	177.597260003	8470.588	20534.759	14625.000	13875.000	-71.59	0.2439	12064.171	14625.000	177.4827		SA	A	0	SB
140	Spectrogram 1	1	177.363989517	177.363989517	9240.642	9240.642	9187.500	9187.500	-88.94	0.0000	0.000	9187.500	177.3627	FI				
141	Spectrogram 1	1	177.576053595	177.576053595	19636.364	19636.364	19687.500	19687.500	-72.37	0.0000	0.000	19687.500	177.5760	FF				
142	Spectrogram 1	1	180.228057026	180.546153143	7700.535	21689.840	12187.500	12750.000	-72.67	0.3181	13989.305	12187.500	180.3733		SA	A	0	SB
143	Spectrogram 1	1	180.238660230	180.238660230	8598.930	8598.930	8625.000	8625.000	-66.18	0.0000	0.000	8625.000	180.2373	FI				
144	Spectrogram 1	1	180.535549939	180.535549939	20663.102	20663.102	20625.000	20625.000	-76.00	0.0000	0.000	20625.000	180.5360	FF				
145	Spectrogram 1	1	180.933170086	181.150535766	7572.193	20278.075	14062.500	12187.500	-72.80	0.2174	12705.882	14062.500	181.0747		SA	A	0	SB
146	Spectrogram 1	1	180.954376494	180.954376494	8213.904	8213.904	8250.000	8250.000	-70.73	0.0000	0.000	8250.000	180.9547	FI				
147	Spectrogram 1	1	181.139932562	181.139932562	19636.364	19636.364	19687.500	19687.500	-72.57	0.0000	0.000	19687.500	181.1387	FF				
148	Spectrogram 1	1	185.748132621	186.092736748	8213.904	20791.444	15562.500	15187.500	-72.27	0.3446	12577.540	15562.500	185.9920		SA	A	0	SB
149	Spectrogram 1	1	185.774640631	185.774640631	9368.984	9368.984	9375.000	9375.000	-65.74	0.0000	0.000	9375.000	185.7733	FI				
150	Spectrogram 1	1	186.082133544	186.082133544	19893.048	19893.048	19875.000	19875.000	-68.75	0.0000	0.000	19875.000	186.0827	FF				
151	Spectrogram 1	1	187.107536485	187.377918185	10395.722	21433.155	13500.000	13500.000	-67.98	0.2704	11037.433	13500.000	187.2267		SA	A	0	SB
152	Spectrogram 1	1	187.123441291	187.123441291	11422.460	11422.460	11437.500	11437.500	-62.22	0.0000	0.000	11437.500	187.1227	FI				
153	Spectrogram 1	1	187.362013379	187.362013379	20663.102	20663.102	20625.000	20625.000	-76.31	0.0000	0.000	20625.000	187.3627	FF				
154	Spectrogram 1	1	188.204968090	188.597286635	7443.850	18737.968	8812.500	11062.500	-73.24	0.3923	11294.118	8812.500	188.5920		SA	A	0	SB
155	Spectrogram 1	1	188.247380906	188.247380906	7957.219	7957.219	7875.000	7875.000	-70.94	0.0000	0.000	7875.000	188.2480	FI				
156	Spectrogram 1	1	188.565477023	188.565477023	18096.257	18096.257	18187.500	18187.500	-86.54	0.0000	0.000	18187.500	188.5653	FF				
157	Spectrogram 1	1	187.287790952	187.775538332	5518.717	9240.642	7687.500	7312.500	-71.30	0.4877	3721.925	7687.500	187.6480		SA	A	0	SB
158	Spectrogram 1	1	187.324902166	187.324902166	6032.086	6032.086	6000.000	6000.000	-68.44	0.0000	0.000	6000.000	187.3253	FI				
159	Spectrogram 1	1	187.754331924	187.754331924	8727.273	8727.273	8812.500	8812.500	-65.90	0.0000	0.000	8812.500	187.7547	FF				
160	Spectrogram 1	1	189.449290631	189.709069126	7700.535	18609.626	12937.500	13500.000	-73.62	0.2598	10909.091	12937.500	189.5840		SA	A	0	SB
161	Spectrogram 1	1	189.465195436	189.465195436	8470.588	8470.588	8437.500	8437.500	-93.38	0.0000	0.000	8437.500	189.4640	FI				
162	Spectrogram 1	1	189.693164320	189.693164320	17711.230	17711.230	17625.000	17625.000	-81.71	0.0000	0.000	17625.000	189.6933	FF				
163	Spectrogram 1	1	196.413594338	196.752896863	8983.957	21561.497	13500.000	13500.000	-70.94	0.3393	12577.540	13500.000	196.5813		SA	A	0	SB
164	Spectrogram 1	1	196.418895940	196.418895940	9368.984	9368.984	9375.000	9375.000	-73.98	0.0000	0.000	9375.000	196.4187	FI				
165	Spectrogram 1	1	196.736992058	196.736992058	20919.786	20919.786	21000.000	21000.000	-68.24	0.0000	0.000	21000.000	196.7360	FF				
166	Spectrogram 1	1	200.991389129	201.394310878	6930.481	19379.679	13125.000	13500.000	-71.01	0.4029	12449.198	13125.000	201.1600		SA	A	0	SB
167	Spectrogram 1	1	201.007293935	201.007293935	7700.535	7700.535	7687.500	7687.500	-76.50	0.0000	0.000	7687.500	201.0080	FI				
168	Spectrogram 1	1	201.362501266	201.362501266	18866.310	18866.310	18937.500	18937.500	-68.85	0.0000	0.000	18937.500	201.3627	FF				
169	Spectrogram 1	1	202.693203357	203.096125105	7957.219	21048.128	15187.500	14062.500	-66.67	0.4029	13090.909	15187.500	202.9787		SA	A	0	SB
170	Spectrogram 1	1	202.725012968	202.725012968	8727.273	8727.273	8812.500	8812.500	-67.37	0.0000	0.000	8812.500	202.7253	FI				
171	Spectrogram 1	1	203.090823503	203.090823503	20149.733	20149.733	20062.500	20062.500	-83.02	0.0000	0.000	20062.500	203.0907	FF				
172	Spectrogram 1	1	204.313353363	204.650745245	8470.588	19764.706	11062.500	12000.000	-66.04	0.3374	11294.118	11062.500	204.3707		SA	A	0	SB
173	Spectrogram 1	1	204.328348558	204.328348558	9240.642	9240.642	9187.500	9187.500	-57.49	0.0000	0.000	9187.500	204.3280	FI				
174	Spectrogram 1	1	204.650745245	204.650745245	19251.337	19251.337	19312.500	19312.500	-78.19	0.0000	0.000	19312.500	204.6507	FF				
175	Spectrogram 1	1	205.486727354	205.887848814	5390.374	19122.995	12187.500	11437.500	-73.47	0.4011	13732.621	12187.500	205.8213		SA	A	0	SB
176	Spectrogram 1	1	205.509220146	205.509220146	5903.743	5903.743	5812.500	5812.500	-79.13	0.0000	0.000	5812.500	205.5093	FI				
177	Spectrogram 1	1	205.880351217	205.880351217	18352.941	18352.941	18375.000	18375.000	-91.25	0.0000	0.000	18375.000	205.8800	FF				
178	Spectrogram 1	1	206.247733489	206.592622969	8983.957	20791.444	12000.000	13687.500	-70.59	0.3449	11807.487	12000.000	206.3627		SA	A	0	SB
179	Spectrogram 1	1	206.277723878	206.277723878	9625.668	9625.668	9562.500	9562.500	-59.27	0.0000	0.000	9562.500	206.2773	FI				
180	Spectrogram 1	1	206.581376573	206.581376573	19893.048	19893.048	19875.000	19875.000	-72.12	0.0000	0.000	19875.000	206.5813	FF				
181	Spectrogram 1	1	208.609361711	208.879275217	4528.302	14878.706	9750.000	9750.000	-75.49	0.2699	10350.404	9750.000	208.7680		SA	A	0	SB
