Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
29	Spectrogram 1	1	127.627784992	127.627784992	8085.561	8085.561	8062.500	8062.500	-77.13	0.0000	0.000	8062.500	127.6267	FI				
30	Spectrogram 1	1	127.908944894	127.908944894	16042.781	16042.781	16125.000	16125.000	-70.05	0.0000	0.000	16125.000	127.9093	FF				
31	Spectrogram 1	1	127.091706779	127.440345058	9368.984	14117.647	10312.500	10312.500	-68.47	0.3486	4748.663	10312.500	127.2267		SA	D	0	SB
32	Spectrogram 1	1	127.106701974	127.106701974	13090.909	13090.909	13125.000	13125.000	-69.54	0.0000	0.000	13125.000	127.1067	FI				
33	Spectrogram 1	1	127.425349863	127.425349863	12449.198	12449.198	12375.000	12375.000	-84.51	0.0000	0.000	12375.000	127.4267	FF				
34	Spectrogram 1	1	134.162995426	134.534126497	6673.797	18224.599	9562.500	9187.500	-74.48	0.3711	11550.802	9562.500	134.3973		SA	A	0	SB
35	Spectrogram 1	1	134.181739420	134.181739420	7187.166	7187.166	7125.000	7125.000	-75.55	0.0000	0.000	7125.000	134.1813	FI				
36	Spectrogram 1	1	134.519131302	134.519131302	17839.572	17839.572	17812.500	17812.500	-71.16	0.0000	0.000	17812.500	134.5200	FF				
37	Spectrogram 1	1	164.751147475	165.036056176	6802.139	17839.572	9375.000	9375.000	-74.44	0.2849	11037.433	9375.000	164.8933		SA	A	0	SB
38	Spectrogram 1	1	164.769891468	164.769891468	7187.166	7187.166	7125.000	7125.000	-66.89	0.0000	0.000	7125.000	164.7707	FI				
39	Spectrogram 1	1	165.006065786	165.006065786	17069.519	17069.519	17062.500	17062.500	-72.65	0.0000	0.000	17062.500	165.0053	FF				
40	Spectrogram 1	1	165.410936045	165.872038284	7957.219	20149.733	17062.500	15750.000	-75.01	0.4611	12192.514	17062.500	165.7307		SA	A	0	SB
41	Spectrogram 1	1	165.425931240	165.425931240	9625.668	9625.668	9562.500	9562.500	-67.33	0.0000	0.000	9562.500	165.4267	FI				
42	Spectrogram 1	1	165.842047895	165.842047895	19251.337	19251.337	19312.500	19312.500	-75.53	0.0000	0.000	19312.500	165.8427	FF				
43	Spectrogram 1	1	170.706361131	171.109282880	9625.668	15529.412	10500.000	10687.500	-73.48	0.4029	5903.744	10500.000	170.9307		SA	D	0	SB
44	Spectrogram 1	1	170.727567539	170.727567539	13989.305	13989.305	14062.500	14062.500	-83.26	0.0000	0.000	14062.500	170.7280	FI				
45	Spectrogram 1	1	171.098679676	171.098679676	14502.674	14502.674	14437.500	14437.500	-93.18	0.0000	0.000	14437.500	171.0987	FF				
46	Spectrogram 1	1	173.980458127	174.356871866	8470.588	19636.364	14062.500	14250.000	-77.15	0.3764	11165.776	14062.500	174.0853		SA	A	0	SB
47	Spectrogram 1	1	174.006966137	174.006966137	9240.642	9240.642	9187.500	9187.500	-70.91	0.0000	0.000	9187.500	174.0080	FI				
48	Spectrogram 1	1	174.330363856	174.330363856	18866.310	18866.310	18937.500	18937.500	-76.13	0.0000	0.000	18937.500	174.3307	FF				
49	Spectrogram 1	1	145.262925261	145.692355020	6930.481	35422.460	15000.000	14812.500	-75.33	0.4294	28491.979	15000.000	145.4640		SA	A	0	SB
50	Spectrogram 1	1	145.289433271	145.289433271	7700.535	7700.535	7687.500	7687.500	-65.46	0.0000	0.000	7687.500	145.2907	FI				
51	Spectrogram 1	1	145.681751816	145.681751816	34267.380	34267.380	34312.500	34312.500	-100.19	0.0000	0.000	34312.500	145.6827	FF				
52	Spectrogram 1	1	166.990219606	167.345426937	7058.824	25925.134	13687.500	11250.000	-75.53	0.3552	18866.310	13687.500	167.2320		SA	A	0	SB
53	Spectrogram 1	1	167.032632422	167.032632422	7700.535	7700.535	7687.500	7687.500	-64.12	0.0000	0.000	7687.500	167.0320	FI				
54	Spectrogram 1	1	167.318918927	167.318918927	24641.711	24641.711	24562.500	24562.500	-90.31	0.0000	0.000	24562.500	167.3200	FF				
55	Spectrogram 1	1	227.072219220	227.475140968	7700.535	25026.738	12187.500	11437.500	-80.08	0.4029	17326.203	12187.500	227.3627		SA	A	0	SB
56	Spectrogram 1	1	227.130536841	227.130536841	7957.219	7957.219	7875.000	7875.000	-70.27	0.0000	0.000	7875.000	227.1307	FI				
57	Spectrogram 1	1	227.438029754	227.438029754	24256.684	24256.684	24187.500	24187.500	-74.30	0.0000	0.000	24187.500	227.4373	FF				
58	Spectrogram 1	1	236.366745937	236.721953268	9368.984	20406.417	18000.000	15562.500	-78.33	0.3552	11037.433	18000.000	236.6373		SA	A	0	SB
59	Spectrogram 1	1	236.393253947	236.393253947	10010.695	10010.695	9937.500	9937.500	-65.93	0.0000	0.000	9937.500	236.3920	FI				
60	Spectrogram 1	1	236.700746861	236.700746861	18866.310	18866.310	18937.500	18937.500	-74.87	0.0000	0.000	18937.500	236.7013	FF				
