Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
55	Spectrogram 1	1	465.515840956	465.812730665	7700.535	21946.524	12375.000	13125.000	-75.82	0.2969	14245.989	12375.000	465.6000		SA	A	0	SB7
56	Spectrogram 1	1	465.537047364	465.537047364	8213.904	8213.904	8250.000	8250.000	-74.73	0.0000	0.000	8250.000	465.5360	FI				
57	Spectrogram 1	1	465.796825860	465.796825860	21304.813	21304.813	21375.000	21375.000	-77.35	0.0000	0.000	21375.000	465.7973	FF				
58	Spectrogram 1	1	466.061905957	466.385303677	9368.984	18096.257	15562.500	13875.000	-72.76	0.3234	8727.273	15562.500	466.2987		SA	A	0	SB
59	Spectrogram 1	1	466.093715569	466.093715569	9882.353	9882.353	9937.500	9937.500	-75.97	0.0000	0.000	9937.500	466.0933	FI				
60	Spectrogram 1	1	466.364097269	466.364097269	17326.203	17326.203	17250.000	17250.000	-79.66	0.0000	0.000	17250.000	466.3653	FF				
61	Spectrogram 1	1	466.883654260	467.164639164	9368.984	23229.947	12562.500	12562.500	-77.37	0.2810	13860.963	12562.500	466.9760		SA	A	0	SB
62	Spectrogram 1	1	466.910162270	466.910162270	9754.011	9754.011	9750.000	9750.000	-63.43	0.0000	0.000	9750.000	466.9093	FI				
63	Spectrogram 1	1	467.132829552	467.132829552	22459.893	22459.893	22500.000	22500.000	-84.42	0.0000	0.000	22500.000	467.1333	FF				
64	Spectrogram 1	1	467.551656107	467.859149020	8727.273	21946.524	10500.000	11625.000	-76.09	0.3075	13219.251	10500.000	467.8293		SA	A	0	SB
65	Spectrogram 1	1	467.578164117	467.578164117	9497.326	9497.326	9562.500	9562.500	-67.85	0.0000	0.000	9562.500	467.5787	FI				
66	Spectrogram 1	1	467.832641010	467.832641010	21176.471	21176.471	21187.500	21187.500	-74.11	0.0000	0.000	21187.500	467.8320	FF				
67	Spectrogram 1	1	478.792491225	479.142396954	8342.246	26951.872	14437.500	12375.000	-77.41	0.3499	18609.626	14437.500	478.9707		SA	A	0	SB
68	Spectrogram 1	1	478.824300837	478.824300837	8855.615	8855.615	8812.500	8812.500	-73.24	0.0000	0.000	8812.500	478.8240	FI				
69	Spectrogram 1	1	479.126492148	479.126492148	25925.134	25925.134	25875.000	25875.000	-99.32	0.0000	0.000	25875.000	479.1253	FF				
70	Spectrogram 1	1	479.492302683	479.805097198	8855.615	22459.893	9937.500	12750.000	-75.70	0.3128	13604.278	9937.500	479.6293		SA	A	0	SB
71	Spectrogram 1	1	479.518810693	479.518810693	9240.642	9240.642	9187.500	9187.500	-78.17	0.0000	0.000	9187.500	479.5200	FI				
72	Spectrogram 1	1	479.794493995	479.794493995	21048.128	21048.128	21000.000	21000.000	-85.88	0.0000	0.000	21000.000	479.7947	FF				
73	Spectrogram 1	1	498.693684243	499.011780360	9112.299	23229.947	15562.500	12562.500	-78.85	0.3181	14117.648	15562.500	498.8800		SA	A	0	SB
74	Spectrogram 1	1	498.730795457	498.730795457	9625.668	9625.668	9562.500	9562.500	-68.23	0.0000	0.000	9562.500	498.7307	FI				
75	Spectrogram 1	1	498.985272351	498.985272351	22716.578	22716.578	22687.500	22687.500	-71.11	0.0000	0.000	22687.500	498.9840	FF				
76	Spectrogram 1	1	503.634896680	504.006008817	8085.561	22973.262	15937.500	11250.000	-77.86	0.3711	14887.701	15937.500	503.8827		SA	A	0	SB
77	Spectrogram 1	1	503.672007893	503.672007893	8983.957	8983.957	9000.000	9000.000	-74.68	0.0000	0.000	9000.000	503.6720	FI				
78	Spectrogram 1	1	503.979500807	503.979500807	22588.235	22588.235	22500.000	22500.000	-77.46	0.0000	0.000	22500.000	503.9787	FF				
79	Spectrogram 1	1	517.425192947	517.684971442	9754.011	21048.128	14437.500	13125.000	-78.01	0.2598	11294.117	14437.500	517.5653		SA	A	0	SB
80	Spectrogram 1	1	517.457002558	517.457002558	10010.695	10010.695	9937.500	9937.500	-90.13	0.0000	0.000	9937.500	517.4560	FI				
81	Spectrogram 1	1	517.653161831	517.653161831	20278.075	20278.075	20250.000	20250.000	-91.43	0.0000	0.000	20250.000	517.6533	FF				
82	Spectrogram 1	1	518.109099599	518.374179697	9112.299	17069.519	10500.000	11250.000	-77.97	0.2651	7957.220	10500.000	518.2187		SA	A	0	SB
83	Spectrogram 1	1	518.130306007	518.130306007	9368.984	9368.984	9375.000	9375.000	-71.39	0.0000	0.000	9375.000	518.1307	FI				
84	Spectrogram 1	1	518.352973289	518.352973289	16042.781	16042.781	16125.000	16125.000	-74.58	0.0000	0.000	16125.000	518.3520	FF				
85	Spectrogram 1	1	650.963595493	651.334707630	8470.588	23358.289	10687.500	11625.000	-80.24	0.3711	14887.701	10687.500	651.1093		SA	A	0	SB
86	Spectrogram 1	1	650.995405105	650.995405105	9497.326	9497.326	9562.500	9562.500	-76.39	0.0000	0.000	9562.500	650.9947	FI				
87	Spectrogram 1	1	651.318802824	651.318802824	22716.578	22716.578	22687.500	22687.500	-95.86	0.0000	0.000	22687.500	651.3200	FF				
