Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
48	Spectrogram 1	1	1682.991438030	1682.991438030	17197.861	17197.861	17250.000	17250.000	-79.85	0.0000	0.000	17250.000	1682.9920	FF				
49	Spectrogram 1	1	1719.037313613	1719.567473808	12962.567	16812.834	14812.500	14250.000	-76.27	0.5302	3850.267	14812.500	1719.1360		SA	A	0	SB
50	Spectrogram 1	1	1719.053218419	1719.053218419	13860.963	13860.963	13875.000	13875.000	-68.01	0.0000	0.000	13875.000	1719.0533	FI				
51	Spectrogram 1	1	1719.519759391	1719.519759391	16556.150	16556.150	16500.000	16500.000	-84.35	0.0000	0.000	16500.000	1719.5200	FF				
52	Spectrogram 1	1	1689.073793490	1689.487318442	13219.251	16941.176	13312.500	14437.500	-76.73	0.4135	3721.925	13312.500	1689.3760		SA	A	0	SB
53	Spectrogram 1	1	1689.105603102	1689.105603102	13860.963	13860.963	13875.000	13875.000	-73.84	0.0000	0.000	13875.000	1689.1067	FI				
54	Spectrogram 1	1	1689.460810433	1689.460810433	15914.439	15914.439	15937.500	15937.500	-74.52	0.0000	0.000	15937.500	1689.4613	FF				
55	Spectrogram 1	1	1729.888313236	1730.328346198	13732.620	16556.150	13875.000	14812.500	-77.61	0.4400	2823.530	13875.000	1730.2880		SA	A	0	SB
56	Spectrogram 1	1	1729.930726051	1729.930726051	14117.647	14117.647	14062.500	14062.500	-70.95	0.0000	0.000	14062.500	1729.9307	FI				
57	Spectrogram 1	1	1730.275330178	1730.275330178	16042.781	16042.781	16125.000	16125.000	-80.93	0.0000	0.000	16125.000	1730.2747	FF				
58	Spectrogram 1	1	1745.929297419	1746.353425576	13604.278	16427.807	14250.000	14437.500	-73.15	0.4241	2823.529	14250.000	1746.0480		SA	A	0	SB
59	Spectrogram 1	1	1745.955805429	1745.955805429	14245.989	14245.989	14250.000	14250.000	-65.50	0.0000	0.000	14250.000	1745.9547	FI				
60	Spectrogram 1	1	1746.321615964	1746.321615964	15786.096	15786.096	15750.000	15750.000	-80.44	0.0000	0.000	15750.000	1746.3227	FF				
61	Spectrogram 1	1	1729.068121618	1729.471043366	6160.428	15914.439	10687.500	9937.500	-72.96	0.4029	9754.011	10687.500	1729.3813		SA	A	0	SB
62	Spectrogram 1	1	1729.068121618	1729.068121618	7957.219	7957.219	7875.000	7875.000	-80.87	0.0000	0.000	7875.000	1729.0693	FI				
63	Spectrogram 1	1	1729.423328949	1729.423328949	15529.412	15529.412	15562.500	15562.500	-87.68	0.0000	0.000	15562.500	1729.4240	FF				
64	Spectrogram 1	1	1736.974551022	1737.366869567	8983.957	15914.439	10500.000	10500.000	-73.91	0.3923	6930.482	10500.000	1737.0853		SA	A	0	SB
65	Spectrogram 1	1	1737.011662236	1737.011662236	9112.299	9112.299	9187.500	9187.500	-65.15	0.0000	0.000	9187.500	1737.0107	FI				
66	Spectrogram 1	1	1737.350964761	1737.350964761	15401.070	15401.070	15375.000	15375.000	-72.28	0.0000	0.000	15375.000	1737.3520	FF				
67	Spectrogram 1	1	1756.385196271	1756.841134039	12962.567	17454.545	14250.000	14625.000	-75.37	0.4559	4491.978	14250.000	1756.5173		SA	A	0	SB
68	Spectrogram 1	1	1756.417005882	1756.417005882	13475.936	13475.936	13500.000	13500.000	-76.92	0.0000	0.000	13500.000	1756.4160	FI				
69	Spectrogram 1	1	1756.819927631	1756.819927631	16684.492	16684.492	16687.500	16687.500	-73.51	0.0000	0.000	16687.500	1756.8187	FF				
70	Spectrogram 1	1	1759.418033895	1759.852765255	11076.923	22945.055	13500.000	14812.500	-78.00	0.4347	11868.132	13500.000	1759.5493		SA	A	0	SB
71	Spectrogram 1	1	1759.449843506	1759.449843506	11736.264	11736.264	11812.500	11812.500	-74.23	0.0000	0.000	11812.500	1759.4507	FI				
72	Spectrogram 1	1	1759.815654041	1759.815654041	22285.714	22285.714	22312.500	22312.500	-93.68	0.0000	0.000	22312.500	1759.8160	FF				
73	Spectrogram 1	1	1762.285420840	1762.667136181	12263.736	23076.923	13125.000	14437.500	-78.69	0.3817	10813.187	13125.000	1762.3600		SA	A	0	SB
74	Spectrogram 1	1	1762.338436860	1762.338436860	12659.341	12659.341	12750.000	12750.000	-61.20	0.0000	0.000	12750.000	1762.3387	FI				
75	Spectrogram 1	1	1762.630024967	1762.630024967	22417.582	22417.582	22500.000	22500.000	-83.84	0.0000	0.000	22500.000	1762.6293	FF				
