Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
56	Spectrogram 1	1	59.098553452	59.098553452	8598.930	8598.930	8625.000	8625.000	-76.66	0.0000	0.000	8625.000	59.0987	FI				
57	Spectrogram 1	1	59.337125540	59.337125540	21689.840	21689.840	21750.000	21750.000	-87.01	0.0000	0.000	21750.000	59.3360	FF				
58	Spectrogram 1	1	59.643617547	59.969666067	10139.037	25668.449	15562.500	15000.000	-77.03	0.3260	15529.412	15562.500	59.8133		SA	A	0	SB
59	Spectrogram 1	1	59.664823955	59.664823955	10909.091	10909.091	10875.000	10875.000	-68.75	0.0000	0.000	10875.000	59.6640	FI				
60	Spectrogram 1	1	59.951110461	59.951110461	24898.396	24898.396	24937.500	24937.500	-92.82	0.0000	0.000	24937.500	59.9520	FF				
61	Spectrogram 1	1	59.919300849	60.210888956	6673.797	19764.706	12000.000	12000.000	-78.80	0.2916	13090.909	12000.000	60.0613		SA	A	0	SB
62	Spectrogram 1	1	59.940507257	59.940507257	7315.508	7315.508	7312.500	7312.500	-78.02	0.0000	0.000	7312.500	59.9413	FI				
63	Spectrogram 1	1	60.197634951	60.197634951	19251.337	19251.337	19312.500	19312.500	-71.96	0.0000	0.000	19312.500	60.1973	FF				
64	Spectrogram 1	1	61.193133391	61.497975503	5518.717	19636.364	12375.000	11062.500	-79.31	0.3048	14117.647	12375.000	61.3653		SA	A	0	SB
65	Spectrogram 1	1	61.211688998	61.211688998	6288.770	6288.770	6375.000	6375.000	-80.19	0.0000	0.000	6375.000	61.2107	FI				
66	Spectrogram 1	1	61.479419896	61.479419896	19379.679	19379.679	19312.500	19312.500	-79.44	0.0000	0.000	19312.500	61.4800	FF				
67	Spectrogram 1	1	61.855833635	62.327676209	9497.326	20406.417	13312.500	12375.000	-81.46	0.4718	10909.091	13312.500	62.1707		SA	A	0	SB
68	Spectrogram 1	1	61.866436839	61.866436839	9882.353	9882.353	9937.500	9937.500	-93.56	0.0000	0.000	9937.500	61.8667	FI				
69	Spectrogram 1	1	62.314422204	62.314422204	19636.364	19636.364	19687.500	19687.500	-89.89	0.0000	0.000	19687.500	62.3147	FF				
70	Spectrogram 1	1	66.140820544	66.384694234	11165.775	22203.209	15750.000	15187.500	-80.99	0.2439	11037.434	15750.000	66.2507		SA	A	0	SB
71	Spectrogram 1	1	66.151423748	66.151423748	12064.171	12064.171	12000.000	12000.000	-76.09	0.0000	0.000	12000.000	66.1520	FI				
72	Spectrogram 1	1	66.371440229	66.371440229	21433.155	21433.155	21375.000	21375.000	-81.30	0.0000	0.000	21375.000	66.3707	FF				
73	Spectrogram 1	1	66.352884622	66.660377536	9368.984	17454.545	13312.500	12750.000	-79.81	0.3075	8085.561	13312.500	66.5227		SA	A	0	SB
74	Spectrogram 1	1	66.371440229	66.371440229	10010.695	10010.695	9937.500	9937.500	-80.46	0.0000	0.000	9937.500	66.3707	FI				
75	Spectrogram 1	1	66.652425133	66.652425133	16556.150	16556.150	16500.000	16500.000	-75.38	0.0000	0.000	16500.000	66.6533	FF				
76	Spectrogram 1	1	67.233992283	67.618358425	10524.064	21561.497	15937.500	14062.500	-79.98	0.3844	11037.433	15937.500	67.4773		SA	A	0	SB
77	Spectrogram 1	1	67.241944686	67.241944686	11422.460	11422.460	11437.500	11437.500	-87.80	0.0000	0.000	11437.500	67.2427	FI				
78	Spectrogram 1	1	67.610406022	67.610406022	21048.128	21048.128	21000.000	21000.000	-87.48	0.0000	0.000	21000.000	67.6107	FF				
79	Spectrogram 1	1	70.091389296	70.489009443	10780.749	30673.797	16125.000	14812.500	-83.75	0.3976	19893.048	16125.000	70.2347		SA	A	0	SB
80	Spectrogram 1	1	70.094040097	70.094040097	11550.802	11550.802	11625.000	11625.000	-93.03	0.0000	0.000	11625.000	70.0933	FI				
81	Spectrogram 1	1	70.481057040	70.481057040	30160.428	30160.428	30187.500	30187.500	-88.34	0.0000	0.000	30187.500	70.4800	FF				
82	Spectrogram 1	1	71.217979712	71.559933038	11807.487	32727.273	15937.500	14250.000	-82.73	0.3420	20919.786	15937.500	71.3280		SA	A	0	SB
83	Spectrogram 1	1	71.236535319	71.236535319	12320.856	12320.856	12375.000	12375.000	-69.33	0.0000	0.000	12375.000	71.2373	FI				
84	Spectrogram 1	1	71.541377431	71.541377431	32342.246	32342.246	32250.000	32250.000	-84.70	0.0000	0.000	32250.000	71.5413	FF				
85	Spectrogram 1	1	71.874175626	72.332764195	9754.011	27208.556	17250.000	13312.500	-81.77	0.4586	17454.545	17250.000	72.1227		SA	A	0	SB
86	Spectrogram 1	1	71.898032835	71.898032835	10139.037	10139.037	10125.000	10125.000	-71.74	0.0000	0.000	10125.000	71.8987	FI				
87	Spectrogram 1	1	72.324811792	72.324811792	26310.160	26310.160	26250.000	26250.000	-81.96	0.0000	0.000	26250.000	72.3253	FF				
88	Spectrogram 1	1	73.387782984	73.719133107	10395.722	24385.027	12562.500	13312.500	-81.20	0.3314	13989.305	12562.500	73.4533		SA	A	0	SB
89	Spectrogram 1	1	73.398386188	73.398386188	11550.802	11550.802	11625.000	11625.000	-78.63	0.0000	0.000	11625.000	73.3973	FI				
90	Spectrogram 1	1	73.711180704	73.711180704	23229.947	23229.947	23250.000	23250.000	-81.73	0.0000	0.000	23250.000	73.7120	FF				
91	Spectrogram 1	1	108.583974648	108.963039188	10524.064	26181.818	12375.000	13500.000	-82.37	0.3791	15657.754	12375.000	108.6640		SA	A	0	SB
92	Spectrogram 1	1	108.597228653	108.597228653	10780.749	10780.749	10687.500	10687.500	-72.77	0.0000	0.000	10687.500	108.5973	FI				
93	Spectrogram 1	1	108.952435984	108.952435984	25796.791	25796.791	25875.000	25875.000	-74.36	0.0000	0.000	25875.000	108.9520	FF				
94	Spectrogram 1	1	109.267881301	109.628390233	11294.118	26181.818	12000.000	14437.500	-82.99	0.3605	14887.700	12000.000	109.3147		SA	A	0	SB
95	Spectrogram 1	1	109.283786106	109.283786106	11422.460	11422.460	11437.500	11437.500	-94.97	0.0000	0.000	11437.500	109.2827	FI				
96	Spectrogram 1	1	109.612485428	109.612485428	25283.422	25283.422	25312.500	25312.500	-78.58	0.0000	0.000	25312.500	109.6133	FF				
97	Spectrogram 1	1	111.295532237	111.689156099	8727.273	27336.898	16500.000	13875.000	-82.08	0.3936	18609.625	16500.000	111.4613		SA	A	0	SB
98	Spectrogram 1	1	111.306778633	111.306778633	9240.642	9240.642	9187.500	9187.500	-75.24	0.0000	0.000	9187.500	111.3067	FI				
99	Spectrogram 1	1	111.674160905	111.674160905	26695.187	26695.187	26625.000	26625.000	-99.08	0.0000	0.000	26625.000	111.6747	FF				
100	Spectrogram 1	1	111.557948145	111.951572008	7443.850	15786.096	9375.000	10687.500	-79.58	0.3936	8342.246	9375.000	111.6267		SA	A	0	SB
101	Spectrogram 1	1	111.584189736	111.584189736	8213.904	8213.904	8250.000	8250.000	-71.07	0.0000	0.000	8250.000	111.5840	FI				
102	Spectrogram 1	1	111.940325612	111.940325612	15657.754	15657.754	15750.000	15750.000	-73.31	0.0000	0.000	15750.000	111.9413	FF				
103	Spectrogram 1	1	114.950534326	115.160467053	9112.299	20149.733	14250.000	13312.500	-80.35	0.2099	11037.434	14250.000	115.0267		SA	A	0	SB
104	Spectrogram 1	1	114.969278320	114.969278320	10010.695	10010.695	9937.500	9937.500	-65.73	0.0000	0.000	9937.500	114.9680	FI				
105	Spectrogram 1	1	115.141723060	115.141723060	19122.995	19122.995	19125.000	19125.000	-88.06	0.0000	0.000	19125.000	115.1413	FF				
106	Spectrogram 1	1	116.251318189	116.727415623	7058.824	21048.128	14437.500	14062.500	-78.68	0.4761	13989.304	14437.500	116.5120		SA	A	0	SB
107	Spectrogram 1	1	116.266313383	116.266313383	8342.246	8342.246	8250.000	8250.000	-69.13	0.0000	0.000	8250.000	116.2667	FI				
108	Spectrogram 1	1	116.712420428	116.712420428	20278.075	20278.075	20250.000	20250.000	-100.56	0.0000	0.000	20250.000	116.7120	FF				
109	Spectrogram 1	1	117.308479420	117.544653738	8342.246	20919.786	15375.000	13125.000	-80.62	0.2362	12577.540	15375.000	117.3840		SA	A	0	SB
110	Spectrogram 1	1	117.323474615	117.323474615	9368.984	9368.984	9375.000	9375.000	-73.09	0.0000	0.000	9375.000	117.3227	FI				
111	Spectrogram 1	1	117.533407342	117.533407342	20278.075	20278.075	20250.000	20250.000	-80.39	0.0000	0.000	20250.000	117.5333	FF				
112	Spectrogram 1	1	118.606754966	118.839180485	10780.749	22203.209	18000.000	15187.500	-81.96	0.2324	11422.460	18000.000	118.6987		SA	A	0	SB
113	Spectrogram 1	1	118.632996557	118.632996557	11422.460	11422.460	11437.500	11437.500	-76.44	0.0000	0.000	11437.500	118.6320	FI				
114	Spectrogram 1	1	118.827934089	118.827934089	21561.497	21561.497	21562.500	21562.500	-85.70	0.0000	0.000	21562.500	118.8267	FF				
115	Spectrogram 1	1	126.305344443	126.586504345	9112.299	21304.813	11812.500	13500.000	-79.44	0.2812	12192.514	11812.500	126.3893		SA	A	0	SB
116	Spectrogram 1	1	126.339083632	126.339083632	9754.011	9754.011	9750.000	9750.000	-72.57	0.0000	0.000	9750.000	126.3387	FI				
117	Spectrogram 1	1	126.571509151	126.571509151	20149.733	20149.733	20062.500	20062.500	-81.83	0.0000	0.000	20062.500	126.5707	FF				
118	Spectrogram 1	1	126.931393825	127.081345773	10395.722	19379.679	15000.000	14250.000	-79.72	0.1500	8983.957	15000.000	126.9867		SA	A	0	SB
119	Spectrogram 1	1	126.942640221	126.942640221	10652.406	10652.406	10687.500	10687.500	-70.20	0.0000	0.000	10687.500	126.9413	FI				
120	Spectrogram 1	1	127.066350578	127.066350578	18481.283	18481.283	18562.500	18562.500	-78.51	0.0000	0.000	18562.500	127.0667	FF				
121	Spectrogram 1	1	128.364626124	128.615795636	5518.717	18352.941	13312.500	12375.000	-77.47	0.2512	12834.224	13312.500	128.5227		SA	A	0	SB
122	Spectrogram 1	1	128.394616513	128.394616513	6160.428	6160.428	6187.500	6187.500	-79.25	0.0000	0.000	6187.500	128.3947	FI				
123	Spectrogram 1	1	128.600800442	128.600800442	17454.545	17454.545	17437.500	17437.500	-84.53	0.0000	0.000	17437.500	128.6000	FF				
124	Spectrogram 1	1	128.878211545	129.099390668	8855.615	19508.021	14250.000	14062.500	-78.42	0.2212	10652.406	14250.000	128.9680		SA	A	0	SB
125	Spectrogram 1	1	128.889457941	128.889457941	9882.353	9882.353	9937.500	9937.500	-65.37	0.0000	0.000	9937.500	128.8907	FI				
126	Spectrogram 1	1	129.076897876	129.076897876	18737.968	18737.968	18750.000	18750.000	-74.49	0.0000	0.000	18750.000	129.0773	FF				
127	Spectrogram 1	1	133.979304290	134.267961790	6545.455	18737.968	13687.500	12375.000	-79.54	0.2887	12192.513	13687.500	134.0960		SA	A	0	SB
128	Spectrogram 1	1	134.009294680	134.009294680	7700.535	7700.535	7687.500	7687.500	-73.43	0.0000	0.000	7687.500	134.0080	FI				
129	Spectrogram 1	1	134.256715394	134.256715394	17839.572	17839.572	17812.500	17812.500	-82.72	0.0000	0.000	17812.500	134.2560	FF				
130	Spectrogram 1	1	134.924001561	135.268891041	9497.326	25411.765	11062.500	12750.000	-82.41	0.3449	15914.439	11062.500	135.0027		SA	A	0	SB
131	Spectrogram 1	1	134.957740749	134.957740749	10010.695	10010.695	9937.500	9937.500	-74.53	0.0000	0.000	9937.500	134.9573	FI				
132	Spectrogram 1	1	135.265142242	135.265142242	24770.053	24770.053	24750.000	24750.000	-89.69	0.0000	0.000	24750.000	135.2640	FF				
133	Spectrogram 1	1	135.959467788	136.139410125	9754.011	18737.968	15375.000	15375.000	-77.60	0.1799	8983.957	15375.000	136.0293		SA	A	0	SB
134	Spectrogram 1	1	135.978211781	135.978211781	10652.406	10652.406	10687.500	10687.500	-68.89	0.0000	0.000	10687.500	135.9787	FI				
135	Spectrogram 1	1	136.128163729	136.128163729	18096.257	18096.257	18187.500	18187.500	-75.58	0.0000	0.000	18187.500	136.1280	FF				
136	Spectrogram 1	1	144.169959509	144.447370612	10010.695	18994.652	11812.500	12937.500	-77.82	0.2774	8983.957	11812.500	144.2427		SA	A	0	SB
137	Spectrogram 1	1	144.199949899	144.199949899	10780.749	10780.749	10687.500	10687.500	-71.43	0.0000	0.000	10687.500	144.2000	FI				
138	Spectrogram 1	1	144.432375418	144.432375418	18609.626	18609.626	18562.500	18562.500	-80.27	0.0000	0.000	18562.500	144.4320	FF				
139	Spectrogram 1	1	143.813823633	144.027505159	9497.326	18352.941	12375.000	12750.000	-77.27	0.2137	8855.615	12375.000	143.8987		SA	A	0	SB
140	Spectrogram 1	1	143.840065224	143.840065224	10139.037	10139.037	10125.000	10125.000	-74.63	0.0000	0.000	10125.000	143.8400	FI				
141	Spectrogram 1	1	144.008761165	144.008761165	18096.257	18096.257	18187.500	18187.500	-92.37	0.0000	0.000	18187.500	144.0080	FF				
142	Spectrogram 1	1	145.631116576	145.818556510	9882.353	19893.048	16312.500	14437.500	-78.44	0.1874	10010.695	16312.500	145.7227		SA	A	0	SB
143	Spectrogram 1	1	145.657358167	145.657358167	11165.775	11165.775	11250.000	11250.000	-70.10	0.0000	0.000	11250.000	145.6587	FI				
144	Spectrogram 1	1	145.818556510	145.818556510	19379.679	19379.679	19312.500	19312.500	-98.52	0.0000	0.000	19312.500	145.8187	FF				
145	Spectrogram 1	1	161.808821514	162.247430961	10267.380	30160.428	13125.000	13125.000	-80.39	0.4386	19893.048	13125.000	161.9440		SA	A	0	SB
146	Spectrogram 1	1	161.835063104	161.835063104	10780.749	10780.749	10687.500	10687.500	-69.38	0.0000	0.000	10687.500	161.8347	FI				
147	Spectrogram 1	1	162.232435766	162.232435766	29262.032	29262.032	29250.000	29250.000	-86.01	0.0000	0.000	29250.000	162.2320	FF				
148	Spectrogram 1	1	160.299766169	160.524694091	8213.904	19122.995	17625.000	13875.000	-78.56	0.2249	10909.091	17625.000	160.4187		SA	A	0	SB
149	Spectrogram 1	1	160.314761364	160.314761364	8983.957	8983.957	9000.000	9000.000	-74.53	0.0000	0.000	9000.000	160.3147	FI				
150	Spectrogram 1	1	160.498452500	160.498452500	18352.941	18352.941	18375.000	18375.000	-68.66	0.0000	0.000	18375.000	160.4987	FF				
151	Spectrogram 1	1	162.798908745	163.241266991	9625.668	24000.000	15750.000	13312.500	-82.48	0.4424	14374.332	15750.000	163.0720		SA	A	0	SB
152	Spectrogram 1	1	162.828899135	162.828899135	10395.722	10395.722	10312.500	10312.500	-73.11	0.0000	0.000	10312.500	162.8293	FI				
153	Spectrogram 1	1	163.218774199	163.218774199	23358.289	23358.289	23437.500	23437.500	-74.14	0.0000	0.000	23437.500	163.2187	FF				
154	Spectrogram 1	1	167.389809776	167.914641593	9240.642	25668.449	13687.500	13500.000	-79.16	0.5248	16427.807	13687.500	167.6293		SA	A	0	SB
155	Spectrogram 1	1	167.404804971	167.404804971	10267.380	10267.380	10312.500	10312.500	-76.07	0.0000	0.000	10312.500	167.4053	FI				
156	Spectrogram 1	1	167.895897600	167.895897600	25283.422	25283.422	25312.500	25312.500	-72.82	0.0000	0.000	25312.500	167.8960	FF				
157	Spectrogram 1	1	171.856175310	172.354765537	10524.064	31572.193	12750.000	13312.500	-82.75	0.4986	21048.129	12750.000	171.9653		SA	A	0	SB
158	Spectrogram 1	1	171.871170505	171.871170505	11294.118	11294.118	11250.000	11250.000	-79.26	0.0000	0.000	11250.000	171.8720	FI				
159	Spectrogram 1	1	172.332272744	172.332272744	31187.166	31187.166	31125.000	31125.000	-84.72	0.0000	0.000	31125.000	172.3333	FF				
160	Spectrogram 1	1	176.195917795	176.465831301	9368.984	20278.075	16312.500	14625.000	-79.00	0.2699	10909.091	16312.500	176.2933		SA	A	0	SB
161	Spectrogram 1	1	176.218410587	176.218410587	9882.353	9882.353	9937.500	9937.500	-83.87	0.0000	0.000	9937.500	176.2187	FI				
162	Spectrogram 1	1	176.454584904	176.454584904	19508.021	19508.021	19500.000	19500.000	-72.33	0.0000	0.000	19500.000	176.4533	FF				
163	Spectrogram 1	1	210.036251566	210.459865818	8983.957	25283.422	15000.000	14437.500	-81.63	0.4236	16299.465	15000.000	210.1040		SA	A	0	SB
164	Spectrogram 1	1	210.040000364	210.040000364	11165.775	11165.775	11250.000	11250.000	-88.76	0.0000	0.000	11250.000	210.0400	FI				
165	Spectrogram 1	1	210.452368221	210.452368221	24385.027	24385.027	24375.000	24375.000	-88.05	0.0000	0.000	24375.000	210.4533	FF				
166	Spectrogram 1	1	225.763308356	226.108197836	9368.984	18994.652	13500.000	13687.500	-78.29	0.3449	9625.668	13500.000	225.8800		SA	A	0	SB
167	Spectrogram 1	1	225.789549947	225.789549947	10267.380	10267.380	10312.500	10312.500	-71.04	0.0000	0.000	10312.500	225.7893	FI				
168	Spectrogram 1	1	226.066961050	226.066961050	18737.968	18737.968	18750.000	18750.000	-66.27	0.0000	0.000	18750.000	226.0667	FF				
169	Spectrogram 1	1	277.779152394	278.351725406	9754.011	25283.422	13125.000	12937.500	-77.64	0.5726	15529.411	13125.000	277.9493		SA	A	0	SB
170	Spectrogram 1	1	277.832168414	277.832168414	10524.064	10524.064	10500.000	10500.000	-59.77	0.0000	0.000	10500.000	277.8320	FI				
171	Spectrogram 1	1	278.298709386	278.298709386	23743.316	23743.316	23812.500	23812.500	-99.66	0.0000	0.000	23812.500	278.2987	FF				
172	Spectrogram 1	1	291.036608076	291.338799388	9240.642	17326.203	11062.500	12375.000	-78.63	0.3022	8085.561	11062.500	291.0747		SA	A	0	SB
173	Spectrogram 1	1	291.047211280	291.047211280	9882.353	9882.353	9937.500	9937.500	-73.16	0.0000	0.000	9937.500	291.0480	FI				
174	Spectrogram 1	1	291.317592980	291.317592980	16941.176	16941.176	16875.000	16875.000	-77.02	0.0000	0.000	16875.000	291.3173	FF				
175	Spectrogram 1	1	174.484006857	174.868372999	7443.850	15401.070	10875.000	11062.500	-76.34	0.3844	7957.220	10875.000	174.5920		SA	A	0	SB
176	Spectrogram 1	1	174.505213265	174.505213265	7828.877	7828.877	7875.000	7875.000	-68.91	0.0000	0.000	7875.000	174.5040	FI				
177	Spectrogram 1	1	174.855118994	174.855118994	13475.936	13475.936	13500.000	13500.000	-72.45	0.0000	0.000	13500.000	174.8560	FF				
178	Spectrogram 1	1	190.786039694	191.064373797	15016.043	24770.053	17812.500	18562.500	-84.77	0.2783	9754.010	17812.500	190.8347		SA	A	0	SB
179	Spectrogram 1	1	190.804595301	190.804595301	15657.754	15657.754	15750.000	15750.000	-79.79	0.0000	0.000	15750.000	190.8053	FI				
180	Spectrogram 1	1	191.051119792	191.051119792	24256.684	24256.684	24187.500	24187.500	-96.79	0.0000	0.000	24187.500	191.0507	FF				
181	Spectrogram 1	1	305.867844567	306.130273863	6930.481	20534.759	12000.000	10687.500	-79.71	0.2624	13604.278	12000.000	306.0080		SA	A	0	SB
