Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
42	Spectrogram 1	1	248.213015515	248.213015515	14792.523	14792.523	14812.500	14812.500	-76.74	0.0000	0.000	14812.500	248.2133	FF				
43	Spectrogram 1	1	249.011509637	249.176456779	9256.671	18422.590	13875.000	13125.000	-87.15	0.1649	9165.919	13875.000	249.1227		SA	A	0	SB
44	Spectrogram 1	1	249.022756033	249.022756033	10890.201	10890.201	10875.000	10875.000	-83.75	0.0000	0.000	10875.000	249.0240	FI				
45	Spectrogram 1	1	249.168959182	249.168959182	17424.321	17424.321	17437.500	17437.500	-94.67	0.0000	0.000	17437.500	249.1680	FF				
46	Spectrogram 1	1	323.765114730	324.091260216	15972.294	28586.777	21937.500	19875.000	-91.46	0.3261	12614.483	21937.500	323.8987		SA	A	0	SB
47	Spectrogram 1	1	323.780109924	323.780109924	16426.053	16426.053	16500.000	16500.000	-88.16	0.0000	0.000	16500.000	323.7813	FI				
48	Spectrogram 1	1	324.083762619	324.083762619	27407.005	27407.005	27375.000	27375.000	-94.39	0.0000	0.000	27375.000	324.0827	FF				
49	Spectrogram 1	1	303.304735393	303.548407309	14883.274	29040.535	28500.000	20437.500	-90.78	0.2437	14157.261	28500.000	303.3120		NA	A	0	SB
50	Spectrogram 1	1	303.315981790	303.315981790	16063.046	16063.046	16125.000	16125.000	-80.88	0.0000	0.000	16125.000	303.3147	FI				
51	Spectrogram 1	1	303.540909711	303.540909711	28496.025	28496.025	28500.000	28500.000	-105.42	0.0000	0.000	28500.000	303.5413	FF				
52	Spectrogram 1	1	368.935681013	369.201845721	15518.536	27770.012	16312.500	19312.500	-88.06	0.2662	12251.476	16312.500	368.9707		SA	A	0	SB
53	Spectrogram 1	1	368.961922604	368.961922604	16063.046	16063.046	16125.000	16125.000	-85.48	0.0000	0.000	16125.000	368.9627	FI				
54	Spectrogram 1	1	369.194348123	369.194348123	26680.992	26680.992	26625.000	26625.000	-89.15	0.0000	0.000	26625.000	369.1947	FF				
55	Spectrogram 1	1	373.988490295	374.419602145	6624.872	16063.046	12562.500	11062.500	-82.17	0.4311	9438.174	12562.500	374.3573		SA	A	0	SB
56	Spectrogram 1	1	374.007234289	374.007234289	7532.389	7532.389	7500.000	7500.000	-84.67	0.0000	0.000	7500.000	374.0080	FI				
57	Spectrogram 1	1	374.408355749	374.408355749	15337.033	15337.033	15375.000	15375.000	-83.87	0.0000	0.000	15375.000	374.4080	FF				
58	Spectrogram 1	1	373.568624841	373.846035945	14701.771	29585.045	25687.500	20437.500	-90.44	0.2774	14883.274	25687.500	373.8053		SA	A	0	SB
59	Spectrogram 1	1	373.591117634	373.591117634	16063.046	16063.046	16125.000	16125.000	-80.72	0.0000	0.000	16125.000	373.5920	FI				
60	Spectrogram 1	1	373.846035945	373.846035945	29040.535	29040.535	29062.500	29062.500	-91.70	0.0000	0.000	29062.500	373.8453	FF				
61	Spectrogram 1	1	375.146869092	375.585478539	5535.852	17061.314	11250.000	10875.000	-78.40	0.4386	11525.462	11250.000	375.4347		SA	A	0	SB
62	Spectrogram 1	1	375.169361884	375.169361884	6534.120	6534.120	6562.500	6562.500	-70.46	0.0000	0.000	6562.500	375.1707	FI				
63	Spectrogram 1	1	375.570483344	375.570483344	16516.804	16516.804	16500.000	16500.000	-90.23	0.0000	0.000	16500.000	375.5707	FF				
64	Spectrogram 1	1	425.653491394	426.058361653	14974.026	28223.770	17250.000	18375.000	-88.36	0.4049	13249.744	17250.000	425.7227		SA	A	0	SB
65	Spectrogram 1	1	425.672235387	425.672235387	15609.288	15609.288	15562.500	15562.500	-71.85	0.0000	0.000	15562.500	425.6720	FI				
66	Spectrogram 1	1	426.043366458	426.043366458	28042.267	28042.267	28125.000	28125.000	-82.82	0.0000	0.000	28125.000	426.0427	FF				
67	Spectrogram 1	1	429.580434293	430.049034129	6897.127	22052.656	10875.000	11062.500	-82.53	0.4686	15155.529	10875.000	429.8400		SA	A	0	SB
68	Spectrogram 1	1	429.595429487	429.595429487	7986.147	7986.147	8062.500	8062.500	-96.87	0.0000	0.000	8062.500	429.5947	FI				
69	Spectrogram 1	1	430.041536532	430.041536532	21417.395	21417.395	21375.000	21375.000	-78.80	0.0000	0.000	21375.000	430.0427	FF				
70	Spectrogram 1	1	430.648841920	431.094948965	6261.865	22415.663	10687.500	10687.500	-82.74	0.4461	16153.798	10687.500	430.8907		SA	A	0	SB
71	Spectrogram 1	1	430.660088316	430.660088316	7441.637	7441.637	7500.000	7500.000	-77.65	0.0000	0.000	7500.000	430.6613	FI				
72	Spectrogram 1	1	431.079953770	431.079953770	21508.146	21508.146	21562.500	21562.500	-92.86	0.0000	0.000	21562.500	431.0800	FF				
73	Spectrogram 1	1	432.270350259	432.633983733	6080.362	16335.301	10500.000	10687.500	-80.70	0.3636	10254.939	10500.000	432.4347		SA	A	0	SB
74	Spectrogram 1	1	432.289094253	432.289094253	7350.885	7350.885	7312.500	7312.500	-71.61	0.0000	0.000	7312.500	432.2880	FI				
75	Spectrogram 1	1	432.630234934	432.630234934	15700.039	15700.039	15750.000	15750.000	-74.42	0.0000	0.000	15750.000	432.6293	FF				
76	Spectrogram 1	1	471.740804850	472.153172707	7532.389	22324.911	12375.000	11812.500	-82.14	0.4124	14792.522	12375.000	472.0453		SA	A	0	SB
77	Spectrogram 1	1	471.752051247	471.752051247	8349.154	8349.154	8437.500	8437.500	-93.55	0.0000	0.000	8437.500	471.7520	FI				
78	Spectrogram 1	1	472.134428713	472.134428713	21235.891	21235.891	21187.500	21187.500	-93.18	0.0000	0.000	21187.500	472.1333	FF				
79	Spectrogram 1	1	474.509839000	474.772254909	8893.664	18059.583	10125.000	11250.000	-82.79	0.2624	9165.919	10125.000	474.5707		SA	A	0	SB
80	Spectrogram 1	1	474.532331793	474.532331793	9528.926	9528.926	9562.500	9562.500	-81.01	0.0000	0.000	9562.500	474.5333	FI				
81	Spectrogram 1	1	474.761008513	474.761008513	17515.073	17515.073	17437.500	17437.500	-95.12	0.0000	0.000	17437.500	474.7600	FF				
82	Spectrogram 1	1	491.101594971	491.543953217	5445.100	16789.059	11437.500	10687.500	-82.98	0.4424	11343.959	11437.500	491.4133		SA	A	0	SB
83	Spectrogram 1	1	491.120338965	491.120338965	6806.375	6806.375	6750.000	6750.000	-80.72	0.0000	0.000	6750.000	491.1200	FI				
84	Spectrogram 1	1	491.536455620	491.536455620	15972.294	15972.294	15937.500	15937.500	-81.01	0.0000	0.000	15937.500	491.5360	FF				
85	Spectrogram 1	1	492.207490586	492.567375261	15064.778	29766.549	19875.000	20437.500	-85.74	0.3599	14701.771	19875.000	492.3467		SA	A	0	SB
86	Spectrogram 1	1	492.226234580	492.226234580	15518.536	15518.536	15562.500	15562.500	-75.31	0.0000	0.000	15562.500	492.2267	FI				
87	Spectrogram 1	1	492.563626462	492.563626462	29131.287	29131.287	29062.500	29062.500	-81.74	0.0000	0.000	29062.500	492.5627	FF				
88	Spectrogram 1	1	498.224098966	498.655210816	17061.314	27860.763	19500.000	20812.500	-85.79	0.4311	10799.449	19500.000	498.3813		SA	A	0	SB
89	Spectrogram 1	1	498.242842959	498.242842959	17605.824	17605.824	17625.000	17625.000	-84.36	0.0000	0.000	17625.000	498.2427	FI				
90	Spectrogram 1	1	498.636466822	498.636466822	27497.757	27497.757	27562.500	27562.500	-82.75	0.0000	0.000	27562.500	498.6373	FF				
91	Spectrogram 1	1	508.828386482	509.244503137	7713.892	16970.563	10125.000	10312.500	-82.18	0.4161	9256.671	10125.000	508.9680		SA	A	0	SB
92	Spectrogram 1	1	508.847130476	508.847130476	8893.664	8893.664	8812.500	8812.500	-71.04	0.0000	0.000	8812.500	508.8480	FI				
93	Spectrogram 1	1	509.240754338	509.240754338	15518.536	15518.536	15562.500	15562.500	-89.79	0.0000	0.000	15562.500	509.2400	FF				
94	Spectrogram 1	1	525.617942024	525.977826698	8802.912	14066.509	11250.000	11062.500	-81.45	0.3599	5263.597	11250.000	525.8667		SA	A	0	SB
95	Spectrogram 1	1	525.644183614	525.644183614	9438.174	9438.174	9375.000	9375.000	-78.98	0.0000	0.000	9375.000	525.6453	FI				
96	Spectrogram 1	1	525.951585107	525.951585107	13431.248	13431.248	13500.000	13500.000	-81.61	0.0000	0.000	13500.000	525.9520	FF				
97	Spectrogram 1	1	526.776320820	527.102466306	14611.019	28949.784	18562.500	18750.000	-88.05	0.3261	14338.765	18562.500	526.8613		SA	A	0	SB
98	Spectrogram 1	1	526.795064813	526.795064813	15246.281	15246.281	15187.500	15187.500	-85.52	0.0000	0.000	15187.500	526.7947	FI				
99	Spectrogram 1	1	527.098717508	527.098717508	28405.273	28405.273	28312.500	28312.500	-98.48	0.0000	0.000	28312.500	527.0987	FF				
100	Spectrogram 1	1	586.416830520	586.750473603	5808.107	16789.059	12187.500	11812.500	-75.34	0.3336	10980.952	12187.500	586.6773		SA	A	0	SB
101	Spectrogram 1	1	586.424328117	586.424328117	6987.879	6987.879	6937.500	6937.500	-79.45	0.0000	0.000	6937.500	586.4240	FI				
102	Spectrogram 1	1	586.739227207	586.739227207	16063.046	16063.046	16125.000	16125.000	-84.19	0.0000	0.000	16125.000	586.7387	FF				
103	Spectrogram 1	1	668.265486976	668.591632462	8349.154	16607.556	9937.500	11062.500	-78.78	0.3261	8258.402	9937.500	668.3173		SA	A	0	SB
104	Spectrogram 1	1	668.272984574	668.272984574	9165.919	9165.919	9187.500	9187.500	-84.17	0.0000	0.000	9187.500	668.2720	FI				
105	Spectrogram 1	1	668.580386066	668.580386066	15700.039	15700.039	15750.000	15750.000	-88.50	0.0000	0.000	15750.000	668.5813	FF				
106	Spectrogram 1	1	669.180193857	669.502590545	7713.892	14248.013	9750.000	10312.500	-76.34	0.3224	6534.121	9750.000	669.2613		SA	A	0	SB
107	Spectrogram 1	1	669.191440253	669.191440253	8349.154	8349.154	8437.500	8437.500	-71.70	0.0000	0.000	8437.500	669.1920	FI				
108	Spectrogram 1	1	669.487595350	669.487595350	13703.503	13703.503	13687.500	13687.500	-88.49	0.0000	0.000	13687.500	669.4880	FF				
109	Spectrogram 1	1	691.589507190	692.031865436	4719.087	20509.878	10875.000	11437.500	-81.57	0.4424	15790.791	10875.000	691.8107		SA	A	0	SB
110	Spectrogram 1	1	691.597004787	691.597004787	6352.617	6352.617	6375.000	6375.000	-81.34	0.0000	0.000	6375.000	691.5973	FI				
111	Spectrogram 1	1	692.024367839	692.024367839	18785.596	18785.596	18750.000	18750.000	-89.86	0.0000	0.000	18750.000	692.0240	FF				
112	Spectrogram 1	1	692.488735122	692.912349374	5354.349	18785.596	11437.500	10875.000	-81.71	0.4236	13431.247	11437.500	692.8240		SA	A	0	SB
113	Spectrogram 1	1	692.522474310	692.522474310	6080.362	6080.362	6000.000	6000.000	-75.84	0.0000	0.000	6000.000	692.5227	FI				
114	Spectrogram 1	1	692.904851777	692.904851777	16153.798	16153.798	16125.000	16125.000	-89.42	0.0000	0.000	16125.000	692.9040	FF				
115	Spectrogram 1	1	709.224180442	709.546577130	17152.066	30220.307	19312.500	21375.000	-88.37	0.3224	13068.241	19312.500	709.3067		SA	A	0	SB
116	Spectrogram 1	1	709.246673235	709.246673235	17696.576	17696.576	17625.000	17625.000	-82.22	0.0000	0.000	17625.000	709.2480	FI				
117	Spectrogram 1	1	709.535330734	709.535330734	29494.294	29494.294	29437.500	29437.500	-86.45	0.0000	0.000	29437.500	709.5360	FF				
118	Spectrogram 1	1	718.219799500	718.665906545	6352.617	15609.288	10312.500	10500.000	-74.53	0.4461	9256.671	10312.500	718.4373		SA	A	0	SB
119	Spectrogram 1	1	718.242292293	718.242292293	7350.885	7350.885	7312.500	7312.500	-84.05	0.0000	0.000	7312.500	718.2427	FI				
120	Spectrogram 1	1	718.654660149	718.654660149	14883.274	14883.274	14812.500	14812.500	-79.31	0.0000	0.000	14812.500	718.6533	FF				
121	Spectrogram 1	1	719.231975148	719.621850212	6897.127	15790.791	10125.000	10500.000	-76.70	0.3899	8893.664	10125.000	719.3600		SA	A	0	SB
122	Spectrogram 1	1	719.250719141	719.250719141	8076.899	8076.899	8062.500	8062.500	-82.51	0.0000	0.000	8062.500	719.2507	FI				
123	Spectrogram 1	1	719.610603816	719.610603816	14883.274	14883.274	14812.500	14812.500	-83.27	0.0000	0.000	14812.500	719.6107	FF				
124	Spectrogram 1	1	803.497691930	803.902562189	14062.326	33936.943	17250.000	18187.500	-78.80	0.4049	19874.617	17250.000	803.5787		SA	A	0	SB
125	Spectrogram 1	1	803.520184722	803.520184722	14788.340	14788.340	14812.500	14812.500	-69.07	0.0000	0.000	14812.500	803.5200	FI				
126	Spectrogram 1	1	803.891315792	803.891315792	33210.929	33210.929	33187.500	33187.500	-86.67	0.0000	0.000	33187.500	803.8907	FF				
127	Spectrogram 1	1	1025.497720965	1025.947576808	5989.610	21961.905	11250.000	10875.000	-74.89	0.4499	15972.295	11250.000	1025.7893		SA	A	0	SB
128	Spectrogram 1	1	1025.527711354	1025.527711354	6624.872	6624.872	6562.500	6562.500	-77.18	0.0000	0.000	6562.500	1025.5280	FI				
129	Spectrogram 1	1	1025.940079211	1025.940079211	20600.630	20600.630	20625.000	20625.000	-105.91	0.0000	0.000	20625.000	1025.9413	FF				
130	Spectrogram 1	1	1042.417644243	1042.837509696	5989.610	21145.140	12000.000	10687.500	-75.16	0.4199	15155.530	12000.000	1042.7493		SA	A	0	SB
131	Spectrogram 1	1	1042.432639437	1042.432639437	7260.134	7260.134	7312.500	7312.500	-75.25	0.0000	0.000	7312.500	1042.4320	FI				
132	Spectrogram 1	1	1042.826263300	1042.826263300	19693.113	19693.113	19687.500	19687.500	-78.30	0.0000	0.000	19687.500	1042.8267	FF				
133	Spectrogram 1	1	1056.032100065	1056.523192694	4991.342	21780.401	13125.000	11437.500	-76.65	0.4911	16789.059	13125.000	1056.4427		SA	A	0	SB
134	Spectrogram 1	1	1056.043346461	1056.043346461	5808.107	5808.107	5812.500	5812.500	-93.22	0.0000	0.000	5812.500	1056.0427	FI				
135	Spectrogram 1	1	1056.504448701	1056.504448701	21054.388	21054.388	21000.000	21000.000	-72.68	0.0000	0.000	21000.000	1056.5040	FF				
136	Spectrogram 1	1	1078.440138710	1078.938728936	4083.825	21326.643	10312.500	10687.500	-81.49	0.4986	17242.818	10312.500	1078.6453		SA	A	0	SB
137	Spectrogram 1	1	1078.466380300	1078.466380300	6080.362	6080.362	6000.000	6000.000	-83.78	0.0000	0.000	6000.000	1078.4667	FI				
138	Spectrogram 1	1	1078.919984942	1078.919984942	20691.381	20691.381	20625.000	20625.000	-104.03	0.0000	0.000	20625.000	1078.9200	FF				
139	Spectrogram 1	1	1087.808959943	1088.150100624	6261.865	21054.388	12000.000	11250.000	-76.43	0.3411	14792.523	12000.000	1088.0720		SA	A	0	SB
140	Spectrogram 1	1	1087.820206339	1087.820206339	7350.885	7350.885	7312.500	7312.500	-82.18	0.0000	0.000	7312.500	1087.8213	FI				
141	Spectrogram 1	1	1088.142603027	1088.142603027	20328.375	20328.375	20250.000	20250.000	-84.19	0.0000	0.000	20250.000	1088.1413	FF				
142	Spectrogram 1	1	1092.368652034	1092.702295118	7804.644	21508.146	9375.000	10687.500	-77.44	0.3336	13703.502	9375.000	1092.4240		SA	A	0	SB
143	Spectrogram 1	1	1092.383647229	1092.383647229	7895.396	7895.396	7875.000	7875.000	-70.44	0.0000	0.000	7875.000	1092.3840	FI				
144	Spectrogram 1	1	1092.694797520	1092.694797520	21054.388	21054.388	21000.000	21000.000	-83.08	0.0000	0.000	21000.000	1092.6960	FF				
145	Spectrogram 1	1	1478.836141854	1479.106055360	8167.651	27588.508	11625.000	11625.000	-79.63	0.2699	19420.857	11625.000	1478.9600		SA	A	0	SB
146	Spectrogram 1	1	1478.858634646	1478.858634646	9075.167	9075.167	9000.000	9000.000	-78.65	0.0000	0.000	9000.000	1478.8587	FI				
147	Spectrogram 1	1	1479.083562568	1479.083562568	27043.998	27043.998	27000.000	27000.000	-89.08	0.0000	0.000	27000.000	1479.0827	FF				
148	Spectrogram 1	1	1561.658174987	1562.168011609	5989.610	20146.871	12562.500	12000.000	-78.53	0.5098	14157.261	12562.500	1561.8107		SA	A	0	SB
149	Spectrogram 1	1	1561.676918980	1561.676918980	6987.879	6987.879	6937.500	6937.500	-70.39	0.0000	0.000	6937.500	1561.6773	FI				
150	Spectrogram 1	1	1562.145518817	1562.145518817	19330.106	19330.106	19312.500	19312.500	-93.01	0.0000	0.000	19312.500	1562.1467	FF				
151	Spectrogram 1	1	1571.202009527	1571.666860565	8258.402	20328.375	14250.000	13687.500	-79.23	0.4649	12069.973	14250.000	1571.4133		SA	A	0	SB
152	Spectrogram 1	1	1571.213255923	1571.213255923	8893.664	8893.664	8812.500	8812.500	-74.55	0.0000	0.000	8812.500	1571.2133	FI				
153	Spectrogram 1	1	1571.663111766	1571.663111766	20056.120	20056.120	20062.500	20062.500	-77.39	0.0000	0.000	20062.500	1571.6640	FF				
154	Spectrogram 1	1	1591.428280167	1591.874387211	9982.684	21145.140	12187.500	13312.500	-76.90	0.4461	11162.456	12187.500	1591.6507		NA	A	0	SB
155	Spectrogram 1	1	1591.443275361	1591.443275361	10436.442	10436.442	10500.000	10500.000	-69.12	0.0000	0.000	10500.000	1591.4427	FI				
156	Spectrogram 1	1	1591.863140815	1591.863140815	20782.133	20782.133	20812.500	20812.500	-95.91	0.0000	0.000	20812.500	1591.8640	FF				
