Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
18	Spectrogram 1	1	390.700812704	390.700812704	29337.727	29337.727	29343.750	29343.750	-95.03	0.0000	0.000	29343.750	390.6987	FF				
19	Spectrogram 1	1	392.759945572	393.239712007	10042.834	28467.875	12937.500	17531.250	-79.07	0.4798	18425.041	12937.500	392.8853		SA	A	0	SB
20	Spectrogram 1	1	392.770528655	392.770528655	10596.376	10596.376	10593.750	10593.750	-76.37	0.0000	0.000	10593.750	392.7680	FI				
21	Spectrogram 1	1	393.232656619	393.232656619	27914.333	27914.333	27937.500	27937.500	-81.82	0.0000	0.000	27937.500	393.2320	FF				
22	Spectrogram 1	1	479.537834340	479.985851526	10517.298	28705.107	12281.250	19875.000	-81.35	0.4480	18187.809	12281.250	479.6053		SA	A	0	SB
23	Spectrogram 1	1	479.555472812	479.555472812	11070.840	11070.840	11062.500	11062.500	-78.46	0.0000	0.000	11062.500	479.5573	FI				
24	Spectrogram 1	1	479.957629971	479.957629971	27993.410	27993.410	28031.250	28031.250	-73.34	0.0000	0.000	28031.250	479.9573	FF				
25	Spectrogram 1	1	480.303344021	480.744305818	9726.524	26649.094	16500.000	13781.250	-80.28	0.4410	16922.570	16500.000	480.4693		SA	A	0	SB
26	Spectrogram 1	1	480.324510187	480.324510187	10754.530	10754.530	10781.250	10781.250	-68.12	0.0000	0.000	10781.250	480.3253	FI				
27	Spectrogram 1	1	480.737250429	480.737250429	26095.552	26095.552	26062.500	26062.500	-68.31	0.0000	0.000	26062.500	480.7360	FF				
28	Spectrogram 1	1	500.384622312	500.896137997	6247.117	25304.778	13500.000	12937.500	-82.46	0.5115	19057.661	13500.000	500.5653		SA	A	0	SB
29	Spectrogram 1	1	500.402260784	500.402260784	7354.201	7354.201	7312.500	7312.500	-76.41	0.0000	0.000	7312.500	500.4000	FI				
30	Spectrogram 1	1	500.874971831	500.874971831	24672.158	24672.158	24656.250	24656.250	-83.02	0.0000	0.000	24656.250	500.8747	FF				
31	Spectrogram 1	1	537.214360937	537.768208954	8935.750	26728.171	13500.000	13500.000	-83.03	0.5538	17792.422	13500.000	537.4347		SA	A	0	SB
32	Spectrogram 1	1	537.242582492	537.242582492	9410.214	9410.214	9375.000	9375.000	-73.51	0.0000	0.000	9375.000	537.2427	FI				
33	Spectrogram 1	1	537.743515094	537.743515094	26807.249	26807.249	26812.500	26812.500	-96.31	0.0000	0.000	26812.500	537.7440	FF				
34	Spectrogram 1	1	539.428947347	539.711162897	8540.362	18029.654	10593.750	10593.750	-81.48	0.2822	9489.292	10593.750	539.5840		SA	A	0	SB
35	Spectrogram 1	1	539.457168902	539.457168902	8935.750	8935.750	8906.250	8906.250	-93.96	0.0000	0.000	8906.250	539.4560	FI				
36	Spectrogram 1	1	539.693524426	539.693524426	17634.267	17634.267	17625.000	17625.000	-81.99	0.0000	0.000	17625.000	539.6960	FF				
37	Spectrogram 1	1	1175.965295381	1176.462700289	9410.214	19215.815	10500.000	13968.750	-81.85	0.4974	9805.601	10500.000	1176.1493		NA	A	0	SB
38	Spectrogram 1	1	1175.993516936	1175.993516936	9647.446	9647.446	9656.250	9656.250	-72.74	0.0000	0.000	9656.250	1175.9947	FI				
39	Spectrogram 1	1	1176.455644900	1176.455644900	18504.119	18504.119	18468.750	18468.750	-78.63	0.0000	0.000	18468.750	1176.4533	FF				
40	Spectrogram 1	1	1177.436343938	1177.856139569	9331.137	19769.357	15187.500	14437.500	-84.37	0.4198	10438.221	15187.500	1177.5947		SA	A	0	SB
41	Spectrogram 1	1	1177.457510104	1177.457510104	9726.524	9726.524	9750.000	9750.000	-82.30	0.0000	0.000	9750.000	1177.4560	FI				
42	Spectrogram 1	1	1177.856139569	1177.856139569	18978.583	18978.583	18937.500	18937.500	-96.92	0.0000	0.000	18937.500	1177.8560	FF				
43	Spectrogram 1	1	1214.657776234	1215.045822616	9647.446	22062.603	14437.500	14531.250	-87.64	0.3880	12415.157	14437.500	1214.9333		NA	A	0	SB
44	Spectrogram 1	1	1214.682470095	1214.682470095	9963.756	9963.756	9937.500	9937.500	-94.75	0.0000	0.000	9937.500	1214.6827	FI				
45	Spectrogram 1	1	1215.038767228	1215.038767228	21429.984	21429.984	21468.750	21468.750	-100.25	0.0000	0.000	21468.750	1215.0400	FF				
46	Spectrogram 1	1	1356.950136424	1357.384042832	8777.595	19848.435	12562.500	12562.500	-87.15	0.4339	11070.840	12562.500	1357.2213		SA	A	0	SB
47	Spectrogram 1	1	1356.967774896	1356.967774896	8935.750	8935.750	8906.250	8906.250	-98.01	0.0000	0.000	8906.250	1356.9653	FI				
48	Spectrogram 1	1	1357.373459749	1357.373459749	19294.893	19294.893	19312.500	19312.500	-94.39	0.0000	0.000	19312.500	1357.3760	FF				
49	Spectrogram 1	1	1500.635135834	1501.005543744	9647.446	17950.577	16125.000	14437.500	-85.24	0.3704	8303.130	16125.000	1500.9120		SA	A	0	SB
50	Spectrogram 1	1	1500.645718917	1500.645718917	10280.066	10280.066	10312.500	10312.500	-81.09	0.0000	0.000	10312.500	1500.6453	FI				
51	Spectrogram 1	1	1500.991432966	1500.991432966	17476.112	17476.112	17437.500	17437.500	-79.61	0.0000	0.000	17437.500	1500.9920	FF				
52	Spectrogram 1	1	1502.021519725	1502.458953829	9252.059	17871.499	15843.750	13406.250	-85.50	0.4374	8619.440	15843.750	1502.2453		SA	A	0	SB
53	Spectrogram 1	1	1502.042685892	1502.042685892	9884.679	9884.679	9843.750	9843.750	-80.45	0.0000	0.000	9843.750	1502.0427	FI				
54	Spectrogram 1	1	1502.434259968	1502.434259968	17238.880	17238.880	17250.000	17250.000	-92.81	0.0000	0.000	17250.000	1502.4320	FF				
