Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
25	Spectrogram 1	1	216.852258861	217.272054492	7276.968	18542.274	9375.000	11906.250	-84.69	0.4198	11265.306	9375.000	216.9760		SA	A	0	SB
26	Spectrogram 1	1	216.862841944	216.862841944	7766.764	7766.764	7781.250	7781.250	-81.82	0.0000	0.000	7781.250	216.8640	FI				
27	Spectrogram 1	1	217.266762951	217.266762951	18122.449	18122.449	18093.750	18093.750	-77.85	0.0000	0.000	18093.750	217.2693	FF				
28	Spectrogram 1	1	225.052370874	225.424542631	7836.735	23230.321	13781.250	12656.250	-86.62	0.3722	15393.586	13781.250	225.2747		SA	A	0	SB
29	Spectrogram 1	1	225.064717805	225.064717805	8536.443	8536.443	8531.250	8531.250	-90.14	0.0000	0.000	8531.250	225.0667	FI				
30	Spectrogram 1	1	225.413959548	225.413959548	22880.466	22880.466	22875.000	22875.000	-97.93	0.0000	0.000	22875.000	225.4133	FF				
31	Spectrogram 1	1	226.495197876	226.812690370	7067.055	19451.895	13781.250	13875.000	-83.94	0.3175	12384.840	13781.250	226.6667		SA	A	0	SB
32	Spectrogram 1	1	226.511072501	226.511072501	7626.822	7626.822	7593.750	7593.750	-81.09	0.0000	0.000	7593.750	226.5120	FI				
33	Spectrogram 1	1	226.802107287	226.802107287	19102.041	19102.041	19125.000	19125.000	-88.23	0.0000	0.000	19125.000	226.8000	FF				
34	Spectrogram 1	1	331.315541753	331.666547344	6927.114	21830.904	9562.500	10875.000	-85.53	0.3510	14903.790	9562.500	331.3867		SA	A	0	SB
35	Spectrogram 1	1	331.327888684	331.327888684	7206.997	7206.997	7218.750	7218.750	-73.15	0.0000	0.000	7218.750	331.3280	FI				
36	Spectrogram 1	1	331.661255803	331.661255803	21341.108	21341.108	21375.000	21375.000	-77.70	0.0000	0.000	21375.000	331.6587	FF				
37	Spectrogram 1	1	331.908194409	332.266255389	8116.618	18122.449	16125.000	13125.000	-83.12	0.3581	10005.831	16125.000	332.1867		SA	A	0	SB
38	Spectrogram 1	1	331.922305187	331.922305187	8606.414	8606.414	8625.000	8625.000	-95.20	0.0000	0.000	8625.000	331.9200	FI				
39	Spectrogram 1	1	332.257436153	332.257436153	17772.595	17772.595	17812.500	17812.500	-110.76	0.0000	0.000	17812.500	332.2560	FF				
40	Spectrogram 1	1	333.726701388	334.042430035	7416.910	21690.962	12093.750	11343.750	-84.92	0.3157	14274.052	12093.750	333.8720		SA	A	0	SB
41	Spectrogram 1	1	333.733756777	333.733756777	8046.647	8046.647	8062.500	8062.500	-77.57	0.0000	0.000	8062.500	333.7333	FI				
42	Spectrogram 1	1	334.033610799	334.033610799	21201.166	21201.166	21187.500	21187.500	-81.69	0.0000	0.000	21187.500	334.0320	FF				
43	Spectrogram 1	1	427.636981176	428.032082946	7067.055	25329.446	9468.750	12375.000	-88.92	0.3951	18262.391	9468.750	427.6693		SA	A	0	SB
44	Spectrogram 1	1	427.645800412	427.645800412	7836.735	7836.735	7875.000	7875.000	-92.80	0.0000	0.000	7875.000	427.6480	FI				
45	Spectrogram 1	1	428.026791405	428.026791405	24629.738	24629.738	24656.250	24656.250	-90.15	0.0000	0.000	24656.250	428.0267	FF				
46	Spectrogram 1	1	439.571918031	439.889410525	8816.327	14623.907	9562.500	9843.750	-78.20	0.3175	5807.580	9562.500	439.6373		SA	A	0	SB
47	Spectrogram 1	1	439.587792656	439.587792656	9166.181	9166.181	9187.500	9187.500	-87.29	0.0000	0.000	9187.500	439.5893	FI				
48	Spectrogram 1	1	439.878827442	439.878827442	14134.111	14134.111	14156.250	14156.250	-67.19	0.0000	0.000	14156.250	439.8773	FF				
49	Spectrogram 1	1	441.251673695	441.630900840	7766.764	15883.382	10500.000	10500.000	-80.54	0.3792	8116.618	10500.000	441.4453		SA	A	0	SB
50	Spectrogram 1	1	441.264020625	441.264020625	7976.676	7976.676	7968.750	7968.750	-84.05	0.0000	0.000	7968.750	441.2640	FI				
51	Spectrogram 1	1	441.629136993	441.629136993	15673.469	15673.469	15656.250	15656.250	-85.50	0.0000	0.000	15656.250	441.6267	FF				
52	Spectrogram 1	1	453.729875484	453.946828689	7766.764	12734.694	10875.000	10218.750	-81.17	0.2170	4967.930	10875.000	453.8827		SA	A	0	SB
53	Spectrogram 1	1	453.743986262	453.743986262	7836.735	7836.735	7875.000	7875.000	-79.58	0.0000	0.000	7875.000	453.7440	FI				
54	Spectrogram 1	1	453.939773300	453.939773300	12524.781	12524.781	12562.500	12562.500	-78.27	0.0000	0.000	12562.500	453.9413	FF				
55	Spectrogram 1	1	454.651702405	454.803393263	7137.026	12664.723	10968.750	10125.000	-80.72	0.1517	5527.697	10968.750	454.7573		SA	A	0	SB
56	Spectrogram 1	1	454.662285488	454.662285488	7556.851	7556.851	7593.750	7593.750	-75.56	0.0000	0.000	7593.750	454.6613	FI				
57	Spectrogram 1	1	454.794574027	454.794574027	12384.840	12384.840	12375.000	12375.000	-69.91	0.0000	0.000	12375.000	454.7947	FF				
58	Spectrogram 1	1	454.510594630	454.840434054	7766.764	17562.682	9937.500	11343.750	-81.06	0.3298	9795.918	9937.500	454.5600		SA	A	0	SB
59	Spectrogram 1	1	454.521177713	454.521177713	8396.501	8396.501	8437.500	8437.500	-73.77	0.0000	0.000	8437.500	454.5227	FI				
60	Spectrogram 1	1	454.829850971	454.829850971	16862.974	16862.974	16875.000	16875.000	-76.09	0.0000	0.000	16875.000	454.8320	FF				
61	Spectrogram 1	1	459.981028374	460.249133147	5177.843	17352.770	13031.250	10875.000	-84.99	0.2681	12174.927	13031.250	460.1707		SA	A	0	SB
62	Spectrogram 1	1	459.991611457	459.991611457	5737.609	5737.609	5718.750	5718.750	-79.96	0.0000	0.000	5718.750	459.9893	FI				
63	Spectrogram 1	1	460.242077758	460.242077758	16723.032	16723.032	16687.500	16687.500	-76.59	0.0000	0.000	16687.500	460.2400	FF				
64	Spectrogram 1	1	465.964473394	466.184954292	5527.697	17352.770	13406.250	12093.750	-80.68	0.2205	11825.073	13406.250	466.1067		NA	A	0	SB
65	Spectrogram 1	1	465.973292630	465.973292630	6087.464	6087.464	6093.750	6093.750	-86.04	0.0000	0.000	6093.750	465.9733	FI				
66	Spectrogram 1	1	466.174371209	466.174371209	17002.915	17002.915	16968.750	16968.750	-75.24	0.0000	0.000	16968.750	466.1760	FF				
67	Spectrogram 1	1	471.734739229	471.981677835	8536.443	20431.487	12187.500	11718.750	-82.66	0.2469	11895.044	12187.500	471.8560		SA	A	0	SB
68	Spectrogram 1	1	471.747086159	471.747086159	9026.239	9026.239	9000.000	9000.000	-80.30	0.0000	0.000	9000.000	471.7493	FI				
69	Spectrogram 1	1	471.974622446	471.974622446	20011.662	20011.662	19968.750	19968.750	-80.49	0.0000	0.000	19968.750	471.9733	FF				
70	Spectrogram 1	1	467.083775911	467.406559946	6927.114	13924.198	9187.500	10406.250	-78.62	0.3228	6997.085	9187.500	467.2693		NA	A	0	SB
71	Spectrogram 1	1	467.094358994	467.094358994	7416.910	7416.910	7406.250	7406.250	-87.25	0.0000	0.000	7406.250	467.0933	FI				
72	Spectrogram 1	1	467.399504558	467.399504558	13504.373	13504.373	13500.000	13500.000	-84.91	0.0000	0.000	13500.000	467.3973	FF				
73	Spectrogram 1	1	473.356030644	473.652356972	9935.860	13854.227	12375.000	12000.000	-80.80	0.2963	3918.367	12375.000	473.5787		SA	A	0	SB
74	Spectrogram 1	1	473.370141421	473.370141421	10285.714	10285.714	10312.500	10312.500	-75.42	0.0000	0.000	10312.500	473.3707	FI				
75	Spectrogram 1	1	473.641773889	473.641773889	13224.490	13224.490	13218.750	13218.750	-81.19	0.0000	0.000	13218.750	473.6427	FF				
76	Spectrogram 1	1	486.678385755	486.912977431	7976.676	16513.120	10593.750	11718.750	-79.05	0.2346	8536.443	10593.750	486.7573		SA	A	0	SB
77	Spectrogram 1	1	486.685441144	486.685441144	8536.443	8536.443	8531.250	8531.250	-72.19	0.0000	0.000	8531.250	486.6880	FI				
78	Spectrogram 1	1	486.904158195	486.904158195	16093.294	16093.294	16125.000	16125.000	-78.26	0.0000	0.000	16125.000	486.9067	FF				
79	Spectrogram 1	1	487.387452325	487.546198572	7346.939	16583.090	10968.750	11250.000	-83.49	0.1587	9236.152	10968.750	487.4507		SA	A	0	SB
80	Spectrogram 1	1	487.394507714	487.394507714	7906.706	7906.706	7875.000	7875.000	-76.19	0.0000	0.000	7875.000	487.3920	FI				
81	Spectrogram 1	1	487.544434725	487.544434725	16093.294	16093.294	16125.000	16125.000	-76.95	0.0000	0.000	16125.000	487.5467	FF				
82	Spectrogram 1	1	491.559174756	491.756725641	7766.764	15673.469	13218.750	11343.750	-83.44	0.1976	7906.706	13218.750	491.6960		SA	A	0	SB
83	Spectrogram 1	1	491.571521686	491.571521686	8186.589	8186.589	8156.250	8156.250	-85.38	0.0000	0.000	8156.250	491.5733	FI				
84	Spectrogram 1	1	491.747906405	491.747906405	15253.644	15253.644	15281.250	15281.250	-92.77	0.0000	0.000	15281.250	491.7493	FF				
85	Spectrogram 1	1	494.112157658	494.394373208	7067.055	17142.857	12187.500	11343.750	-80.42	0.2822	10075.802	12187.500	494.2933		SA	A	0	SB
86	Spectrogram 1	1	494.119213046	494.119213046	7556.851	7556.851	7593.750	7593.750	-80.24	0.0000	0.000	7593.750	494.1173	FI				
87	Spectrogram 1	1	494.390845514	494.390845514	16653.061	16653.061	16687.500	16687.500	-72.41	0.0000	0.000	16687.500	494.3893	FF				
88	Spectrogram 1	1	497.885314946	498.192224357	7766.764	12104.956	9375.000	9187.500	-76.26	0.3069	4338.192	9375.000	498.0693		SA	A	0	SB
89	Spectrogram 1	1	497.895898029	497.895898029	8186.589	8186.589	8156.250	8156.250	-76.67	0.0000	0.000	8156.250	497.8933	FI				
90	Spectrogram 1	1	498.181641274	498.181641274	10565.598	10565.598	10593.750	10593.750	-66.66	0.0000	0.000	10593.750	498.1813	FF				
91	Spectrogram 1	1	499.967088158	500.399230719	6997.085	22110.787	14250.000	12843.750	-84.58	0.4321	15113.703	14250.000	500.2187		SA	A	0	SB
92	Spectrogram 1	1	499.974143547	499.974143547	7626.822	7626.822	7593.750	7593.750	-81.78	0.0000	0.000	7593.750	499.9733	FI				
93	Spectrogram 1	1	500.395703025	500.395703025	21411.079	21411.079	21375.000	21375.000	-79.49	0.0000	0.000	21375.000	500.3947	FF				
94	Spectrogram 1	1	510.962746218	511.230850991	5037.901	18122.449	10218.750	10875.000	-85.11	0.2681	13084.548	10218.750	511.0773		SA	A	0	SB
95	Spectrogram 1	1	510.973329302	510.973329302	5527.697	5527.697	5531.250	5531.250	-82.20	0.0000	0.000	5531.250	510.9760	FI				
96	Spectrogram 1	1	511.222031755	511.222031755	17492.711	17492.711	17531.250	17531.250	-78.69	0.0000	0.000	17531.250	511.2213	FF				
97	Spectrogram 1	1	516.453233735	516.707227730	5597.668	22250.729	5625.000	9093.750	-81.47	0.2540	16653.061	5625.000	516.5600		NA	A	0	SB
98	Spectrogram 1	1	516.462052971	516.462052971	6227.405	6227.405	6187.500	6187.500	-81.76	0.0000	0.000	6187.500	516.4640	FI				
99	Spectrogram 1	1	516.701936188	516.701936188	21760.933	21760.933	21750.000	21750.000	-87.31	0.0000	0.000	21750.000	516.7040	FF				
100	Spectrogram 1	1	533.700042831	534.105727685	10285.714	19381.924	15468.750	14343.750	-81.97	0.4057	9096.210	15468.750	533.9307		SA	A	0	SB
101	Spectrogram 1	1	533.710625914	533.710625914	10705.539	10705.539	10687.500	10687.500	-80.34	0.0000	0.000	10687.500	533.7120	FI				
102	Spectrogram 1	1	534.098672296	534.098672296	18752.187	18752.187	18750.000	18750.000	-84.82	0.0000	0.000	18750.000	534.1013	FF				
103	Spectrogram 1	1	548.631803653	549.030433118	6017.493	20571.429	9093.750	9375.000	-83.85	0.3986	14553.936	9093.750	548.7573		SA	A	0	SB
104	Spectrogram 1	1	548.635331347	548.635331347	6437.318	6437.318	6468.750	6468.750	-91.82	0.0000	0.000	6468.750	548.6347	FI				
105	Spectrogram 1	1	549.023377729	549.023377729	20221.574	20221.574	20250.000	20250.000	-99.62	0.0000	0.000	20250.000	549.0240	FF				
106	Spectrogram 1	1	560.875145509	561.323162696	7137.026	20921.283	13781.250	13593.750	-79.73	0.4480	13784.257	13781.250	561.1787		SA	A	0	SB
107	Spectrogram 1	1	560.878673204	560.878673204	8046.647	8046.647	8062.500	8062.500	-82.52	0.0000	0.000	8062.500	560.8800	FI				
108	Spectrogram 1	1	561.314343460	561.314343460	20291.545	20291.545	20250.000	20250.000	-86.32	0.0000	0.000	20250.000	561.3120	FF				
109	Spectrogram 1	1	568.205048879	568.633663747	7486.880	20221.574	13875.000	13406.250	-79.69	0.4286	12734.694	13875.000	568.4907		SA	A	0	SB
110	Spectrogram 1	1	568.220923504	568.220923504	8046.647	8046.647	8062.500	8062.500	-95.68	0.0000	0.000	8062.500	568.2187	FI				
111	Spectrogram 1	1	568.626608358	568.626608358	19661.808	19661.808	19687.500	19687.500	-82.06	0.0000	0.000	19687.500	568.6240	FF				
112	Spectrogram 1	1	569.548435278	569.892385480	8256.560	21271.137	12937.500	13031.250	-79.19	0.3440	13014.577	12937.500	569.6747		SA	A	0	SB
113	Spectrogram 1	1	569.557254514	569.557254514	8676.385	8676.385	8718.750	8718.750	-79.43	0.0000	0.000	8718.750	569.5573	FI				
114	Spectrogram 1	1	569.883566244	569.883566244	20641.399	20641.399	20625.000	20625.000	-86.26	0.0000	0.000	20625.000	569.8827	FF				
115	Spectrogram 1	1	570.917689514	571.298680507	7486.880	22110.787	13218.750	13687.500	-82.25	0.3810	14623.907	13218.750	571.1520		SA	A	0	SB
116	Spectrogram 1	1	570.930036444	570.930036444	7976.676	7976.676	7968.750	7968.750	-88.18	0.0000	0.000	7968.750	570.9280	FI				
117	Spectrogram 1	1	571.295152812	571.295152812	21061.224	21061.224	21093.750	21093.750	-96.24	0.0000	0.000	21093.750	571.2960	FF				
118	Spectrogram 1	1	573.140184563	573.581146361	7067.055	21061.224	13125.000	12562.500	-82.93	0.4410	13994.169	13125.000	573.3813		SA	A	0	SB
119	Spectrogram 1	1	573.152531494	573.152531494	7626.822	7626.822	7593.750	7593.750	-90.63	0.0000	0.000	7593.750	573.1520	FI				
120	Spectrogram 1	1	573.565271736	573.565271736	20641.399	20641.399	20625.000	20625.000	-81.38	0.0000	0.000	20625.000	573.5627	FF				
121	Spectrogram 1	1	592.958400615	593.450513981	7906.706	20151.603	13593.750	14062.500	-83.71	0.4921	12244.898	13593.750	593.2427		SA	A	0	SB
122	Spectrogram 1	1	592.970747545	592.970747545	8326.531	8326.531	8343.750	8343.750	-88.73	0.0000	0.000	8343.750	592.9707	FI				
123	Spectrogram 1	1	593.443458592	593.443458592	19661.808	19661.808	19687.500	19687.500	-84.87	0.0000	0.000	19687.500	593.4453	FF				
124	Spectrogram 1	1	594.574990360	594.947162117	7137.026	21900.875	13781.250	13218.750	-83.68	0.3722	14763.848	13781.250	594.7733		SA	A	0	SB
125	Spectrogram 1	1	594.592628832	594.592628832	7626.822	7626.822	7593.750	7593.750	-83.35	0.0000	0.000	7593.750	594.5920	FI				
126	Spectrogram 1	1	594.934815187	594.934815187	21061.224	21061.224	21093.750	21093.750	-86.48	0.0000	0.000	21093.750	594.9333	FF				
127	Spectrogram 1	1	603.654736573	604.063949121	12874.636	18402.332	13312.500	15000.000	-81.04	0.4092	5527.697	13312.500	603.7173		NA	A	0	SB
128	Spectrogram 1	1	603.672375044	603.672375044	13084.548	13084.548	13125.000	13125.000	-88.34	0.0000	0.000	13125.000	603.6747	FI				
129	Spectrogram 1	1	604.058657579	604.058657579	17982.507	17982.507	18000.000	18000.000	-68.60	0.0000	0.000	18000.000	604.0587	FF				
130	Spectrogram 1	1	603.178497831	603.457185687	7206.997	20431.487	18000.000	13781.250	-85.57	0.2787	13224.490	18000.000	603.3760		SA	A	0	SB
131	Spectrogram 1	1	603.183789373	603.183789373	7766.764	7766.764	7781.250	7781.250	-84.88	0.0000	0.000	7781.250	603.1840	FI				
132	Spectrogram 1	1	603.453657993	603.453657993	20011.662	20011.662	19968.750	19968.750	-75.27	0.0000	0.000	19968.750	603.4560	FF				
133	Spectrogram 1	1	604.406135476	604.794181857	12314.869	20641.399	12843.750	15562.500	-84.41	0.3880	8326.531	12843.750	604.5120		NA	A	0	SB
134	Spectrogram 1	1	604.411427017	604.411427017	12874.636	12874.636	12843.750	12843.750	-75.99	0.0000	0.000	12843.750	604.4107	FI				
135	Spectrogram 1	1	604.788890316	604.788890316	20221.574	20221.574	20250.000	20250.000	-87.50	0.0000	0.000	20250.000	604.7893	FF				
136	Spectrogram 1	1	648.752199080	649.210799349	13014.577	19241.983	15750.000	15375.000	-83.12	0.4586	6227.405	15750.000	648.9707		SA	A	0	SB
137	Spectrogram 1	1	648.768073704	648.768073704	13224.490	13224.490	13218.750	13218.750	-78.73	0.0000	0.000	13218.750	648.7680	FI				
138	Spectrogram 1	1	649.207271655	649.207271655	18682.216	18682.216	18656.250	18656.250	-74.80	0.0000	0.000	18656.250	649.2053	FF				
139	Spectrogram 1	1	649.895172059	650.344953092	13434.402	20151.603	17625.000	16875.000	-82.82	0.4498	6717.201	17625.000	650.2613		SA	A	0	SB
140	Spectrogram 1	1	649.911046684	649.911046684	13854.227	13854.227	13875.000	13875.000	-74.19	0.0000	0.000	13875.000	649.9093	FI				
141	Spectrogram 1	1	650.339661551	650.339661551	19381.924	19381.924	19406.250	19406.250	-90.51	0.0000	0.000	19406.250	650.3413	FF				
142	Spectrogram 1	1	654.648438514	655.119385714	13714.286	20431.487	14062.500	16031.250	-82.55	0.4709	6717.201	14062.500	654.8640		NA	A	0	SB
143	Spectrogram 1	1	654.662549291	654.662549291	13854.227	13854.227	13875.000	13875.000	-77.24	0.0000	0.000	13875.000	654.6613	FI				
144	Spectrogram 1	1	655.114094172	655.114094172	19871.720	19871.720	19875.000	19875.000	-78.23	0.0000	0.000	19875.000	655.1147	FF				
145	Spectrogram 1	1	652.184500333	652.440258176	7416.910	17282.799	9937.500	12281.250	-82.76	0.2558	9865.889	9937.500	652.2187		NA	A	0	SB
146	Spectrogram 1	1	652.195083417	652.195083417	7766.764	7766.764	7781.250	7781.250	-81.11	0.0000	0.000	7781.250	652.1973	FI				
147	Spectrogram 1	1	652.433202787	652.433202787	17002.915	17002.915	16968.750	16968.750	-77.28	0.0000	0.000	16968.750	652.4320	FF				
148	Spectrogram 1	1	658.868750545	659.348516981	14413.994	19941.691	15843.750	15843.750	-81.23	0.4798	5527.697	15843.750	659.1093		SA	A	0	SB
149	Spectrogram 1	1	658.877569781	658.877569781	14973.761	14973.761	15000.000	15000.000	-72.57	0.0000	0.000	15000.000	658.8800	FI				
150	Spectrogram 1	1	659.346753134	659.346753134	19591.837	19591.837	19593.750	19593.750	-85.65	0.0000	0.000	19593.750	659.3493	FF				
151	Spectrogram 1	1	659.150966096	659.531957089	6157.434	18892.128	17437.500	13593.750	-83.64	0.3810	12734.694	17437.500	659.3120		NA	A	0	SB
152	Spectrogram 1	1	659.163313026	659.163313026	7067.055	7067.055	7031.250	7031.250	-82.94	0.0000	0.000	7031.250	659.1627	FI				
153	Spectrogram 1	1	659.517846311	659.517846311	18542.274	18542.274	18562.500	18562.500	-78.78	0.0000	0.000	18562.500	659.5200	FF				
154	Spectrogram 1	1	659.779470205	660.111073477	13224.490	18332.362	15281.250	15093.750	-83.43	0.3316	5107.872	15281.250	660.0053		SA	A	0	SB
155	Spectrogram 1	1	659.790053288	659.790053288	13434.402	13434.402	13406.250	13406.250	-78.43	0.0000	0.000	13406.250	659.7920	FI				
156	Spectrogram 1	1	660.098726546	660.098726546	17912.536	17912.536	17906.250	17906.250	-82.04	0.0000	0.000	17906.250	660.1013	FF				
157	Spectrogram 1	1	661.381420197	661.785341204	13854.227	20221.574	14812.500	15375.000	-80.93	0.4039	6367.347	14812.500	661.5307		SA	A	0	SB
158	Spectrogram 1	1	661.388475586	661.388475586	14833.819	14833.819	14812.500	14812.500	-71.25	0.0000	0.000	14812.500	661.3867	FI				
159	Spectrogram 1	1	661.780049662	661.780049662	19941.691	19941.691	19968.750	19968.750	-77.11	0.0000	0.000	19968.750	661.7813	FF				
160	Spectrogram 1	1	666.637118956	667.048095351	13294.461	20711.370	17812.500	16312.500	-80.47	0.4110	7416.910	17812.500	666.9653		SA	A	0	SB
161	Spectrogram 1	1	666.645938192	666.645938192	13784.257	13784.257	13781.250	13781.250	-71.76	0.0000	0.000	13781.250	666.6453	FI				
162	Spectrogram 1	1	667.042803810	667.042803810	20151.603	20151.603	20156.250	20156.250	-87.54	0.0000	0.000	20156.250	667.0453	FF				
163	Spectrogram 1	1	672.383034476	672.674069263	9166.181	20221.574	12562.500	14343.750	-83.64	0.2910	11055.394	12562.500	672.4853		SA	A	0	SB
164	Spectrogram 1	1	672.395381407	672.395381407	9516.035	9516.035	9562.500	9562.500	-76.26	0.0000	0.000	9562.500	672.3947	FI				
165	Spectrogram 1	1	672.667013874	672.667013874	19941.691	19941.691	19968.750	19968.750	-77.20	0.0000	0.000	19968.750	672.6667	FF				
166	Spectrogram 1	1	681.607286142	681.968874816	8746.356	19032.070	18281.250	12843.750	-80.91	0.3616	10285.714	18281.250	681.9573		SA	A	0	SB
167	Spectrogram 1	1	681.617869225	681.617869225	9096.210	9096.210	9093.750	9093.750	-76.05	0.0000	0.000	9093.750	681.6160	FI				
168	Spectrogram 1	1	681.961819428	681.961819428	18542.274	18542.274	18562.500	18562.500	-71.30	0.0000	0.000	18562.500	681.9627	FF				
169	Spectrogram 1	1	687.171788176	687.570417641	9655.977	19591.837	11343.750	13968.750	-83.89	0.3986	9935.860	11343.750	687.2320		SA	A	0	SB
170	Spectrogram 1	1	687.184135107	687.184135107	10355.685	10355.685	10312.500	10312.500	-71.95	0.0000	0.000	10312.500	687.1840	FI				
171	Spectrogram 1	1	687.559834558	687.559834558	19032.070	19032.070	19031.250	19031.250	-78.63	0.0000	0.000	19031.250	687.5573	FF				
172	Spectrogram 1	1	689.061181623	689.433353380	8116.618	18612.245	11343.750	11906.250	-81.13	0.3722	10495.627	11343.750	689.2160		SA	A	0	SB
173	Spectrogram 1	1	689.077056248	689.077056248	8466.472	8466.472	8437.500	8437.500	-96.94	0.0000	0.000	8437.500	689.0773	FI				
174	Spectrogram 1	1	689.426297991	689.426297991	18542.274	18542.274	18562.500	18562.500	-92.27	0.0000	0.000	18562.500	689.4240	FF				
175	Spectrogram 1	1	690.240205877	690.487144484	7137.026	18612.245	10593.750	11718.750	-82.17	0.2469	11475.219	10593.750	690.3093		SA	A	0	SB
176	Spectrogram 1	1	690.247261266	690.247261266	7766.764	7766.764	7781.250	7781.250	-101.03	0.0000	0.000	7781.250	690.2453	FI				
177	Spectrogram 1	1	690.481852942	690.481852942	18192.420	18192.420	18187.500	18187.500	-79.35	0.0000	0.000	18187.500	690.4800	FF				
178	Spectrogram 1	1	689.525847765	689.719870956	7836.735	18332.362	16031.250	13875.000	-84.74	0.1940	10495.627	16031.250	689.6800		SA	A	0	SB
179	Spectrogram 1	1	689.531139307	689.531139307	8326.531	8326.531	8343.750	8343.750	-77.66	0.0000	0.000	8343.750	689.5307	FI				
180	Spectrogram 1	1	689.712815568	689.712815568	17842.566	17842.566	17812.500	17812.500	-85.98	0.0000	0.000	17812.500	689.7120	FF				
181	Spectrogram 1	1	691.737689926	692.116917072	7626.822	18752.187	10875.000	11906.250	-82.73	0.3792	11125.364	10875.000	691.8880		SA	A	0	SB
