Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
66	Spectrogram 1	1	1011.727697005	1011.727697005	20021.390	20021.390	20062.500	20062.500	-91.03	0.0000	0.000	20062.500	1011.7280	FF				
67	Spectrogram 1	1	1124.705154177	1125.041805902	7187.166	16171.123	7312.500	9937.500	-82.33	0.3367	8983.957	7312.500	1124.8560		SA	A	0	SB
68	Spectrogram 1	1	1124.726360585	1124.726360585	7828.877	7828.877	7875.000	7875.000	-79.42	0.0000	0.000	7875.000	1124.7253	FI				
69	Spectrogram 1	1	1125.036504300	1125.036504300	14117.647	14117.647	14062.500	14062.500	-84.98	0.0000	0.000	14062.500	1125.0373	FF				
70	Spectrogram 1	1	1170.264690155	1170.617246685	6288.770	21818.182	7312.500	8250.000	-85.23	0.3526	15529.412	7312.500	1170.5893		NA	A	0	SB
71	Spectrogram 1	1	1170.291198165	1170.291198165	7058.824	7058.824	7125.000	7125.000	-82.61	0.0000	0.000	7125.000	1170.2907	FI				
72	Spectrogram 1	1	1170.609294282	1170.609294282	20406.417	20406.417	20437.500	20437.500	-85.51	0.0000	0.000	20437.500	1170.6080	FF				
73	Spectrogram 1	1	1192.225659273	1192.546406192	8213.904	21176.471	10687.500	12000.000	-89.09	0.3207	12962.567	10687.500	1192.4107		NA	A	0	SB
74	Spectrogram 1	1	1192.246865681	1192.246865681	9368.984	9368.984	9375.000	9375.000	-87.29	0.0000	0.000	9375.000	1192.2480	FI				
75	Spectrogram 1	1	1192.519898182	1192.519898182	20663.102	20663.102	20625.000	20625.000	-87.46	0.0000	0.000	20625.000	1192.5200	FF				
76	Spectrogram 1	1	1191.295009865	1191.634312390	10267.380	17711.230	11812.500	12937.500	-85.17	0.3393	7443.850	11812.500	1191.3920		NA	A	0	SB
77	Spectrogram 1	1	1191.313565472	1191.313565472	10909.091	10909.091	10875.000	10875.000	-88.23	0.0000	0.000	10875.000	1191.3147	FI				
78	Spectrogram 1	1	1191.626359987	1191.626359987	16812.834	16812.834	16875.000	16875.000	-92.72	0.0000	0.000	16875.000	1191.6267	FF				
79	Spectrogram 1	1	1207.726738044	1208.097850181	14631.016	20021.390	15000.000	18187.500	-87.36	0.3711	5390.374	15000.000	1207.7413		SA	A	0	SB
80	Spectrogram 1	1	1207.739992049	1207.739992049	15529.412	15529.412	15562.500	15562.500	-92.35	0.0000	0.000	15562.500	1207.7387	FI				
81	Spectrogram 1	1	1208.084596176	1208.084596176	19508.021	19508.021	19500.000	19500.000	-85.00	0.0000	0.000	19500.000	1208.0853	FF				
82	Spectrogram 1	1	1211.237463398	1211.619178739	6673.797	19893.048	7312.500	7875.000	-79.80	0.3817	13219.251	7312.500	1211.3733		NA	A	0	SB
83	Spectrogram 1	1	1211.248066602	1211.248066602	7572.193	7572.193	7500.000	7500.000	-81.59	0.0000	0.000	7500.000	1211.2480	FI				
84	Spectrogram 1	1	1211.595321530	1211.595321530	19508.021	19508.021	19500.000	19500.000	-95.01	0.0000	0.000	19500.000	1211.5947	FF				
85	Spectrogram 1	1	1213.998013438	1214.316109555	12834.225	18994.652	12937.500	16312.500	-83.03	0.3181	6160.427	12937.500	1214.2053		SA	A	0	SB
86	Spectrogram 1	1	1214.008616641	1214.008616641	14117.647	14117.647	14062.500	14062.500	-78.86	0.0000	0.000	14062.500	1214.0080	FI				
87	Spectrogram 1	1	1214.308157152	1214.308157152	18609.626	18609.626	18562.500	18562.500	-88.07	0.0000	0.000	18562.500	1214.3093	FF				
88	Spectrogram 1	1	1217.765867848	1218.129027582	7058.824	15914.439	8625.000	9937.500	-85.12	0.3632	8855.615	8625.000	1217.8240		SA	A	0	SB
89	Spectrogram 1	1	1217.784423455	1217.784423455	7315.508	7315.508	7312.500	7312.500	-76.79	0.0000	0.000	7312.500	1217.7840	FI				
90	Spectrogram 1	1	1218.113122776	1218.113122776	15401.070	15401.070	15375.000	15375.000	-92.23	0.0000	0.000	15375.000	1218.1120	FF				
91	Spectrogram 1	1	1276.832224389	1277.213939730	8855.615	20919.786	15562.500	12937.500	-86.33	0.3817	12064.171	15562.500	1277.0987		SA	A	0	SB
92	Spectrogram 1	1	1276.848129195	1276.848129195	9368.984	9368.984	9375.000	9375.000	-81.57	0.0000	0.000	9375.000	1276.8480	FI				
93	Spectrogram 1	1	1277.200685725	1277.200685725	20534.759	20534.759	20625.000	20625.000	-79.24	0.0000	0.000	20625.000	1277.2000	FF				
94	Spectrogram 1	1	1395.899053955	1396.241007281	10909.091	19251.337	12750.000	14250.000	-91.39	0.3420	8342.246	12750.000	1395.9787		NA	A	0	SB
95	Spectrogram 1	1	1395.914958761	1395.914958761	11550.802	11550.802	11625.000	11625.000	-88.78	0.0000	0.000	11625.000	1395.9147	FI				
96	Spectrogram 1	1	1396.227753276	1396.227753276	18609.626	18609.626	18562.500	18562.500	-94.69	0.0000	0.000	18562.500	1396.2267	FF				
