Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
12	Spectrogram 1	1	882.894154455	882.894154455	20010.899	20010.899	19968.750	19968.750	-93.28	0.0000	0.000	19968.750	882.8960	FF				
13	Spectrogram 1	1	886.977964035	887.386187385	9678.474	18964.578	15468.750	14718.750	-76.82	0.4082	9286.104	15468.750	887.2640		SA	A	0	SB
14	Spectrogram 1	1	886.999170443	886.999170443	10332.425	10332.425	10312.500	10312.500	-74.42	0.0000	0.000	10312.500	886.9973	FI				
15	Spectrogram 1	1	887.375584181	887.375584181	18572.207	18572.207	18562.500	18562.500	-69.07	0.0000	0.000	18562.500	887.3760	FF				
16	Spectrogram 1	1	883.392977302	883.679263808	11117.166	21449.591	13968.750	14625.000	-78.95	0.2863	10332.425	13968.750	883.5093		NA	A	0	SB
17	Spectrogram 1	1	883.430088516	883.430088516	12032.698	12032.698	12000.000	12000.000	-88.93	0.0000	0.000	12000.000	883.4293	FI				
18	Spectrogram 1	1	883.668660604	883.668660604	20534.060	20534.060	20531.250	20531.250	-94.80	0.0000	0.000	20531.250	883.6693	FF				
19	Spectrogram 1	1	895.578442096	896.076792680	6670.300	17656.676	9750.000	9750.000	-75.86	0.4984	10986.376	9750.000	895.7920		SA	A	0	SB
20	Spectrogram 1	1	895.620854912	895.620854912	7193.460	7193.460	7218.750	7218.750	-62.72	0.0000	0.000	7218.750	895.6213	FI				
21	Spectrogram 1	1	896.060887874	896.060887874	17002.725	17002.725	16968.750	16968.750	-74.74	0.0000	0.000	16968.750	896.0587	FF				
22	Spectrogram 1	1	894.624153744	895.053583502	6147.139	21972.752	16406.250	11062.500	-78.24	0.4294	15825.613	16406.250	894.6293		NA	A	0	SB
23	Spectrogram 1	1	894.650661754	894.650661754	6539.510	6539.510	6562.500	6562.500	-69.60	0.0000	0.000	6562.500	894.6507	FI				
24	Spectrogram 1	1	895.048281900	895.048281900	21188.011	21188.011	21187.500	21187.500	-93.94	0.0000	0.000	21187.500	895.0507	FF				
25	Spectrogram 1	1	894.406788064	894.767296997	9024.523	21580.381	16406.250	14250.000	-78.17	0.3605	12555.858	16406.250	894.6293		SA	A	0	SB
26	Spectrogram 1	1	894.417391268	894.417391268	10201.635	10201.635	10218.750	10218.750	-78.98	0.0000	0.000	10218.750	894.4160	FI				
27	Spectrogram 1	1	894.756693793	894.756693793	21449.591	21449.591	21468.750	21468.750	-70.35	0.0000	0.000	21468.750	894.7573	FF				
28	Spectrogram 1	1	898.570739363	898.957756305	10201.635	22365.123	14531.250	14718.750	-77.30	0.3870	12163.488	14531.250	898.7467		SA	A	0	SB
29	Spectrogram 1	1	898.607850576	898.607850576	10724.796	10724.796	10687.500	10687.500	-77.45	0.0000	0.000	10687.500	898.6080	FI				
30	Spectrogram 1	1	898.957756305	898.957756305	20534.060	20534.060	20531.250	20531.250	-83.73	0.0000	0.000	20531.250	898.9600	FF				
31	Spectrogram 1	1	935.701881129	936.216136519	6801.090	17656.676	9937.500	11250.000	-77.16	0.5143	10855.586	9937.500	935.9200		SA	A	0	SB
32	Spectrogram 1	1	935.728389139	935.728389139	7193.460	7193.460	7218.750	7218.750	-79.91	0.0000	0.000	7218.750	935.7280	FI				
33	Spectrogram 1	1	936.200231713	936.200231713	17264.305	17264.305	17250.000	17250.000	-83.20	0.0000	0.000	17250.000	936.2027	FF				
34	Spectrogram 1	1	933.989463698	934.482512679	6016.349	14256.131	9937.500	9656.250	-76.31	0.4930	8239.782	9937.500	934.3467		SA	A	0	SB
35	Spectrogram 1	1	934.031876513	934.031876513	6277.929	6277.929	6281.250	6281.250	-75.04	0.0000	0.000	6281.250	934.0320	FI				
36	Spectrogram 1	1	934.477211077	934.477211077	13079.019	13079.019	13125.000	13125.000	-71.82	0.0000	0.000	13125.000	934.4747	FF				
37	Spectrogram 1	1	960.201605848	960.615130801	6539.510	14517.711	9562.500	10125.000	-75.58	0.4135	7978.202	9562.500	960.3573		SA	A	0	SB
38	Spectrogram 1	1	960.233415460	960.233415460	6931.880	6931.880	6937.500	6937.500	-86.48	0.0000	0.000	6937.500	960.2347	FI				
39	Spectrogram 1	1	960.599225995	960.599225995	13994.550	13994.550	13968.750	13968.750	-63.63	0.0000	0.000	13968.750	960.5973	FF				
40	Spectrogram 1	1	960.673448422	961.002147743	10855.586	19095.368	13031.250	13406.250	-76.56	0.3287	8239.782	13031.250	960.8373		SA	A	0	SB
41	Spectrogram 1	1	960.699956432	960.699956432	11117.166	11117.166	11156.250	11156.250	-77.09	0.0000	0.000	11156.250	960.6987	FI				
42	Spectrogram 1	1	960.991544539	960.991544539	18702.997	18702.997	18656.250	18656.250	-73.19	0.0000	0.000	18656.250	960.9920	FF				
43	Spectrogram 1	1	969.070903392	969.526841160	7062.670	22888.283	16218.750	13125.000	-76.91	0.4559	15825.613	16218.750	969.4133		SA	A	0	SB
44	Spectrogram 1	1	969.097411402	969.097411402	8108.992	8108.992	8062.500	8062.500	-70.96	0.0000	0.000	8062.500	969.0987	FI				
45	Spectrogram 1	1	969.510936354	969.510936354	22495.913	22495.913	22500.000	22500.000	-80.50	0.0000	0.000	22500.000	969.5093	FF				
46	Spectrogram 1	1	989.202039161	989.689786541	4970.027	17787.466	9843.750	10031.250	-78.38	0.4877	12817.439	9843.750	989.4453		SA	A	0	SB
47	Spectrogram 1	1	989.228547171	989.228547171	5493.188	5493.188	5531.250	5531.250	-76.97	0.0000	0.000	5531.250	989.2267	FI				
48	Spectrogram 1	1	989.673881735	989.673881735	16871.935	16871.935	16875.000	16875.000	-75.36	0.0000	0.000	16875.000	989.6747	FF				
49	Spectrogram 1	1	990.076803483	990.442614018	6147.139	15302.452	10781.250	10406.250	-74.45	0.3658	9155.313	10781.250	990.3307		SA	A	0	SB
50	Spectrogram 1	1	990.103311493	990.103311493	7193.460	7193.460	7218.750	7218.750	-71.82	0.0000	0.000	7218.750	990.1013	FI				
51	Spectrogram 1	1	990.442614018	990.442614018	14779.292	14779.292	14812.500	14812.500	-84.07	0.0000	0.000	14812.500	990.4427	FF				
52	Spectrogram 1	1	1105.115884774	1105.608933756	6801.090	21841.962	10125.000	12093.750	-79.13	0.4930	15040.872	10125.000	1105.2000		SA	A	0	SB
53	Spectrogram 1	1	1105.147694386	1105.147694386	7716.621	7716.621	7687.500	7687.500	-68.62	0.0000	0.000	7687.500	1105.1467	FI				
54	Spectrogram 1	1	1105.593028950	1105.593028950	21188.011	21188.011	21187.500	21187.500	-82.70	0.0000	0.000	21187.500	1105.5947	FF				
55	Spectrogram 1	1	1130.046450510	1130.497086676	6277.929	17525.886	9093.750	9750.000	-77.06	0.4506	11247.956	9093.750	1130.2880		SA	A	0	SB
56	Spectrogram 1	1	1130.078260122	1130.078260122	6801.090	6801.090	6843.750	6843.750	-72.70	0.0000	0.000	6843.750	1130.0800	FI				
57	Spectrogram 1	1	1130.475880268	1130.475880268	17133.515	17133.515	17156.250	17156.250	-84.03	0.0000	0.000	17156.250	1130.4747	FF				
58	Spectrogram 1	1	1130.984834056	1131.467279834	6931.880	23280.654	14343.750	12000.000	-80.04	0.4824	16348.774	14343.750	1131.1733		NA	A	0	SB
59	Spectrogram 1	1	1131.016643668	1131.016643668	7716.621	7716.621	7687.500	7687.500	-76.24	0.0000	0.000	7687.500	1131.0187	FI				
60	Spectrogram 1	1	1131.430168620	1131.430168620	22495.913	22495.913	22500.000	22500.000	-87.99	0.0000	0.000	22500.000	1131.4293	FF				
61	Spectrogram 1	1	1265.952967019	1266.313475952	6539.510	24065.395	18843.750	16125.000	-76.49	0.3605	17525.886	18843.750	1266.1600		SA	A	0	SB
62	Spectrogram 1	1	1265.974173427	1265.974173427	7716.621	7716.621	7687.500	7687.500	-74.15	0.0000	0.000	7687.500	1265.9733	FI				
63	Spectrogram 1	1	1266.297571146	1266.297571146	23019.074	23019.074	23062.500	23062.500	-81.58	0.0000	0.000	23062.500	1266.2987	FF				
64	Spectrogram 1	1	1270.648794482	1271.067621036	6539.510	20141.689	14062.500	12562.500	-78.82	0.4188	13602.180	14062.500	1270.8213		SA	A	0	SB
65	Spectrogram 1	1	1270.670000890	1270.670000890	7193.460	7193.460	7218.750	7218.750	-70.53	0.0000	0.000	7218.750	1270.6720	FI				
66	Spectrogram 1	1	1271.067621036	1271.067621036	19749.319	19749.319	19781.250	19781.250	-84.22	0.0000	0.000	19781.250	1271.0667	FF				
67	Spectrogram 1	1	1285.266137888	1285.737980462	6670.300	22757.493	9937.500	12843.750	-73.52	0.4718	16087.193	9937.500	1285.4347		SA	A	0	SB
68	Spectrogram 1	1	1285.297947499	1285.297947499	7062.670	7062.670	7031.250	7031.250	-73.26	0.0000	0.000	7031.250	1285.2960	FI				
69	Spectrogram 1	1	1285.727377258	1285.727377258	20534.060	20534.060	20531.250	20531.250	-77.02	0.0000	0.000	20531.250	1285.7280	FF				
70	Spectrogram 1	1	1286.045473375	1286.469601531	6147.139	20141.689	8625.000	11156.250	-74.43	0.4241	13994.550	8625.000	1286.1547		SA	A	0	SB
71	Spectrogram 1	1	1286.077282987	1286.077282987	6539.510	6539.510	6562.500	6562.500	-63.01	0.0000	0.000	6562.500	1286.0747	FI				
72	Spectrogram 1	1	1286.453696726	1286.453696726	19226.158	19226.158	19218.750	19218.750	-80.35	0.0000	0.000	19218.750	1286.4533	FF				
73	Spectrogram 1	1	1292.102266919	1292.521093474	7585.831	20534.060	9656.250	11156.250	-76.67	0.4188	12948.229	9656.250	1292.2187		SA	A	0	SB
74	Spectrogram 1	1	1292.128774929	1292.128774929	7934.959	7934.959	7968.750	7968.750	-85.39	0.0000	0.000	7968.750	1292.1280	FI				
75	Spectrogram 1	1	1292.505188668	1292.505188668	19512.195	19512.195	19500.000	19500.000	-78.47	0.0000	0.000	19500.000	1292.5067	FF				
76	Spectrogram 1	1	1469.219984326	1469.617604472	6894.309	16130.081	11156.250	11062.500	-75.84	0.3976	9235.772	11156.250	1469.5093		SA	A	0	SB
77	Spectrogram 1	1	1469.235889131	1469.235889131	6894.309	6894.309	6937.500	6937.500	-74.26	0.0000	0.000	6937.500	1469.2373	FI				
78	Spectrogram 1	1	1469.601699666	1469.601699666	15609.756	15609.756	15656.250	15656.250	-80.50	0.0000	0.000	15656.250	1469.6000	FF				
79	Spectrogram 1	1	1534.989972966	1535.350481898	6243.902	17951.220	8343.750	9843.750	-74.43	0.3605	11707.317	8343.750	1535.1093		SA	A	0	SB
80	Spectrogram 1	1	1535.016480975	1535.016480975	7154.472	7154.472	7125.000	7125.000	-67.43	0.0000	0.000	7125.000	1535.0187	FI				
81	Spectrogram 1	1	1535.339878695	1535.339878695	17430.894	17430.894	17437.500	17437.500	-62.34	0.0000	0.000	17437.500	1535.3387	FF				
82	Spectrogram 1	1	1534.219362691	1534.606379634	7024.390	36292.683	11156.250	12468.750	-80.35	0.3870	29268.293	11156.250	1534.3413		SA	A	0	SB
83	Spectrogram 1	1	1534.240569099	1534.240569099	7804.878	7804.878	7781.250	7781.250	-65.39	0.0000	0.000	7781.250	1534.2400	FI				
84	Spectrogram 1	1	1534.585173226	1534.585173226	35512.195	35512.195	35531.250	35531.250	-89.83	0.0000	0.000	35531.250	1534.5867	FF				
85	Spectrogram 1	1	1535.878764103	1536.276384250	6113.821	26016.260	18281.250	14812.500	-74.58	0.3976	19902.439	18281.250	1536.0747		SA	A	0	SB
86	Spectrogram 1	1	1535.910573715	1535.910573715	6894.309	6894.309	6937.500	6937.500	-69.44	0.0000	0.000	6937.500	1535.9093	FI				
87	Spectrogram 1	1	1536.265781046	1536.265781046	25495.935	25495.935	25500.000	25500.000	-84.73	0.0000	0.000	25500.000	1536.2667	FF				
88	Spectrogram 1	1	1537.009732352	1537.555797354	6894.309	25105.691	14812.500	13125.000	-76.97	0.5461	18211.382	14812.500	1537.3333		SA	A	0	SB
89	Spectrogram 1	1	1537.025637158	1537.025637158	7674.797	7674.797	7687.500	7687.500	-83.75	0.0000	0.000	7687.500	1537.0240	FI				
90	Spectrogram 1	1	1537.545194150	1537.545194150	24325.203	24325.203	24281.250	24281.250	-72.83	0.0000	0.000	24281.250	1537.5467	FF				
91	Spectrogram 1	1	1539.095139911	1539.423839232	8455.285	22634.146	18375.000	17531.250	-68.17	0.3287	14178.862	18375.000	1539.2373		SA	A	0	SB
92	Spectrogram 1	1	1539.111044717	1539.111044717	8845.528	8845.528	8812.500	8812.500	-45.23	0.0000	0.000	8812.500	1539.1093	FI				
93	Spectrogram 1	1	1539.397331223	1539.397331223	21983.740	21983.740	21937.500	21937.500	-83.52	0.0000	0.000	21937.500	1539.3973	FF				
94	Spectrogram 1	1	1544.688821627	1545.033425754	5593.496	24585.366	17812.500	17250.000	-72.27	0.3446	18991.870	17812.500	1544.8480		SA	A	0	SB
95	Spectrogram 1	1	1544.731234442	1544.731234442	6634.146	6634.146	6656.250	6656.250	-68.45	0.0000	0.000	6656.250	1544.7307	FI				
96	Spectrogram 1	1	1545.028124152	1545.028124152	24065.041	24065.041	24093.750	24093.750	-86.19	0.0000	0.000	24093.750	1545.0293	FF				
97	Spectrogram 1	1	1544.010216576	1544.529773568	7414.634	32260.163	13593.750	13875.000	-78.76	0.5196	24845.528	13593.750	1544.1760		SA	A	0	SB
98	Spectrogram 1	1	1544.020819780	1544.020819780	8325.203	8325.203	8343.750	8343.750	-80.38	0.0000	0.000	8343.750	1544.0213	FI				
99	Spectrogram 1	1	1544.524471966	1544.524471966	31739.837	31739.837	31781.250	31781.250	-93.90	0.0000	0.000	31781.250	1544.5227	FF				
100	Spectrogram 1	1	1573.142306025	1573.492211754	7934.959	22113.821	17156.250	15375.000	-70.71	0.3499	14178.862	17156.250	1573.2853		SA	A	0	SB
101	Spectrogram 1	1	1573.163512433	1573.163512433	8455.285	8455.285	8437.500	8437.500	-58.77	0.0000	0.000	8437.500	1573.1627	FI				
102	Spectrogram 1	1	1573.481608550	1573.481608550	21853.659	21853.659	21843.750	21843.750	-84.98	0.0000	0.000	21843.750	1573.4827	FF				
103	Spectrogram 1	1	1574.587619942	1574.969335283	5593.496	16260.163	11437.500	10593.750	-72.15	0.3817	10666.667	11437.500	1574.8800		SA	A	0	SB
104	Spectrogram 1	1	1574.619429554	1574.619429554	6634.146	6634.146	6656.250	6656.250	-66.35	0.0000	0.000	6656.250	1574.6187	FI				
105	Spectrogram 1	1	1574.969335283	1574.969335283	15219.512	15219.512	15187.500	15187.500	-86.11	0.0000	0.000	15187.500	1574.9707	FF				
106	Spectrogram 1	1	1580.506717261	1580.899035806	5593.496	22243.902	9656.250	12375.000	-74.56	0.3923	16650.407	9656.250	1580.5760		SA	A	0	SB
107	Spectrogram 1	1	1580.527923669	1580.527923669	5983.740	5983.740	6000.000	6000.000	-78.28	0.0000	0.000	6000.000	1580.5280	FI				
108	Spectrogram 1	1	1580.888432602	1580.888432602	21463.415	21463.415	21468.750	21468.750	-80.17	0.0000	0.000	21468.750	1580.8907	FF				
109	Spectrogram 1	1	1587.279693801	1587.629599530	8195.122	20813.008	17062.500	13500.000	-72.94	0.3499	12617.886	17062.500	1587.4507		SA	A	0	SB
110	Spectrogram 1	1	1587.300900209	1587.300900209	8455.285	8455.285	8437.500	8437.500	-66.17	0.0000	0.000	8437.500	1587.3013	FI				
111	Spectrogram 1	1	1587.613694724	1587.613694724	20032.520	20032.520	20062.500	20062.500	-79.93	0.0000	0.000	20062.500	1587.6160	FF				
112	Spectrogram 1	1	1594.330220569	1594.743745521	6504.065	28227.642	14156.250	13968.750	-76.90	0.4135	21723.577	14156.250	1594.5280		SA	A	0	SB
113	Spectrogram 1	1	1594.340823773	1594.340823773	7674.797	7674.797	7687.500	7687.500	-66.39	0.0000	0.000	7687.500	1594.3413	FI				
114	Spectrogram 1	1	1594.733142317	1594.733142317	26926.829	26926.829	26906.250	26906.250	-81.21	0.0000	0.000	26906.250	1594.7307	FF				
115	Spectrogram 1	1	1666.932123826	1667.356251982	8845.528	18861.789	14906.250	13781.250	-73.08	0.4241	10016.260	14906.250	1667.2427		SA	A	0	SB
116	Spectrogram 1	1	1666.958631835	1666.958631835	9105.691	9105.691	9093.750	9093.750	-61.34	0.0000	0.000	9093.750	1666.9600	FI				
117	Spectrogram 1	1	1667.350950380	1667.350950380	18341.463	18341.463	18375.000	18375.000	-68.24	0.0000	0.000	18375.000	1667.3493	FF				
118	Spectrogram 1	1	1667.345648778	1667.700856109	7934.959	18861.789	18187.500	13125.000	-78.08	0.3552	10926.829	18187.500	1667.3493		NA	A	0	SB
119	Spectrogram 1	1	1667.366855186	1667.366855186	8845.528	8845.528	8812.500	8812.500	-75.53	0.0000	0.000	8812.500	1667.3653	FI				
120	Spectrogram 1	1	1667.684951303	1667.684951303	17430.894	17430.894	17437.500	17437.500	-73.24	0.0000	0.000	17437.500	1667.6853	FF				
121	Spectrogram 1	1	1668.040158634	1668.342349946	9886.179	19382.114	15843.750	14531.250	-78.66	0.3022	9495.935	15843.750	1668.2560		SA	A	0	SB
122	Spectrogram 1	1	1668.061365042	1668.061365042	10276.423	10276.423	10312.500	10312.500	-74.59	0.0000	0.000	10312.500	1668.0640	FI				
123	Spectrogram 1	1	1668.331746742	1668.331746742	18861.789	18861.789	18843.750	18843.750	-77.96	0.0000	0.000	18843.750	1668.3307	FF				
124	Spectrogram 1	1	1668.872510141	1669.407971939	7544.715	18991.870	13125.000	13031.250	-77.23	0.5355	11447.154	13125.000	1669.1307		SA	A	0	SB
125	Spectrogram 1	1	1668.904319753	1668.904319753	8195.122	8195.122	8156.250	8156.250	-74.22	0.0000	0.000	8156.250	1668.9067	FI				
126	Spectrogram 1	1	1669.402670337	1669.402670337	18471.545	18471.545	18468.750	18468.750	-79.97	0.0000	0.000	18468.750	1669.4027	FF				
127	Spectrogram 1	1	1674.120645968	1674.555377329	8325.203	19382.114	12656.250	13406.250	-74.54	0.4347	11056.911	12656.250	1674.3680		SA	A	0	SB
128	Spectrogram 1	1	1674.152455580	1674.152455580	8845.528	8845.528	8812.500	8812.500	-82.38	0.0000	0.000	8812.500	1674.1547	FI				
129	Spectrogram 1	1	1674.544774125	1674.544774125	18471.545	18471.545	18468.750	18468.750	-82.36	0.0000	0.000	18468.750	1674.5440	FF				
130	Spectrogram 1	1	1729.574514629	1729.897912348	6634.146	20032.520	11062.500	11906.250	-75.38	0.3234	13398.374	11062.500	1729.6960		SA	A	0	SB
131	Spectrogram 1	1	1729.601022639	1729.601022639	7544.715	7544.715	7500.000	7500.000	-71.24	0.0000	0.000	7500.000	1729.6000	FI				
132	Spectrogram 1	1	1729.882007543	1729.882007543	19512.195	19512.195	19500.000	19500.000	-94.95	0.0000	0.000	19500.000	1729.8827	FF				
133	Spectrogram 1	1	1733.777449600	1734.153863339	6504.065	22243.902	16218.750	13500.000	-77.41	0.3764	15739.837	16218.750	1734.0427		SA	A	0	SB
134	Spectrogram 1	1	1733.798656008	1733.798656008	6764.228	6764.228	6750.000	6750.000	-76.95	0.0000	0.000	6750.000	1733.7973	FI				
135	Spectrogram 1	1	1734.148561737	1734.148561737	21333.333	21333.333	21375.000	21375.000	-83.60	0.0000	0.000	21375.000	1734.1493	FF				
