Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
20	Spectrogram 1	1	349.833386456	349.833386456	13182.090	13182.090	13125.000	13125.000	-71.13	0.0000	0.000	13125.000	349.8347	FI				
21	Spectrogram 1	1	350.268117816	350.268117816	35247.761	35247.761	35250.000	35250.000	-89.43	0.0000	0.000	35250.000	350.2693	F				
22	Spectrogram 1	1	353.618900599	354.027123949	11935.829	34524.064	15187.500	15187.500	-70.34	0.4082	22588.235	15187.500	353.7360		SA	M	2	SB
23	Spectrogram 1	1	353.640107007	353.640107007	13604.278	13604.278	13687.500	13687.500	-64.03	0.0000	0.000	13687.500	353.6400	FI				
24	Spectrogram 1	1	354.005917542	354.005917542	33754.011	33754.011	33750.000	33750.000	-80.08	0.0000	0.000	33750.000	354.0053	FF				
25	Spectrogram 1	1	389.293510321	389.781257700	11935.829	35807.487	15375.000	15375.000	-74.51	0.4877	23871.658	15375.000	389.4853		SA	M	2	SB
26	Spectrogram 1	1	389.341224738	389.341224738	12577.540	12577.540	12562.500	12562.500	-68.06	0.0000	0.000	12562.500	389.3413	FI				
27	Spectrogram 1	1	389.749448089	389.749448089	34524.064	34524.064	34500.000	34500.000	-101.28	0.0000	0.000	34500.000	389.7493	FF				
28	Spectrogram 1	1	452.775108152	453.231045920	11294.118	36192.513	15562.500	15375.000	-76.04	0.4559	24898.395	15562.500	452.8960		SA	M	2	SB
29	Spectrogram 1	1	452.806917764	452.806917764	12705.882	12705.882	12750.000	12750.000	-67.52	0.0000	0.000	12750.000	452.8080	FI				
30	Spectrogram 1	1	453.220442716	453.220442716	35294.118	35294.118	35250.000	35250.000	-100.17	0.0000	0.000	35250.000	453.2213	FF				
31	Spectrogram 1	1	488.774669512	489.204099270	11294.118	34267.380	15000.000	15000.000	-77.46	0.4294	22973.262	15000.000	488.8800		SA	M	2	SB
32	Spectrogram 1	1	488.806479124	488.806479124	12705.882	12705.882	12750.000	12750.000	-71.14	0.0000	0.000	12750.000	488.8053	FI				
33	Spectrogram 1	1	489.193496066	489.193496066	33754.011	33754.011	33750.000	33750.000	-78.59	0.0000	0.000	33750.000	489.1947	FF				
34	Spectrogram 1	1	496.068147571	496.444561309	9754.011	34780.749	15375.000	15375.000	-76.38	0.3764	25026.738	15375.000	496.1440		SA	M	2	SB
35	Spectrogram 1	1	496.084052376	496.084052376	10909.091	10909.091	10875.000	10875.000	-72.76	0.0000	0.000	10875.000	496.0853	FI				
36	Spectrogram 1	1	496.428656504	496.428656504	34010.695	34010.695	33937.500	33937.500	-79.00	0.0000	0.000	33937.500	496.4293	FF				
37	Spectrogram 1	1	506.186691486	506.472977992	8983.957	24385.027	15000.000	15000.000	-75.12	0.2863	15401.070	15000.000	506.2747		SA	M	2	SB
38	Spectrogram 1	1	506.202596292	506.202596292	10524.064	10524.064	10500.000	10500.000	-78.92	0.0000	0.000	10500.000	506.2027	FI				
39	Spectrogram 1	1	506.451771584	506.451771584	22973.262	22973.262	23062.500	23062.500	-92.71	0.0000	0.000	23062.500	506.4507	FF				
40	Spectrogram 1	1	622.854623495	623.299958059	7700.535	34395.722	14062.500	15187.500	-82.26	0.4453	26695.187	14062.500	622.8827		SA	M	2	SB
41	Spectrogram 1	1	622.870528301	622.870528301	10395.722	10395.722	10312.500	10312.500	-90.40	0.0000	0.000	10312.500	622.8693	FI				
42	Spectrogram 1	1	623.294656457	623.294656457	33368.984	33368.984	33375.000	33375.000	-99.56	0.0000	0.000	33375.000	623.2933	FF				
43	Spectrogram 1	1	723.293611298	723.685929843	10395.722	18224.599	13500.000	13500.000	-81.33	0.3923	7828.877	13500.000	723.4613		SA	A	0	SB
44	Spectrogram 1	1	723.320119308	723.320119308	10909.091	10909.091	10875.000	10875.000	-80.76	0.0000	0.000	10875.000	723.3200	FI				
45	Spectrogram 1	1	723.654120231	723.654120231	16941.176	16941.176	16875.000	16875.000	-76.59	0.0000	0.000	16875.000	723.6533	FF				
46	Spectrogram 1	1	879.728737245	880.216081075	12320.856	35037.433	15000.000	15187.500	-74.92	0.4873	22716.577	15000.000	879.8427		SA	M	2	SB
47	Spectrogram 1	1	879.743732440	879.743732440	13604.278	13604.278	13687.500	13687.500	-77.54	0.0000	0.000	13687.500	879.7440	FI				
48	Spectrogram 1	1	880.201085880	880.201085880	34395.722	34395.722	34312.500	34312.500	-85.66	0.0000	0.000	34312.500	880.2000	FF				
49	Spectrogram 1	1	986.436283606	986.856149060	13219.251	36320.856	15000.000	15375.000	-78.92	0.4199	23101.605	15000.000	986.4987		SA	M	2	SB
50	Spectrogram 1	1	986.458776398	986.458776398	14245.989	14245.989	14250.000	14250.000	-106.41	0.0000	0.000	14250.000	986.4587	FI				
51	Spectrogram 1	1	986.844902663	986.844902663	35550.802	35550.802	35625.000	35625.000	-84.29	0.0000	0.000	35625.000	986.8453	FF				
52	Spectrogram 1	1	1015.675688500	1016.106800350	13604.278	34909.091	15375.000	15375.000	-78.78	0.4311	21304.813	15375.000	1015.8213		SA	M	2	SB
53	Spectrogram 1	1	1015.698181292	1015.698181292	14631.016	14631.016	14625.000	14625.000	-66.42	0.0000	0.000	14625.000	1015.6987	FI				
54	Spectrogram 1	1	1016.088056357	1016.088056357	33882.353	33882.353	33937.500	33937.500	-90.01	0.0000	0.000	33937.500	1016.0880	FF				
55	Spectrogram 1	1	1244.942751749	1245.377612397	12705.882	32855.615	15375.000	15375.000	-77.24	0.4349	20149.733	15375.000	1245.1120		SA	M	2	SB
56	Spectrogram 1	1	1244.965244541	1244.965244541	13475.936	13475.936	13500.000	13500.000	-73.88	0.0000	0.000	13500.000	1244.9653	FI				
57	Spectrogram 1	1	1245.370114800	1245.370114800	32213.904	32213.904	32250.000	32250.000	-86.38	0.0000	0.000	32250.000	1245.3707	FF				
58	Spectrogram 1	1	1282.965383223	1283.403992670	13732.620	34395.722	15187.500	15187.500	-82.23	0.4386	20663.102	15187.500	1283.1280		SA	M	2	SB
59	Spectrogram 1	1	1282.984127216	1282.984127216	14631.016	14631.016	14625.000	14625.000	-92.98	0.0000	0.000	14625.000	1282.9840	FI				
60	Spectrogram 1	1	1283.400243871	1283.400243871	33754.011	33754.011	33750.000	33750.000	-86.70	0.0000	0.000	33750.000	1283.4000	FF				
61	Spectrogram 1	1	1403.015377121	1403.442740172	4877.005	21433.155	6000.000	10687.500	-83.17	0.4274	16556.150	6000.000	1403.4293		SA	A	0	SB
62	Spectrogram 1	1	1403.034121114	1403.034121114	7058.824	7058.824	7125.000	7125.000	-96.55	0.0000	0.000	7125.000	1403.0347	FI				
63	Spectrogram 1	1	1403.423996178	1403.423996178	20149.733	20149.733	20062.500	20062.500	-83.62	0.0000	0.000	20062.500	1403.4240	FF				
64	Spectrogram 1	1	1421.818836719	1422.264943763	10652.406	35294.118	10875.000	15187.500	-77.80	0.4461	24641.712	10875.000	1421.8933		SA	M	2	SB
65	Spectrogram 1	1	1421.833831913	1421.833831913	12320.856	12320.856	12375.000	12375.000	-69.64	0.0000	0.000	12375.000	1421.8347	FI				
66	Spectrogram 1	1	1422.249948568	1422.249948568	33754.011	33754.011	33750.000	33750.000	-92.36	0.0000	0.000	33750.000	1422.2507	FF				
67	Spectrogram 1	1	1422.804770775	1423.168404248	11679.144	32855.615	14812.500	15000.000	-75.99	0.3636	21176.471	14812.500	1422.8880		SA	M	2	SB
68	Spectrogram 1	1	1422.827263567	1422.827263567	12834.225	12834.225	12750.000	12750.000	-88.32	0.0000	0.000	12750.000	1422.8267	FI				
69	Spectrogram 1	1	1423.149660255	1423.149660255	32085.561	32085.561	32062.500	32062.500	-100.09	0.0000	0.000	32062.500	1423.1493	FF				
70	Spectrogram 1	1	1428.100812018	1428.468194290	13732.620	34267.380	15375.000	15375.000	-80.86	0.3674	20534.760	15375.000	1428.2400		SA	M	2	SB
71	Spectrogram 1	1	1428.112058415	1428.112058415	14502.674	14502.674	14437.500	14437.500	-81.77	0.0000	0.000	14437.500	1428.1120	FI				
72	Spectrogram 1	1	1428.456947894	1428.456947894	33497.326	33497.326	33562.500	33562.500	-77.46	0.0000	0.000	33562.500	1428.4560	FF				
73	Spectrogram 1	1	1428.888059744	1429.266688412	11935.829	35422.460	14812.500	14812.500	-81.51	0.3786	23486.631	14812.500	1428.9493		SA	M	2	SB
74	Spectrogram 1	1	1428.899306140	1428.899306140	13604.278	13604.278	13687.500	13687.500	-73.09	0.0000	0.000	13687.500	1428.8987	FI				
75	Spectrogram 1	1	1429.247944419	1429.247944419	34780.749	34780.749	34687.500	34687.500	-83.50	0.0000	0.000	34687.500	1429.2480	FF				
76	Spectrogram 1	1	1441.798583001	1442.154718877	7700.535	20149.733	8437.500	11062.500	-81.34	0.3561	12449.198	8437.500	1442.0693		SA	A	0	SB
77	Spectrogram 1	1	1441.821075793	1441.821075793	8727.273	8727.273	8812.500	8812.500	-74.79	0.0000	0.000	8812.500	1441.8213	FI				
78	Spectrogram 1	1	1442.147221279	1442.147221279	19636.364	19636.364	19687.500	19687.500	-84.07	0.0000	0.000	19687.500	1442.1467	FF				
79	Spectrogram 1	1	1466.477095696	1466.829482774	6545.455	14502.674	12562.500	10687.500	-79.71	0.3524	7957.219	12562.500	1466.7973		SA	A	0	SB
80	Spectrogram 1	1	1466.492090891	1466.492090891	8213.904	8213.904	8250.000	8250.000	-86.04	0.0000	0.000	8250.000	1466.4933	FI				
81	Spectrogram 1	1	1466.818236378	1466.818236378	13604.278	13604.278	13687.500	13687.500	-82.79	0.0000	0.000	13687.500	1466.8187	FF				
82	Spectrogram 1	1	1481.491880050	1481.907996705	6545.455	19122.995	9750.000	10312.500	-82.40	0.4161	12577.540	9750.000	1481.6027		SA	A	0	SB
83	Spectrogram 1	1	1481.510624043	1481.510624043	7315.508	7315.508	7312.500	7312.500	-81.44	0.0000	0.000	7312.500	1481.5093	FI				
84	Spectrogram 1	1	1481.889252711	1481.889252711	18352.941	18352.941	18375.000	18375.000	-87.09	0.0000	0.000	18375.000	1481.8880	FF				
85	Spectrogram 1	1	1485.857026648	1486.205664927	8470.588	20406.417	12000.000	10500.000	-82.48	0.3486	11935.829	12000.000	1486.1227		SA	A	0	SB
86	Spectrogram 1	1	1485.883268239	1485.883268239	9625.668	9625.668	9562.500	9562.500	-76.65	0.0000	0.000	9562.500	1485.8827	FI				
87	Spectrogram 1	1	1486.198167330	1486.198167330	19379.679	19379.679	19312.500	19312.500	-82.10	0.0000	0.000	19312.500	1486.1973	FF				
88	Spectrogram 1	1	1491.784543766	1492.185665227	4748.663	20021.390	10875.000	10687.500	-83.18	0.4011	15272.727	10875.000	1492.0080		SA	A	0	SB
89	Spectrogram 1	1	1491.799538961	1491.799538961	5775.401	5775.401	5812.500	5812.500	-76.32	0.0000	0.000	5812.500	1491.8000	FI				
90	Spectrogram 1	1	1492.178167629	1492.178167629	18737.968	18737.968	18750.000	18750.000	-85.51	0.0000	0.000	18750.000	1492.1787	FF				
91	Spectrogram 1	1	1505.203220468	1505.566853942	4620.321	16684.492	11062.500	11062.500	-78.24	0.3636	12064.171	11062.500	1505.4507		SA	A	0	SB
92	Spectrogram 1	1	1505.221964462	1505.221964462	6673.797	6673.797	6750.000	6750.000	-77.41	0.0000	0.000	6750.000	1505.2213	FI				
93	Spectrogram 1	1	1505.563105143	1505.563105143	15016.043	15016.043	15000.000	15000.000	-77.32	0.0000	0.000	15000.000	1505.5627	FF				
94	Spectrogram 1	1	1577.512253721	1577.920872778	6673.797	21048.128	13500.000	11062.500	-79.71	0.4086	14374.331	13500.000	1577.8693		SA	A	0	SB
95	Spectrogram 1	1	1577.530997714	1577.530997714	7572.193	7572.193	7500.000	7500.000	-82.82	0.0000	0.000	7500.000	1577.5307	FI				
96	Spectrogram 1	1	1577.909626382	1577.909626382	19893.048	19893.048	19875.000	19875.000	-80.31	0.0000	0.000	19875.000	1577.9093	FF				
97	Spectrogram 1	1	1579.709049755	1580.143910404	7957.219	20406.417	12562.500	11062.500	-81.37	0.4349	12449.198	12562.500	1580.0747		SA	A	0	SB
98	Spectrogram 1	1	1579.731542547	1579.731542547	8342.246	8342.246	8250.000	8250.000	-97.50	0.0000	0.000	8250.000	1579.7307	FI				
99	Spectrogram 1	1	1580.128915209	1580.128915209	19379.679	19379.679	19312.500	19312.500	-87.41	0.0000	0.000	19312.500	1580.1280	FF				
100	Spectrogram 1	1	1589.471052156	1589.808444039	7443.850	17967.914	10687.500	10687.500	-81.39	0.3374	10524.064	10687.500	1589.6373		SA	A	0	SB
101	Spectrogram 1	1	1589.489796150	1589.489796150	8342.246	8342.246	8250.000	8250.000	-87.51	0.0000	0.000	8250.000	1589.4907	FI				
102	Spectrogram 1	1	1589.800946441	1589.800946441	16941.176	16941.176	16875.000	16875.000	-89.17	0.0000	0.000	16875.000	1589.8000	FF				
103	Spectrogram 1	1	1602.384881517	1602.703529406	8470.588	13860.963	11625.000	11250.000	-74.15	0.3186	5390.375	11625.000	1602.6133		SA	A	0	SB
104	Spectrogram 1	1	1602.407374309	1602.407374309	9112.299	9112.299	9187.500	9187.500	-72.46	0.0000	0.000	9187.500	1602.4080	FI				
105	Spectrogram 1	1	1602.688534211	1602.688534211	13219.251	13219.251	13312.500	13312.500	-74.99	0.0000	0.000	13312.500	1602.6880	FF				
106	Spectrogram 1	1	1657.348287663	1657.726916331	7315.508	16812.834	10500.000	10875.000	-78.67	0.3786	9497.326	10500.000	1657.5173		SA	A	0	SB
107	Spectrogram 1	1	1657.359534059	1657.359534059	8342.246	8342.246	8250.000	8250.000	-66.62	0.0000	0.000	8250.000	1657.3600	FI				
108	Spectrogram 1	1	1657.719418733	1657.719418733	15657.754	15657.754	15750.000	15750.000	-85.40	0.0000	0.000	15750.000	1657.7200	FF				
