Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
47	Spectrogram 1	1	273.013376387	273.013376387	9517.241	9517.241	9562.500	9562.500	-73.87	0.0000	0.000	9562.500	273.0133	FI				
48	Spectrogram 1	1	273.286408888	273.286408888	18206.897	18206.897	18187.500	18187.500	-77.72	0.0000	0.000	18187.500	273.2853	FF				
49	Spectrogram 1	1	275.324904773	275.568778463	9241.379	17655.172	10312.500	12375.000	-78.07	0.2439	8413.793	10312.500	275.4773		NA	A	0	SB
50	Spectrogram 1	1	275.338158778	275.338158778	9655.172	9655.172	9562.500	9562.500	-74.78	0.0000	0.000	9562.500	275.3387	FI				
51	Spectrogram 1	1	275.558175259	275.558175259	16413.793	16413.793	16500.000	16500.000	-79.12	0.0000	0.000	16500.000	275.5573	FF				
52	Spectrogram 1	1	276.168890324	276.595669281	13517.241	27172.414	24937.500	17625.000	-85.42	0.4268	13655.173	24937.500	276.4453		NA	A	0	SB
53	Spectrogram 1	1	276.187445931	276.187445931	14758.621	14758.621	14812.500	14812.500	-83.18	0.0000	0.000	14812.500	276.1867	FI				
54	Spectrogram 1	1	276.577113675	276.577113675	26206.897	26206.897	26250.000	26250.000	-98.30	0.0000	0.000	26250.000	276.5760	FF				
55	Spectrogram 1	1	277.038353045	277.261020327	8965.517	16413.793	9375.000	11812.500	-80.35	0.2227	7448.276	9375.000	277.2427		SA	A	0	SB
56	Spectrogram 1	1	277.051607050	277.051607050	9931.034	9931.034	9937.500	9937.500	-77.57	0.0000	0.000	9937.500	277.0507	FI				
57	Spectrogram 1	1	277.253067924	277.253067924	15862.069	15862.069	15937.500	15937.500	-74.08	0.0000	0.000	15937.500	277.2533	FF				
58	Spectrogram 1	1	292.969082819	293.236813718	8827.586	20275.862	12937.500	12187.500	-79.90	0.2677	11448.276	12937.500	293.1547		NA	A	0	SB
59	Spectrogram 1	1	292.982336824	292.982336824	9793.103	9793.103	9750.000	9750.000	-71.50	0.0000	0.000	9750.000	292.9813	FI				
60	Spectrogram 1	1	293.228861315	293.228861315	19586.207	19586.207	19500.000	19500.000	-82.14	0.0000	0.000	19500.000	293.2293	FF				
61	Spectrogram 1	1	296.802397274	297.033016959	9379.310	20965.517	12562.500	12375.000	-79.71	0.2306	11586.207	12562.500	296.8533		SA	A	0	SB
62	Spectrogram 1	1	296.815651279	296.815651279	10206.897	10206.897	10125.000	10125.000	-94.01	0.0000	0.000	10125.000	296.8160	FI				
63	Spectrogram 1	1	297.025064556	297.025064556	20000.000	20000.000	20062.500	20062.500	-86.55	0.0000	0.000	20062.500	297.0240	FF				
64	Spectrogram 1	1	299.491762986	299.650811045	8689.655	19586.207	8812.500	11812.500	-81.44	0.1590	10896.552	8812.500	299.5973		NA	A	0	SB
65	Spectrogram 1	1	299.505016991	299.505016991	9241.379	9241.379	9187.500	9187.500	-79.54	0.0000	0.000	9187.500	299.5040	FI				
66	Spectrogram 1	1	299.642858642	299.642858642	18896.552	18896.552	18937.500	18937.500	-77.39	0.0000	0.000	18937.500	299.6427	FF				
67	Spectrogram 1	1	303.885427287	304.184967797	9379.310	19172.414	11062.500	12187.500	-81.07	0.2995	9793.104	11062.500	304.0400		SA	A	0	SB
68	Spectrogram 1	1	303.901332092	303.901332092	9793.103	9793.103	9750.000	9750.000	-74.17	0.0000	0.000	9750.000	303.9013	FI				
69	Spectrogram 1	1	304.179666195	304.179666195	18206.897	18206.897	18187.500	18187.500	-81.66	0.0000	0.000	18187.500	304.1787	FF				
70	Spectrogram 1	1	309.072908293	309.343289993	8551.724	23310.345	11625.000	12562.500	-81.76	0.2704	14758.621	11625.000	309.1120		SA	A	0	SB
71	Spectrogram 1	1	309.080860696	309.080860696	9379.310	9379.310	9375.000	9375.000	-76.51	0.0000	0.000	9375.000	309.0800	FI				
72	Spectrogram 1	1	309.340639192	309.340639192	20965.517	20965.517	21000.000	21000.000	-97.88	0.0000	0.000	21000.000	309.3413	FF				
73	Spectrogram 1	1	311.747410936	311.927665402	10482.759	18344.828	12750.000	13312.500	-78.21	0.1803	7862.069	12750.000	311.9040		NA	A	0	SB
74	Spectrogram 1	1	311.752712538	311.752712538	11172.414	11172.414	11250.000	11250.000	-74.51	0.0000	0.000	11250.000	311.7520	FI				
75	Spectrogram 1	1	311.917062198	311.917062198	17793.103	17793.103	17812.500	17812.500	-81.38	0.0000	0.000	17812.500	311.9173	FF				
76	Spectrogram 1	1	318.030488175	318.303520675	9517.241	18620.690	11250.000	12187.500	-80.19	0.2730	9103.449	11250.000	318.2267		SA	A	0	SB
77	Spectrogram 1	1	318.041091379	318.041091379	10344.828	10344.828	10312.500	10312.500	-73.18	0.0000	0.000	10312.500	318.0400	FI				
78	Spectrogram 1	1	318.295568272	318.295568272	17655.172	17655.172	17625.000	17625.000	-75.30	0.0000	0.000	17625.000	318.2960	FF				
79	Spectrogram 1	1	322.510205320	322.799142627	7586.207	18344.828	7687.500	12375.000	-79.12	0.2889	10758.621	7687.500	322.6693		SA	A	0	SB
80	Spectrogram 1	1	322.526110126	322.526110126	8965.517	8965.517	9000.000	9000.000	-86.90	0.0000	0.000	9000.000	322.5253	FI				
81	Spectrogram 1	1	322.796491826	322.796491826	17379.310	17379.310	17437.500	17437.500	-87.58	0.0000	0.000	17437.500	322.7973	FF				
82	Spectrogram 1	1	324.165150493	324.353357362	9655.172	19310.345	14062.500	13312.500	-81.12	0.1882	9655.173	14062.500	324.2427		SA	A	0	SB
83	Spectrogram 1	1	324.173102895	324.173102895	10206.897	10206.897	10125.000	10125.000	-75.46	0.0000	0.000	10125.000	324.1733	FI				
84	Spectrogram 1	1	324.345404959	324.345404959	18620.690	18620.690	18562.500	18562.500	-87.88	0.0000	0.000	18562.500	324.3467	FF				
85	Spectrogram 1	1	332.023441604	332.322982115	10758.621	19034.483	13875.000	13500.000	-80.63	0.2995	8275.862	13875.000	332.0960		NA	A	0	SB
86	Spectrogram 1	1	332.031394007	332.031394007	11034.483	11034.483	11062.500	11062.500	-77.87	0.0000	0.000	11062.500	332.0320	FI				
87	Spectrogram 1	1	332.301775707	332.301775707	18068.966	18068.966	18000.000	18000.000	-87.20	0.0000	0.000	18000.000	332.3013	FF				
88	Spectrogram 1	1	342.751792897	343.019523796	8689.655	16689.655	12937.500	12375.000	-80.04	0.2677	8000.000	12937.500	342.9333		SA	A	0	SB
89	Spectrogram 1	1	342.762396101	342.762396101	9241.379	9241.379	9187.500	9187.500	-74.51	0.0000	0.000	9187.500	342.7627	FI				
90	Spectrogram 1	1	343.016872995	343.016872995	15862.069	15862.069	15937.500	15937.500	-97.27	0.0000	0.000	15937.500	343.0160	FF				
91	Spectrogram 1	1	361.285440067	361.582329777	10068.966	19862.069	11625.000	12375.000	-79.82	0.2969	9793.103	11625.000	361.4747		SA	A	0	SB
92	Spectrogram 1	1	361.301344873	361.301344873	10482.759	10482.759	10500.000	10500.000	-66.79	0.0000	0.000	10500.000	361.3013	FI				
93	Spectrogram 1	1	361.571726573	361.571726573	19172.414	19172.414	19125.000	19125.000	-80.05	0.0000	0.000	19125.000	361.5707	FF				
94	Spectrogram 1	1	362.984025269	363.180184541	9931.034	20689.655	9937.500	13500.000	-81.80	0.1962	10758.621	9937.500	362.9867		SA	A	0	SB
95	Spectrogram 1	1	362.999930075	362.999930075	10896.552	10896.552	10875.000	10875.000	-89.07	0.0000	0.000	10875.000	363.0000	FI				
96	Spectrogram 1	1	363.169581337	363.169581337	19586.207	19586.207	19500.000	19500.000	-76.68	0.0000	0.000	19500.000	363.1707	FF				
97	Spectrogram 1	1	368.057104600	368.367248315	9793.103	20137.931	10687.500	12000.000	-82.46	0.3101	10344.828	10687.500	368.1920		SA	A	0	SB
98	Spectrogram 1	1	368.073009406	368.073009406	10344.828	10344.828	10312.500	10312.500	-75.50	0.0000	0.000	10312.500	368.0720	FI				
99	Spectrogram 1	1	368.361946713	368.361946713	18758.621	18758.621	18750.000	18750.000	-107.87	0.0000	0.000	18750.000	368.3627	FF				
100	Spectrogram 1	1	384.494941894	384.794482404	9103.448	16827.586	10500.000	12187.500	-80.86	0.2995	7724.138	10500.000	384.5787		SA	A	0	SB
101	Spectrogram 1	1	384.510846700	384.510846700	9793.103	9793.103	9750.000	9750.000	-83.90	0.0000	0.000	9750.000	384.5120	FI				
102	Spectrogram 1	1	384.789180802	384.789180802	15724.138	15724.138	15750.000	15750.000	-76.04	0.0000	0.000	15750.000	384.7893	FF				
103	Spectrogram 1	1	402.793063249	403.182730992	6068.966	20689.655	6937.500	11812.500	-80.98	0.3897	14620.689	6937.500	403.0213		SA	A	0	SB
104	Spectrogram 1	1	402.803666453	402.803666453	7310.345	7310.345	7312.500	7312.500	-97.80	0.0000	0.000	7312.500	402.8027	FI				
105	Spectrogram 1	1	403.174778589	403.174778589	20000.000	20000.000	20062.500	20062.500	-90.67	0.0000	0.000	20062.500	403.1760	FF				
106	Spectrogram 1	1	471.789058135	472.149567068	8965.517	20275.862	9000.000	12000.000	-77.83	0.3605	11310.345	9000.000	471.8987		SA	A	0	SB
107	Spectrogram 1	1	471.794359737	471.794359737	9655.172	9655.172	9562.500	9562.500	-89.80	0.0000	0.000	9562.500	471.7947	FI				
108	Spectrogram 1	1	472.138963864	472.138963864	19448.276	19448.276	19500.000	19500.000	-82.27	0.0000	0.000	19500.000	472.1387	FF				
109	Spectrogram 1	1	413.810757208	414.081138908	8551.724	17379.310	12937.500	12562.500	-82.67	0.2704	8827.586	12937.500	413.9547		SA	A	0	SB
110	Spectrogram 1	1	413.824011213	413.824011213	8689.655	8689.655	8625.000	8625.000	-82.40	0.0000	0.000	8625.000	413.8240	FI				
111	Spectrogram 1	1	414.065234102	414.065234102	16965.517	16965.517	16875.000	16875.000	-84.25	0.0000	0.000	16875.000	414.0640	FF				
112	Spectrogram 1	1	542.415097500	542.651018787	6896.552	17793.103	10312.500	11250.000	-78.30	0.2359	10896.551	10312.500	542.4667		SA	A	0	SB
113	Spectrogram 1	1	542.433653107	542.433653107	8137.931	8137.931	8062.500	8062.500	-87.77	0.0000	0.000	8062.500	542.4347	FI				
114	Spectrogram 1	1	542.629812379	542.629812379	17103.448	17103.448	17062.500	17062.500	-83.56	0.0000	0.000	17062.500	542.6293	FF				
115	Spectrogram 1	1	819.631294434	819.991803367	4689.655	20137.931	8062.500	11812.500	-79.27	0.3605	15448.276	8062.500	819.7627		SA	A	0	SB
116	Spectrogram 1	1	819.636596036	819.636596036	5931.034	5931.034	6000.000	6000.000	-75.82	0.0000	0.000	6000.000	819.6373	FI				
117	Spectrogram 1	1	819.973247760	819.973247760	19586.207	19586.207	19500.000	19500.000	-80.61	0.0000	0.000	19500.000	819.9733	FF				
118	Spectrogram 1	1	823.081052046	823.237449304	8965.517	21655.172	14812.500	13875.000	-82.58	0.1564	12689.655	14812.500	823.1493		SA	A	0	SB
119	Spectrogram 1	1	823.094306051	823.094306051	9931.034	9931.034	9937.500	9937.500	-70.65	0.0000	0.000	9937.500	823.0933	FI				
120	Spectrogram 1	1	823.229496901	823.229496901	20137.931	20137.931	20062.500	20062.500	-93.50	0.0000	0.000	20062.500	823.2293	FF				
121	Spectrogram 1	1	829.182871188	829.503618107	7586.207	19448.276	9000.000	12000.000	-81.21	0.3207	11862.069	9000.000	829.4587		SA	A	0	SB
122	Spectrogram 1	1	829.193474392	829.193474392	8827.586	8827.586	8812.500	8812.500	-72.66	0.0000	0.000	8812.500	829.1947	FI				
123	Spectrogram 1	1	829.482411699	829.482411699	18620.690	18620.690	18562.500	18562.500	-86.40	0.0000	0.000	18562.500	829.4827	FF				
124	Spectrogram 1	1	879.999224869	880.200685743	9379.310	19034.483	10500.000	12187.500	-81.32	0.2015	9655.173	10500.000	880.0267		SA	A	0	SB
125	Spectrogram 1	1	880.007177272	880.007177272	9655.172	9655.172	9562.500	9562.500	-91.78	0.0000	0.000	9562.500	880.0080	FI				
126	Spectrogram 1	1	880.195384141	880.195384141	18068.966	18068.966	18000.000	18000.000	-81.07	0.0000	0.000	18000.000	880.1947	FF				
127	Spectrogram 1	1	1049.484759398	1049.850569932	7448.276	20137.931	9937.500	11625.000	-79.39	0.3658	12689.655	9937.500	1049.7413		SA	A	0	SB
128	Spectrogram 1	1	1049.500664203	1049.500664203	8413.793	8413.793	8437.500	8437.500	-69.09	0.0000	0.000	8437.500	1049.5013	FI				
129	Spectrogram 1	1	1049.845268330	1049.845268330	18344.828	18344.828	18375.000	18375.000	-87.94	0.0000	0.000	18375.000	1049.8453	FF				
130	Spectrogram 1	1	1056.305788243	1056.743170404	6482.759	19448.276	13500.000	11812.500	-75.83	0.4374	12965.517	13500.000	1056.6533		SA	A	0	SB
131	Spectrogram 1	1	1056.321693049	1056.321693049	7310.345	7310.345	7312.500	7312.500	-72.58	0.0000	0.000	7312.500	1056.3227	FI				
132	Spectrogram 1	1	1056.729916399	1056.729916399	17931.034	17931.034	18000.000	18000.000	-76.56	0.0000	0.000	18000.000	1056.7307	FF				
133	Spectrogram 1	1	1063.840073477	1064.062740759	7862.069	16413.793	11437.500	11062.500	-77.49	0.2227	8551.724	11437.500	1063.9493		SA	A	0	SB
134	Spectrogram 1	1	1063.850676681	1063.850676681	8827.586	8827.586	8812.500	8812.500	-92.02	0.0000	0.000	8812.500	1063.8507	FI				
135	Spectrogram 1	1	1064.054788356	1064.054788356	15448.276	15448.276	15375.000	15375.000	-93.25	0.0000	0.000	15375.000	1064.0560	FF				
136	Spectrogram 1	1	1068.641347521	1068.956792838	8413.793	19448.276	11812.500	11812.500	-76.70	0.3154	11034.483	11812.500	1068.7440		SA	A	0	SB
137	Spectrogram 1	1	1068.649299924	1068.649299924	9517.241	9517.241	9562.500	9562.500	-74.61	0.0000	0.000	9562.500	1068.6480	FI				
138	Spectrogram 1	1	1068.948840435	1068.948840435	18344.828	18344.828	18375.000	18375.000	-94.35	0.0000	0.000	18375.000	1068.9493	FF				
139	Spectrogram 1	1	1071.468162137	1071.799512259	8137.931	17517.241	11625.000	11625.000	-76.66	0.3314	9379.310	11625.000	1071.5840		SA	A	0	SB
140	Spectrogram 1	1	1071.481416142	1071.481416142	8551.724	8551.724	8625.000	8625.000	-77.85	0.0000	0.000	8625.000	1071.4827	FI				
141	Spectrogram 1	1	1071.794210657	1071.794210657	16689.655	16689.655	16687.500	16687.500	-68.21	0.0000	0.000	16687.500	1071.7947	FF				
142	Spectrogram 1	1	1077.235374921	1077.622391864	7310.345	21103.448	9937.500	12000.000	-76.01	0.3870	13793.103	9937.500	1077.2693		SA	A	0	SB
143	Spectrogram 1	1	1077.251279727	1077.251279727	8137.931	8137.931	8062.500	8062.500	-66.49	0.0000	0.000	8062.500	1077.2507	FI				
144	Spectrogram 1	1	1077.619741063	1077.619741063	19862.069	19862.069	19875.000	19875.000	-80.32	0.0000	0.000	19875.000	1077.6187	FF				
145	Spectrogram 1	1	1090.089073052	1090.468137592	7310.345	23034.483	12750.000	11812.500	-80.36	0.3791	15724.138	12750.000	1090.3200		SA	A	0	SB
146	Spectrogram 1	1	1090.097025455	1090.097025455	8137.931	8137.931	8062.500	8062.500	-76.77	0.0000	0.000	8062.500	1090.0960	FI				
147	Spectrogram 1	1	1090.465486791	1090.465486791	21241.379	21241.379	21187.500	21187.500	-88.52	0.0000	0.000	21187.500	1090.4667	FF				
148	Spectrogram 1	1	1092.040081609	1092.289256901	8689.655	17241.379	12000.000	11812.500	-78.50	0.2492	8551.724	12000.000	1092.1653		SA	A	0	SB
149	Spectrogram 1	1	1092.050684813	1092.050684813	9517.241	9517.241	9562.500	9562.500	-84.71	0.0000	0.000	9562.500	1092.0507	FI				
150	Spectrogram 1	1	1092.283955299	1092.283955299	16275.862	16275.862	16312.500	16312.500	-81.61	0.0000	0.000	16312.500	1092.2827	FF				
151	Spectrogram 1	1	1103.463967173	1103.676031251	8413.793	18896.552	8625.000	11812.500	-78.94	0.2121	10482.759	8625.000	1103.5360		SA	A	0	SB
152	Spectrogram 1	1	1103.474570377	1103.474570377	9379.310	9379.310	9375.000	9375.000	-72.21	0.0000	0.000	9375.000	1103.4747	FI				
153	Spectrogram 1	1	1103.668078848	1103.668078848	18068.966	18068.966	18000.000	18000.000	-85.32	0.0000	0.000	18000.000	1103.6693	FF				
154	Spectrogram 1	1	1171.119865917	1171.424708030	8413.793	15586.207	12562.500	12187.500	-77.18	0.3048	7172.414	12562.500	1171.2587		SA	A	0	SB
155	Spectrogram 1	1	1171.130469121	1171.130469121	9241.379	9241.379	9187.500	9187.500	-72.15	0.0000	0.000	9187.500	1171.1307	FI				
156	Spectrogram 1	1	1171.406152423	1171.406152423	15172.414	15172.414	15187.500	15187.500	-79.79	0.0000	0.000	15187.500	1171.4053	FF				
157	Spectrogram 1	1	1173.705043135	1173.938313621	9655.172	20275.862	17250.000	13500.000	-77.89	0.2333	10620.690	17250.000	1173.8160		SA	A	0	SB
158	Spectrogram 1	1	1173.712995538	1173.712995538	10758.621	10758.621	10687.500	10687.500	-71.76	0.0000	0.000	10687.500	1173.7120	FI				
159	Spectrogram 1	1	1173.922408815	1173.922408815	19724.138	19724.138	19687.500	19687.500	-80.54	0.0000	0.000	19687.500	1173.9227	FF				
160	Spectrogram 1	1	1174.997434008	1175.315530125	7724.138	15724.138	11062.500	11625.000	-75.81	0.3181	8000.000	11062.500	1175.1360		SA	A	0	SB
161	Spectrogram 1	1	1175.026592819	1175.026592819	8137.931	8137.931	8062.500	8062.500	-84.20	0.0000	0.000	8062.500	1175.0267	FI				
162	Spectrogram 1	1	1175.304926921	1175.304926921	14896.552	14896.552	14812.500	14812.500	-69.92	0.0000	0.000	14812.500	1175.3040	FF				
163	Spectrogram 1	1	1177.131555102	1177.476159229	7172.414	14896.552	12375.000	11437.500	-75.56	0.3446	7724.138	12375.000	1177.3467		SA	A	0	SB
164	Spectrogram 1	1	1177.155412311	1177.155412311	7310.345	7310.345	7312.500	7312.500	-72.84	0.0000	0.000	7312.500	1177.1547	FI				
165	Spectrogram 1	1	1177.457603622	1177.457603622	14482.759	14482.759	14437.500	14437.500	-67.24	0.0000	0.000	14437.500	1177.4587	FF				
166	Spectrogram 1	1	1178.932288880	1179.327258226	12965.517	34068.966	14250.000	16125.000	-84.48	0.3950	21103.449	14250.000	1179.1760		NA	A	0	SB
167	Spectrogram 1	1	1178.950844487	1178.950844487	14068.966	14068.966	14062.500	14062.500	-63.10	0.0000	0.000	14062.500	1178.9520	FI				
168	Spectrogram 1	1	1179.316655022	1179.316655022	32827.586	32827.586	32812.500	32812.500	-110.70	0.0000	0.000	32812.500	1179.3173	FF				
169	Spectrogram 1	1	1191.708306526	1192.060863056	5655.172	20000.000	12750.000	12000.000	-77.81	0.3526	14344.828	12750.000	1191.8720		SA	A	0	SB
170	Spectrogram 1	1	1191.726862133	1191.726862133	6620.690	6620.690	6562.500	6562.500	-66.70	0.0000	0.000	6562.500	1191.7280	FI				
171	Spectrogram 1	1	1192.050259852	1192.050259852	19034.483	19034.483	19125.000	19125.000	-86.69	0.0000	0.000	19125.000	1192.0507	FF				
172	Spectrogram 1	1	1256.216007360	1256.494341463	8137.931	21517.241	13500.000	12562.500	-74.11	0.2783	13379.310	13500.000	1256.3760		SA	A	0	SB
173	Spectrogram 1	1	1256.226610564	1256.226610564	9241.379	9241.379	9187.500	9187.500	-57.97	0.0000	0.000	9187.500	1256.2267	FI				
174	Spectrogram 1	1	1256.489039861	1256.489039861	20275.862	20275.862	20250.000	20250.000	-76.21	0.0000	0.000	20250.000	1256.4880	FF				
175	Spectrogram 1	1	1257.521035907	1257.666829961	9103.448	21103.448	14625.000	13687.500	-76.67	0.1458	12000.000	14625.000	1257.5760		SA	A	0	SB
176	Spectrogram 1	1	1257.534289912	1257.534289912	10482.759	10482.759	10500.000	10500.000	-68.02	0.0000	0.000	10500.000	1257.5333	FI				
177	Spectrogram 1	1	1257.658877558	1257.658877558	20137.931	20137.931	20062.500	20062.500	-75.16	0.0000	0.000	20062.500	1257.6587	FF				
178	Spectrogram 1	1	1262.747670770	1263.081671693	6068.966	20275.862	11250.000	11812.500	-75.53	0.3340	14206.896	11250.000	1262.8133		SA	A	0	SB
179	Spectrogram 1	1	1262.755623173	1262.755623173	7586.207	7586.207	7500.000	7500.000	-80.97	0.0000	0.000	7500.000	1262.7547	FI				
