Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
17	Spectrogram 1	1	111.978071569	111.978071569	7350.885	7350.885	7312.500	7312.500	-80.07	0.0000	0.000	7312.500	111.9787	FI				
18	Spectrogram 1	1	112.259056473	112.259056473	16335.301	16335.301	16312.500	16312.500	-78.89	0.0000	0.000	16312.500	112.2613	FF				
19	Spectrogram 1	1	114.716801594	115.040199313	9710.429	16516.804	11250.000	12093.750	-77.31	0.3234	6806.375	11250.000	114.9547		NA	A	0	SB
20	Spectrogram 1	1	114.735357201	114.735357201	9982.684	9982.684	9937.500	9937.500	-72.16	0.0000	0.000	9937.500	114.7360	FI				
21	Spectrogram 1	1	115.034897711	115.034897711	16244.549	16244.549	16218.750	16218.750	-73.64	0.0000	0.000	16218.750	115.0347	FF				
22	Spectrogram 1	1	122.176853504	122.415425592	10708.697	16426.053	11906.250	12468.750	-77.80	0.2386	5717.356	11906.250	122.3573		NA	A	0	SB
23	Spectrogram 1	1	122.187456708	122.187456708	11253.207	11253.207	11250.000	11250.000	-69.96	0.0000	0.000	11250.000	122.1867	FI				
24	Spectrogram 1	1	122.407473189	122.407473189	16063.046	16063.046	16031.250	16031.250	-90.76	0.0000	0.000	16031.250	122.4053	FF				
25	Spectrogram 1	1	131.644428910	131.943969420	8712.161	19602.361	8906.250	11812.500	-81.47	0.2995	10890.200	8906.250	131.6853		NA	A	0	SB
26	Spectrogram 1	1	131.655032114	131.655032114	9438.174	9438.174	9468.750	9468.750	-75.76	0.0000	0.000	9468.750	131.6533	FI				
27	Spectrogram 1	1	131.933366216	131.933366216	18876.348	18876.348	18843.750	18843.750	-82.47	0.0000	0.000	18843.750	131.9360	FF				
28	Spectrogram 1	1	152.266713601	152.553000106	8621.409	16335.301	13312.500	12281.250	-84.02	0.2863	7713.892	13312.500	152.4747		SA	A	0	SB
29	Spectrogram 1	1	152.279967605	152.279967605	9165.919	9165.919	9187.500	9187.500	-91.02	0.0000	0.000	9187.500	152.2773	FI				
30	Spectrogram 1	1	152.545047703	152.545047703	15972.294	15972.294	15937.500	15937.500	-87.71	0.0000	0.000	15937.500	152.5440	FF				
31	Spectrogram 1	1	158.124465403	158.516783948	9982.684	19511.610	11156.250	12468.750	-80.56	0.3923	9528.926	11156.250	158.2720		NA	A	0	SB
32	Spectrogram 1	1	158.145671811	158.145671811	10527.194	10527.194	10500.000	10500.000	-73.56	0.0000	0.000	10500.000	158.1440	FI				
33	Spectrogram 1	1	158.503529943	158.503529943	18967.100	18967.100	18937.500	18937.500	-77.71	0.0000	0.000	18937.500	158.5013	FF				
34	Spectrogram 1	1	154.656331532	154.974427649	10254.939	16607.556	14062.500	13875.000	-71.70	0.3181	6352.617	14062.500	154.8320		NA	A	0	SB
35	Spectrogram 1	1	154.672236338	154.672236338	10708.697	10708.697	10687.500	10687.500	-76.76	0.0000	0.000	10687.500	154.6720	FI				
36	Spectrogram 1	1	154.966475246	154.966475246	16244.549	16244.549	16218.750	16218.750	-92.81	0.0000	0.000	16218.750	154.9653	FF				
37	Spectrogram 1	1	160.657226587	160.996529113	9891.932	18241.086	10312.500	11906.250	-69.38	0.3393	8349.154	10312.500	160.9547		NA	A	0	SB
38	Spectrogram 1	1	160.673131393	160.673131393	10799.449	10799.449	10781.250	10781.250	-83.01	0.0000	0.000	10781.250	160.6720	FI				
39	Spectrogram 1	1	160.993878312	160.993878312	17515.073	17515.073	17531.250	17531.250	-90.71	0.0000	0.000	17531.250	160.9920	FF				
40	Spectrogram 1	1	166.127735140	166.376910432	9256.671	14792.523	11531.250	11718.750	-82.68	0.2492	5535.852	11531.250	166.3360		NA	A	0	SB
41	Spectrogram 1	1	166.143639946	166.143639946	9891.932	9891.932	9937.500	9937.500	-79.24	0.0000	0.000	9937.500	166.1440	FI				
42	Spectrogram 1	1	166.361005626	166.361005626	14429.516	14429.516	14437.500	14437.500	-83.59	0.0000	0.000	14437.500	166.3627	FF				
43	Spectrogram 1	1	168.215988085	168.470464979	10164.187	14974.026	12000.000	11906.250	-77.85	0.2545	4809.839	12000.000	168.3093		SA	A	0	SB
44	Spectrogram 1	1	168.226591289	168.226591289	10527.194	10527.194	10500.000	10500.000	-79.85	0.0000	0.000	10500.000	168.2240	FI				
45	Spectrogram 1	1	168.457210974	168.457210974	14611.019	14611.019	14625.000	14625.000	-83.87	0.0000	0.000	14625.000	168.4587	FF				
46	Spectrogram 1	1	173.981962760	174.334519290	8893.664	17696.576	11156.250	11812.500	-74.75	0.3526	8802.912	11156.250	174.2080		NA	A	0	SB
47	Spectrogram 1	1	173.987264362	173.987264362	9801.181	9801.181	9843.750	9843.750	-77.06	0.0000	0.000	9843.750	173.9893	FI				
48	Spectrogram 1	1	174.331868489	174.331868489	17242.818	17242.818	17250.000	17250.000	-83.40	0.0000	0.000	17250.000	174.3307	FF				
49	Spectrogram 1	1	175.945009004	176.276359127	8984.416	16426.053	9281.250	12000.000	-82.98	0.3314	7441.637	9281.250	176.2720		NA	A	0	SB
50	Spectrogram 1	1	175.960913810	175.960913810	9528.926	9528.926	9562.500	9562.500	-78.23	0.0000	0.000	9562.500	175.9627	FI				
51	Spectrogram 1	1	176.265755923	176.265755923	15972.294	15972.294	15937.500	15937.500	-89.37	0.0000	0.000	15937.500	176.2667	FF				
52	Spectrogram 1	1	194.579592134	194.932148664	9982.684	18241.086	10218.750	12000.000	-79.42	0.3526	8258.402	10218.750	194.7307		NA	A	0	SB
53	Spectrogram 1	1	194.592846139	194.592846139	10617.946	10617.946	10593.750	10593.750	-78.16	0.0000	0.000	10593.750	194.5920	FI				
54	Spectrogram 1	1	194.918894659	194.918894659	17696.576	17696.576	17718.750	17718.750	-86.01	0.0000	0.000	17718.750	194.9173	FF				
55	Spectrogram 1	1	198.478565730	198.817868255	9347.422	18059.583	11718.750	11812.500	-77.41	0.3393	8712.161	11718.750	198.5440		SA	A	0	SB
56	Spectrogram 1	1	198.497121337	198.497121337	10254.939	10254.939	10218.750	10218.750	-91.28	0.0000	0.000	10218.750	198.4960	FI				
57	Spectrogram 1	1	198.809915853	198.809915853	16970.563	16970.563	16968.750	16968.750	-82.14	0.0000	0.000	16968.750	198.8107	FF				
58	Spectrogram 1	1	202.472155457	202.763743565	9891.932	18604.093	10593.750	12375.000	-80.10	0.2916	8712.161	10593.750	202.6827		NA	A	0	SB
59	Spectrogram 1	1	202.480107860	202.480107860	10799.449	10799.449	10781.250	10781.250	-79.35	0.0000	0.000	10781.250	202.4800	FI				
60	Spectrogram 1	1	202.761092764	202.761092764	18241.086	18241.086	18281.250	18281.250	-88.13	0.0000	0.000	18281.250	202.7627	FF				
61	Spectrogram 1	1	207.731213538	208.073166864	8802.912	19420.858	12187.500	12093.750	-77.88	0.3420	10617.946	12187.500	207.8827		SA	A	0	SB
62	Spectrogram 1	1	207.744467543	207.744467543	9528.926	9528.926	9562.500	9562.500	-79.31	0.0000	0.000	9562.500	207.7440	FI				
63	Spectrogram 1	1	208.073166864	208.073166864	18694.845	18694.845	18656.250	18656.250	-93.80	0.0000	0.000	18656.250	208.0747	FF				
64	Spectrogram 1	1	213.428880994	213.794691529	7350.885	18785.596	12656.250	11812.500	-80.39	0.3658	11434.711	12656.250	213.6533		SA	A	0	SB
65	Spectrogram 1	1	213.441717766	213.441717766	7804.644	7804.644	7781.250	7781.250	-80.71	0.0000	0.000	7781.250	213.4400	FI				
66	Spectrogram 1	1	213.791623495	213.791623495	18059.583	18059.583	18093.750	18093.750	-83.65	0.0000	0.000	18093.750	213.7920	FF				
67	Spectrogram 1	1	214.648058518	215.011218252	9801.181	18241.086	12000.000	12281.250	-79.91	0.3632	8439.905	12000.000	214.8053		NA	A	0	SB
68	Spectrogram 1	1	214.653360120	214.653360120	9891.932	9891.932	9937.500	9937.500	-81.19	0.0000	0.000	9937.500	214.6560	FI				
69	Spectrogram 1	1	215.000615048	215.000615048	17878.079	17878.079	17906.250	17906.250	-80.28	0.0000	0.000	17906.250	215.0027	FF				
70	Spectrogram 1	1	210.388156032	210.743363363	6171.114	19420.858	6281.250	10875.000	-85.24	0.3552	13249.744	6281.250	210.5867		NA	A	A	
71	Spectrogram 1	1	210.404060838	210.404060838	6806.375	6806.375	6843.750	6843.750	-84.96	0.0000	0.000	6843.750	210.4053	FI				
72	Spectrogram 1	1	210.735410960	210.735410960	19057.851	19057.851	19031.250	19031.250	-88.77	0.0000	0.000	19031.250	210.7360	FF				
73	Spectrogram 1	1	206.032764992	206.415142458	9625.668	16812.834	10593.750	11812.500	-78.00	0.3824	7187.166	10593.750	206.1600			A	0	SB
74	Spectrogram 1	1	206.055257784	206.055257784	10395.722	10395.722	10406.250	10406.250	-95.34	0.0000	0.000	10406.250	206.0533	FI				
75	Spectrogram 1	1	206.400147264	206.400147264	15914.439	15914.439	15937.500	15937.500	-90.83	0.0000	0.000	15937.500	206.4000	FF				
76	Spectrogram 1	1	221.389931193	221.742318271	8470.588	18866.310	11343.750	11718.750	-80.71	0.3524	10395.722	11343.750	221.4933		NA	A	0	SB
77	Spectrogram 1	1	221.404926388	221.404926388	8983.957	8983.957	9000.000	9000.000	-86.80	0.0000	0.000	9000.000	221.4027	FI				
78	Spectrogram 1	1	221.731071875	221.731071875	17711.230	17711.230	17718.750	17718.750	-95.15	0.0000	0.000	17718.750	221.7333	FF				
79	Spectrogram 1	1	224.064015860	224.401407742	10524.064	19122.995	11531.250	12750.000	-78.92	0.3374	8598.931	11531.250	224.3200		NA	A	0	SB
80	Spectrogram 1	1	224.079011055	224.079011055	11294.118	11294.118	11250.000	11250.000	-72.76	0.0000	0.000	11250.000	224.0800	FI				
81	Spectrogram 1	1	224.393910145	224.393910145	17582.888	17582.888	17625.000	17625.000	-74.24	0.0000	0.000	17625.000	224.3947	FF				
82	Spectrogram 1	1	225.932551502	226.314928969	9497.326	17454.545	9750.000	11718.750	-77.09	0.3824	7957.219	9750.000	226.3093		NA	A	0	SB
83	Spectrogram 1	1	225.962541892	225.962541892	9882.353	9882.353	9843.750	9843.750	-95.42	0.0000	0.000	9843.750	225.9627	FI				
84	Spectrogram 1	1	226.296184975	226.296184975	16812.834	16812.834	16781.250	16781.250	-84.11	0.0000	0.000	16781.250	226.2987	FF				
85	Spectrogram 1	1	248.929993130	249.252389818	8470.588	16684.492	8906.250	11625.000	-80.29	0.3224	8213.904	8906.250	248.9653		NA	A	0	SB
86	Spectrogram 1	1	248.944988325	248.944988325	9240.642	9240.642	9281.250	9281.250	-72.35	0.0000	0.000	9281.250	248.9440	FI				
87	Spectrogram 1	1	249.241143422	249.241143422	16299.465	16299.465	16312.500	16312.500	-80.84	0.0000	0.000	16312.500	249.2427	FF				
88	Spectrogram 1	1	247.749121541	248.131499008	8470.588	16556.150	9187.500	12000.000	-79.11	0.3824	8085.562	9187.500	248.0587		NA	A	0	SB
89	Spectrogram 1	1	247.767865535	247.767865535	9112.299	9112.299	9093.750	9093.750	-90.65	0.0000	0.000	9093.750	247.7653	FI				
90	Spectrogram 1	1	248.124001411	248.124001411	15657.754	15657.754	15656.250	15656.250	-79.60	0.0000	0.000	15656.250	248.1227	FF				
91	Spectrogram 1	1	252.605960833	252.963818965	6545.455	18352.941	9468.750	11250.000	-79.23	0.3579	11807.486	9468.750	252.8373		NA	A	0	SB
92	Spectrogram 1	1	252.619214838	252.619214838	8213.904	8213.904	8250.000	8250.000	-80.84	0.0000	0.000	8250.000	252.6187	FI				
93	Spectrogram 1	1	252.955866562	252.955866562	17069.519	17069.519	17062.500	17062.500	-119.05	0.0000	0.000	17062.500	252.9547	FF				
94	Spectrogram 1	1	254.983379764	255.386301512	8983.957	19122.995	12093.750	12375.000	-80.77	0.4029	10139.038	12093.750	255.1040		SA	A	0	SB
95	Spectrogram 1	1	254.991332167	254.991332167	10139.037	10139.037	10125.000	10125.000	-86.55	0.0000	0.000	10125.000	254.9920	FI				
96	Spectrogram 1	1	255.373047508	255.373047508	17326.203	17326.203	17343.750	17343.750	-96.46	0.0000	0.000	17343.750	255.3707	FF				
97	Spectrogram 1	1	258.674159124	259.055874465	8727.273	19379.679	9843.750	11812.500	-76.29	0.3817	10652.406	9843.750	258.9013		NA	A	0	SB
98	Spectrogram 1	1	258.687413129	258.687413129	9497.326	9497.326	9468.750	9468.750	-89.27	0.0000	0.000	9468.750	258.6880	FI				
99	Spectrogram 1	1	259.045271261	259.045271261	18096.257	18096.257	18093.750	18093.750	-79.95	0.0000	0.000	18093.750	259.0453	FF				
100	Spectrogram 1	1	261.459376353	261.819885286	9368.984	16941.176	12750.000	12468.750	-77.37	0.3605	7572.192	12750.000	261.6160		NA	A	0	SB
101	Spectrogram 1	1	261.472630358	261.472630358	9882.353	9882.353	9843.750	9843.750	-77.72	0.0000	0.000	9843.750	261.4720	FI				
102	Spectrogram 1	1	261.811932883	261.811932883	16299.465	16299.465	16312.500	16312.500	-72.05	0.0000	0.000	16312.500	261.8133	FF				
103	Spectrogram 1	1	263.063337252	263.384084170	6802.139	17454.545	9468.750	11250.000	-78.41	0.3207	10652.406	9468.750	263.3067		NA	A	0	SB
104	Spectrogram 1	1	263.071289655	263.071289655	7443.850	7443.850	7406.250	7406.250	-97.59	0.0000	0.000	7406.250	263.0720	FI				
105	Spectrogram 1	1	263.373480966	263.373480966	16684.492	16684.492	16687.500	16687.500	-81.52	0.0000	0.000	16687.500	263.3760	FF				
106	Spectrogram 1	1	278.682273417	279.050734753	9754.011	18609.626	14156.250	12656.250	-80.01	0.3685	8855.615	14156.250	278.7413		NA	A	0	SB
107	Spectrogram 1	1	278.698178223	278.698178223	10139.037	10139.037	10125.000	10125.000	-94.29	0.0000	0.000	10125.000	278.6987	FI				
108	Spectrogram 1	1	279.045433151	279.045433151	18096.257	18096.257	18093.750	18093.750	-90.95	0.0000	0.000	18093.750	279.0453	FF				
109	Spectrogram 1	1	281.340241302	281.695448633	8213.904	19379.679	9656.250	10593.750	-77.86	0.3552	11165.775	9656.250	281.5680		NA	A	0	SB
110	Spectrogram 1	1	281.353495307	281.353495307	8855.615	8855.615	8812.500	8812.500	-104.95	0.0000	0.000	8812.500	281.3547	FI				
111	Spectrogram 1	1	281.690147031	281.690147031	18737.968	18737.968	18750.000	18750.000	-83.31	0.0000	0.000	18750.000	281.6907	FF				
112	Spectrogram 1	1	282.555958045	282.858149356	8470.588	15657.754	10406.250	11531.250	-78.98	0.3022	7187.166	10406.250	282.7733		NA	A	0	SB
113	Spectrogram 1	1	282.566561249	282.566561249	9240.642	9240.642	9281.250	9281.250	-79.13	0.0000	0.000	9281.250	282.5653	FI				
114	Spectrogram 1	1	282.850196953	282.850196953	15272.727	15272.727	15281.250	15281.250	-85.80	0.0000	0.000	15281.250	282.8480	FF				
115	Spectrogram 1	1	296.216530512	296.553182237	7700.535	17711.230	10875.000	11250.000	-80.08	0.3367	10010.695	10875.000	296.4000		NA	A	0	SB
116	Spectrogram 1	1	296.224482915	296.224482915	8213.904	8213.904	8250.000	8250.000	-85.87	0.0000	0.000	8250.000	296.2240	FI				
117	Spectrogram 1	1	296.545229834	296.545229834	17454.545	17454.545	17437.500	17437.500	-100.32	0.0000	0.000	17437.500	296.5440	FF				
118	Spectrogram 1	1	298.545809973	298.832096479	9368.984	19122.995	11250.000	11812.500	-80.01	0.2863	9754.011	11250.000	298.6933		NA	A	0	SB
119	Spectrogram 1	1	298.559063978	298.559063978	9882.353	9882.353	9843.750	9843.750	-85.05	0.0000	0.000	9843.750	298.5600	FI				
120	Spectrogram 1	1	298.829445678	298.829445678	18737.968	18737.968	18750.000	18750.000	-81.83	0.0000	0.000	18750.000	298.8320	FF				
121	Spectrogram 1	1	310.682798600	311.077767946	8727.273	20791.444	12656.250	12281.250	-84.78	0.3950	12064.171	12656.250	311.0560		NA	A	0	SB
122	Spectrogram 1	1	310.704005008	310.704005008	9754.011	9754.011	9750.000	9750.000	-80.54	0.0000	0.000	9750.000	310.7040	FI				
123	Spectrogram 1	1	311.072466344	315.931833185	8342.246	19379.679	8812.500	11250.000	-77.75	4.8594	11037.433	8812.500	315.0987	FF				
124	Spectrogram 1	1	318.427496776	318.864878937	8342.246	20021.390	12937.500	12375.000	-83.38	0.4374	11679.144	12937.500	318.6987		SA	A	0	SB
125	Spectrogram 1	1	318.448703184	318.448703184	8983.957	8983.957	9000.000	9000.000	-79.33	0.0000	0.000	9000.000	318.4480	FI				
126	Spectrogram 1	1	318.854275733	318.854275733	19508.021	19508.021	19500.000	19500.000	-102.94	0.0000	0.000	19500.000	318.8533	FF				
127	Spectrogram 1	1	320.718435085	321.124007634	8727.273	21048.128	13781.250	12843.750	-78.25	0.4056	12320.855	13781.250	320.7307		NA	A	0	SB
128	Spectrogram 1	1	320.734339891	320.734339891	9625.668	9625.668	9656.250	9656.250	-77.24	0.0000	0.000	9656.250	320.7360	FI				
129	Spectrogram 1	1	321.116055231	321.116055231	19764.706	19764.706	19781.250	19781.250	-98.60	0.0000	0.000	19781.250	321.1147	FF				
130	Spectrogram 1	1	324.418595884	324.718136394	8213.904	16427.807	12562.500	12000.000	-80.91	0.2995	8213.903	12562.500	324.5760		SA	A	0	SB
131	Spectrogram 1	1	324.421246685	324.421246685	9240.642	9240.642	9281.250	9281.250	-86.49	0.0000	0.000	9281.250	324.4213	FI				
132	Spectrogram 1	1	324.712834792	324.712834792	15529.412	15529.412	15562.500	15562.500	-80.35	0.0000	0.000	15562.500	324.7147	FF				
133	Spectrogram 1	1	326.801698620	327.093286728	7187.166	20278.075	10593.750	11812.500	-82.37	0.2916	13090.909	10593.750	326.9227		NA	A	0	SB
134	Spectrogram 1	1	326.814952625	326.814952625	8470.588	8470.588	8437.500	8437.500	-83.31	0.0000	0.000	8437.500	326.8160	FI				
135	Spectrogram 1	1	327.087985126	327.087985126	18866.310	18866.310	18843.750	18843.750	-90.50	0.0000	0.000	18843.750	327.0880	FF				
136	Spectrogram 1	1	336.717663003	337.033108320	8727.273	18866.310	10687.500	12093.750	-81.04	0.3154	10139.037	10687.500	336.7947		NA	A	0	SB
137	Spectrogram 1	1	336.733567809	336.733567809	9497.326	9497.326	9468.750	9468.750	-74.94	0.0000	0.000	9468.750	336.7360	FI				
138	Spectrogram 1	1	337.019854315	337.019854315	18481.283	18481.283	18468.750	18468.750	-88.38	0.0000	0.000	18468.750	337.0187	FF				
139	Spectrogram 1	1	338.801836112	339.122583030	8855.615	16171.123	9656.250	12187.500	-77.85	0.3207	7315.508	9656.250	339.1200		NA	A	0	SB
140	Spectrogram 1	1	338.815090117	338.815090117	9754.011	9754.011	9750.000	9750.000	-66.78	0.0000	0.000	9750.000	338.8160	FI				
141	Spectrogram 1	1	339.109329026	339.109329026	16042.781	16042.781	16031.250	16031.250	-85.68	0.0000	0.000	16031.250	339.1093	FF				
142	Spectrogram 1	1	339.946982135	340.320745072	7058.824	20919.786	12000.000	12000.000	-81.23	0.3738	13860.962	12000.000	340.0800		SA	A	0	SB
143	Spectrogram 1	1	339.968188542	339.968188542	8213.904	8213.904	8250.000	8250.000	-81.60	0.0000	0.000	8250.000	339.9680	FI				
144	Spectrogram 1	1	340.312792669	340.312792669	20149.733	20149.733	20156.250	20156.250	-90.08	0.0000	0.000	20156.250	340.3147	FF				
145	Spectrogram 1	1	342.068075531	342.388822450	8342.246	18224.599	10500.000	11343.750	-79.34	0.3207	9882.353	10500.000	342.2187		NA	A	0	SB
146	Spectrogram 1	1	342.078678735	342.078678735	9112.299	9112.299	9093.750	9093.750	-78.45	0.0000	0.000	9093.750	342.0800	FI				
147	Spectrogram 1	1	342.383520848	342.383520848	17069.519	17069.519	17062.500	17062.500	-87.32	0.0000	0.000	17062.500	342.3840	FF				
148	Spectrogram 1	1	343.666115773	343.944449876	10267.380	17197.861	12750.000	12375.000	-80.96	0.2783	6930.481	12750.000	343.7387		NA	A	0	SB
149	Spectrogram 1	1	343.676718977	343.676718977	10909.091	10909.091	10875.000	10875.000	-78.03	0.0000	0.000	10875.000	343.6747	FI				
150	Spectrogram 1	1	343.936497473	343.936497473	16299.465	16299.465	16312.500	16312.500	-89.62	0.0000	0.000	16312.500	343.9360	FF				
151	Spectrogram 1	1	345.227050250	345.595511585	9625.668	19251.337	10406.250	12750.000	-81.51	0.3685	9625.669	10406.250	345.4560		NA	A	0	SB
152	Spectrogram 1	1	345.240304254	345.240304254	10395.722	10395.722	10406.250	10406.250	-79.81	0.0000	0.000	10406.250	345.2427	FI				
153	Spectrogram 1	1	345.590209984	345.590209984	18481.283	18481.283	18468.750	18468.750	-85.62	0.0000	0.000	18468.750	345.5893	FF				
154	Spectrogram 1	1	346.357327754	346.707233483	9240.642	18096.257	11250.000	12281.250	-76.81	0.3499	8855.615	11250.000	346.5013		NA	A	0	SB
155	Spectrogram 1	1	346.367930958	346.367930958	9625.668	9625.668	9656.250	9656.250	-88.23	0.0000	0.000	9656.250	346.3680	FI				
156	Spectrogram 1	1	346.696630279	346.696630279	17069.519	17069.519	17062.500	17062.500	-74.87	0.0000	0.000	17062.500	346.6987	FF				
157	Spectrogram 1	1	1649.206056441	1649.516200155	10524.064	19122.995	12562.500	12843.750	-80.42	0.3101	8598.931	12562.500	1649.2907		SA	A	0	SB
158	Spectrogram 1	1	1649.219310446	1649.219310446	10909.091	10909.091	10875.000	10875.000	-86.17	0.0000	0.000	10875.000	1649.2213	FI				
159	Spectrogram 1	1	1649.505596952	1649.505596952	18609.626	18609.626	18656.250	18656.250	-82.97	0.0000	0.000	18656.250	1649.5040	FF				
160	Spectrogram 1	1	1652.629723958	1652.963724881	8085.561	20406.417	12562.500	12187.500	-79.61	0.3340	12320.856	12562.500	1652.7787		SA	A	0	SB
161	Spectrogram 1	1	1652.640327162	1652.640327162	9368.984	9368.984	9375.000	9375.000	-77.46	0.0000	0.000	9375.000	1652.6400	FI				
162	Spectrogram 1	1	1652.953121677	1652.953121677	18866.310	18866.310	18843.750	18843.750	-83.28	0.0000	0.000	18843.750	1652.9547	FF				
163	Spectrogram 1	1	1654.035488390	1654.316473294	8855.615	19251.337	12468.750	12468.750	-82.12	0.2810	10395.722	12468.750	1654.1067		SA	A	0	SB
164	Spectrogram 1	1	1654.048742395	1654.048742395	9625.668	9625.668	9656.250	9656.250	-76.68	0.0000	0.000	9656.250	1654.0480	FI				
165	Spectrogram 1	1	1654.303219289	1654.303219289	18481.283	18481.283	18468.750	18468.750	-96.06	0.0000	0.000	18468.750	1654.3040	FF				
166	Spectrogram 1	1	1657.970962317	1658.347376056	8983.957	20534.759	12000.000	12093.750	-79.51	0.3764	11550.802	12000.000	1658.0800		SA	A	0	SB
167	Spectrogram 1	1	1657.984216322	1657.984216322	10010.695	10010.695	10031.250	10031.250	-79.99	0.0000	0.000	10031.250	1657.9840	FI				
168	Spectrogram 1	1	1658.342074454	1658.342074454	19636.364	19636.364	19593.750	19593.750	-108.60	0.0000	0.000	19593.750	1658.3413	FF				
169	Spectrogram 1	1	1661.483720779	1661.852182115	9112.299	20791.444	12000.000	12093.750	-79.84	0.3685	11679.145	12000.000	1661.5947		SA	A	0	SB
170	Spectrogram 1	1	1661.494323983	1661.494323983	10010.695	10010.695	10031.250	10031.250	-75.69	0.0000	0.000	10031.250	1661.4933	FI				
171	Spectrogram 1	1	1661.844229712	1661.844229712	20278.075	20278.075	20250.000	20250.000	-98.72	0.0000	0.000	20250.000	1661.8453	FF				
172	Spectrogram 1	1	1669.926843449	1670.236987164	10524.064	17711.230	13406.250	12656.250	-81.66	0.3101	7187.166	13406.250	1670.1547		NA	A	0	SB
173	Spectrogram 1	1	1669.948049857	1669.948049857	11037.433	11037.433	11062.500	11062.500	-73.43	0.0000	0.000	11062.500	1669.9467	FI				
174	Spectrogram 1	1	1670.231685562	1670.231685562	16812.834	16812.834	16781.250	16781.250	-92.40	0.0000	0.000	16781.250	1670.2293	FF				
175	Spectrogram 1	1	1678.702543455	1679.044496781	8342.246	18609.626	8812.500	11718.750	-81.17	0.3420	10267.380	8812.500	1678.7733		NA	A	0	SB
176	Spectrogram 1	1	1678.707845057	1678.707845057	9112.299	9112.299	9093.750	9093.750	-83.40	0.0000	0.000	9093.750	1678.7093	FI				
177	Spectrogram 1	1	1679.039195179	1679.039195179	17839.572	17839.572	17812.500	17812.500	-84.72	0.0000	0.000	17812.500	1679.0400	FF				
178	Spectrogram 1	1	1706.175825782	1706.493921900	9240.642	18609.626	13312.500	12750.000	-82.25	0.3181	9368.984	13312.500	1706.3573		SA	A	0	SB
179	Spectrogram 1	1	1706.194381389	1706.194381389	9882.353	9882.353	9843.750	9843.750	-81.88	0.0000	0.000	9843.750	1706.1920	FI				
180	Spectrogram 1	1	1706.478017094	1706.478017094	17967.914	17967.914	18000.000	18000.000	-84.80	0.0000	0.000	18000.000	1706.4800	FF				
