Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
75	Spectrogram 1	1	192.902201326	192.902201326	18224.599	18224.599	18187.500	18187.500	-72.67	0.0000	0.000	18187.500	192.9013	FF				
76	Spectrogram 1	1	194.230907215	194.512067117	8727.273	14631.016	10875.000	11062.500	-67.36	0.2812	5903.743	10875.000	194.2853		SA	A	0	SB
77	Spectrogram 1	1	194.245902409	194.245902409	10139.037	10139.037	10125.000	10125.000	-59.38	0.0000	0.000	10125.000	194.2453	FI				
78	Spectrogram 1	1	194.493323123	194.493323123	13989.305	13989.305	14062.500	14062.500	-65.15	0.0000	0.000	14062.500	194.4933	FF				
79	Spectrogram 1	1	206.716575737	207.275146742	6288.770	19508.021	9000.000	9000.000	-70.48	0.5586	13219.251	9000.000	207.1413		SA	A	0	SB
80	Spectrogram 1	1	206.742817327	206.742817327	6802.139	6802.139	6750.000	6750.000	-77.58	0.0000	0.000	6750.000	206.7440	FI				
81	Spectrogram 1	1	207.263900346	207.263900346	18866.310	18866.310	18937.500	18937.500	-67.45	0.0000	0.000	18937.500	207.2640	FF				
82	Spectrogram 1	1	211.336642017	211.696526692	5518.717	19636.364	8437.500	9375.000	-69.52	0.3599	14117.647	8437.500	211.5600		SA	A	0	SB
83	Spectrogram 1	1	211.355386011	211.355386011	6032.086	6032.086	6000.000	6000.000	-65.77	0.0000	0.000	6000.000	211.3547	FI				
84	Spectrogram 1	1	211.681531497	211.681531497	19379.679	19379.679	19312.500	19312.500	-64.27	0.0000	0.000	19312.500	211.6827	FF				
85	Spectrogram 1	1	217.740256569	218.122634036	5647.059	19764.706	10125.000	10125.000	-70.51	0.3824	14117.647	10125.000	217.9947		SA	A	0	SB
86	Spectrogram 1	1	217.770246959	217.770246959	6288.770	6288.770	6375.000	6375.000	-60.96	0.0000	0.000	6375.000	217.7707	FI				
87	Spectrogram 1	1	218.111387640	218.111387640	19508.021	19508.021	19500.000	19500.000	-57.37	0.0000	0.000	19500.000	218.1120	FF				
88	Spectrogram 1	1	223.958502292	224.352126154	5903.743	19893.048	11062.500	8625.000	-69.68	0.3936	13989.305	11062.500	224.2747		SA	A	0	SB
89	Spectrogram 1	1	223.980995084	223.980995084	6545.455	6545.455	6562.500	6562.500	-60.65	0.0000	0.000	6562.500	223.9813	FI				
90	Spectrogram 1	1	224.344628557	224.344628557	19251.337	19251.337	19312.500	19312.500	-65.43	0.0000	0.000	19312.500	224.3440	FF				
91	Spectrogram 1	1	228.414457535	228.796835002	6160.428	20278.075	9187.500	9187.500	-67.12	0.3824	14117.647	9187.500	228.6640		SA	A	0	SB
92	Spectrogram 1	1	228.436950327	228.436950327	6673.797	6673.797	6750.000	6750.000	-61.93	0.0000	0.000	6750.000	228.4373	FI				
93	Spectrogram 1	1	228.796835002	228.796835002	19379.679	19379.679	19312.500	19312.500	-60.58	0.0000	0.000	19312.500	228.7973	FF				
94	Spectrogram 1	1	244.322691662	244.750054713	5647.059	20534.759	7125.000	7687.500	-66.09	0.4274	14887.700	7125.000	244.4880		SA	A	0	SB
95	Spectrogram 1	1	244.345184454	244.345184454	6288.770	6288.770	6375.000	6375.000	-51.48	0.0000	0.000	6375.000	244.3440	FI				
96	Spectrogram 1	1	244.753803512	244.753803512	19893.048	19893.048	19875.000	19875.000	-68.77	0.0000	0.000	19875.000	244.7547	FF				
97	Spectrogram 1	1	253.203775655	253.601148316	5903.743	19379.679	11062.500	10125.000	-63.96	0.3974	13475.936	11062.500	253.4987		SA	A	0	SB
98	Spectrogram 1	1	253.230017245	253.230017245	6673.797	6673.797	6750.000	6750.000	-56.55	0.0000	0.000	6750.000	253.2293	FI				
99	Spectrogram 1	1	253.589901920	253.589901920	18481.283	18481.283	18562.500	18562.500	-76.21	0.0000	0.000	18562.500	253.5893	FF				
100	Spectrogram 1	1	267.417591090	267.983659693	5775.401	24898.396	8250.000	9000.000	-68.37	0.5661	19122.995	8250.000	267.7200		SA	A	0	SB
101	Spectrogram 1	1	267.443832681	267.443832681	6417.112	6417.112	6375.000	6375.000	-75.44	0.0000	0.000	6375.000	267.4427	FI				
102	Spectrogram 1	1	267.976162095	267.976162095	23614.973	23614.973	23625.000	23625.000	-87.95	0.0000	0.000	23625.000	267.9760	FF				
103	Spectrogram 1	1	274.421423293	275.036226278	6032.086	34267.380	9562.500	9750.000	-69.54	0.6148	28235.294	9562.500	274.7547		SA	A	0	SB
104	Spectrogram 1	1	274.473906474	274.473906474	6417.112	6417.112	6375.000	6375.000	-67.26	0.0000	0.000	6375.000	274.4747	FI				
105	Spectrogram 1	1	275.021231084	275.021231084	32983.957	32983.957	33000.000	33000.000	-82.43	0.0000	0.000	33000.000	275.0213	FF				
106	Spectrogram 1	1	362.883177480	363.209322966	12064.171	22844.920	19312.500	17062.500	-73.57	0.3261	10780.749	19312.500	363.1147		SA	A	0	SB
107	Spectrogram 1	1	362.898172674	362.898172674	13219.251	13219.251	13312.500	13312.500	-76.25	0.0000	0.000	13312.500	362.8987	FI				
108	Spectrogram 1	1	363.194327771	363.194327771	21561.497	21561.497	21562.500	21562.500	-74.14	0.0000	0.000	21562.500	363.1947	FF				
109	Spectrogram 1	1	363.985324296	364.214001016	11422.460	21304.813	16125.000	16312.500	-73.46	0.2287	9882.353	16125.000	364.0507		SA	A	0	SB
110	Spectrogram 1	1	364.000319490	364.000319490	13219.251	13219.251	13312.500	13312.500	-69.45	0.0000	0.000	13312.500	364.0000	FI				
111	Spectrogram 1	1	364.202754620	364.202754620	20919.786	20919.786	21000.000	21000.000	-90.73	0.0000	0.000	21000.000	364.2027	F				
112	Spectrogram 1	1	421.238330241	421.616958909	9754.011	29518.717	11625.000	13500.000	-73.23	0.3786	19764.706	11625.000	421.2907		SA	A	0	SB
113	Spectrogram 1	1	421.275818228	421.275818228	10524.064	10524.064	10500.000	10500.000	-63.41	0.0000	0.000	10500.000	421.2747	FI				
114	Spectrogram 1	1	421.609461311	421.609461311	28106.952	28106.952	28125.000	28125.000	-81.80	0.0000	0.000	28125.000	421.6107	FF				
115	Spectrogram 1	1	422.085558745	422.392960238	7957.219	17069.519	13500.000	12562.500	-69.13	0.3074	9112.300	13500.000	422.2240		SA	A	0	SB
116	Spectrogram 1	1	422.108051538	422.108051538	9112.299	9112.299	9187.500	9187.500	-58.36	0.0000	0.000	9187.500	422.1093	FI				
117	Spectrogram 1	1	422.385462641	422.385462641	16299.465	16299.465	16312.500	16312.500	-61.58	0.0000	0.000	16312.500	422.3867	FF				
118	Spectrogram 1	1	1082.185101002	1082.631208047	5647.059	20021.390	11812.500	9187.500	-71.97	0.4461	14374.331	11812.500	1082.5253		SA	A	0	SB
119	Spectrogram 1	1	1082.226337788	1082.226337788	6160.428	6160.428	6187.500	6187.500	-72.08	0.0000	0.000	6187.500	1082.2267	FI				
120	Spectrogram 1	1	1082.616212852	1082.616212852	19379.679	19379.679	19312.500	19312.500	-75.61	0.0000	0.000	19312.500	1082.6160	FF				
121	Spectrogram 1	1	1087.717759258	1088.156368705	6417.112	19636.364	11437.500	10875.000	-74.09	0.4386	13219.252	11437.500	1088.0480		SA	A	0	SB
122	Spectrogram 1	1	1087.747749648	1087.747749648	6288.770	6288.770	6375.000	6375.000	-73.30	0.0000	0.000	6375.000	1087.7467	FI				
123	Spectrogram 1	1	1088.141373510	1088.141373510	19122.995	19122.995	19125.000	19125.000	-61.78	0.0000	0.000	19125.000	1088.1413	FF				
