Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
15	Spectrogram 1	1	502.561390014	502.561390014	18352.941	18352.941	18375.000	18375.000	-85.09	0.0000	0.000	18375.000	502.5627	FF				
16	Spectrogram 1	1	509.580612601	509.954375539	9112.299	16299.465	9750.000	12187.500	-76.89	0.3738	7187.166	9750.000	509.5893		SA	A	0	SB
17	Spectrogram 1	1	509.599168208	509.599168208	10139.037	10139.037	10125.000	10125.000	-67.35	0.0000	0.000	10125.000	509.6000	FI				
18	Spectrogram 1	1	509.938470733	509.938470733	15657.754	15657.754	15750.000	15750.000	-77.13	0.0000	0.000	15750.000	509.9387	FF				
19	Spectrogram 1	1	602.537509118	602.951034071	8349.154	16607.556	9750.000	10875.000	-79.98	0.4135	8258.402	9750.000	602.5627		SA	A	0	SB
20	Spectrogram 1	1	602.548112322	602.548112322	9165.919	9165.919	9187.500	9187.500	-67.11	0.0000	0.000	9187.500	602.5493	FI				
21	Spectrogram 1	1	602.924526061	602.924526061	16063.046	16063.046	16125.000	16125.000	-105.10	0.0000	0.000	16125.000	602.9253	FF				
22	Spectrogram 1	1	615.422212328	615.766816455	8076.899	17424.321	10500.000	11062.500	-79.55	0.3446	9347.422	10500.000	615.4667		SA	A	0	SB
23	Spectrogram 1	1	615.430164731	615.430164731	8802.912	8802.912	8812.500	8812.500	-78.62	0.0000	0.000	8812.500	615.4293	FI				
24	Spectrogram 1	1	615.756213251	615.756213251	16879.811	16879.811	16875.000	16875.000	-83.87	0.0000	0.000	16875.000	615.7573	FF				
25	Spectrogram 1	1	616.233161054	616.421367923	10890.201	18331.838	12375.000	12562.500	-80.01	0.1882	7441.637	12375.000	616.3200		SA	A	0	SB
26	Spectrogram 1	1	616.246415058	616.246415058	11434.711	11434.711	11437.500	11437.500	-75.45	0.0000	0.000	11437.500	616.2453	FI				
27	Spectrogram 1	1	616.402812316	616.402812316	17696.576	17696.576	17625.000	17625.000	-81.41	0.0000	0.000	17625.000	616.4027	FF				
28	Spectrogram 1	1	624.303134392	624.676897330	11253.207	22506.415	13687.500	13125.000	-83.77	0.3738	11253.208	13687.500	624.5227		SA	A	0	SB
29	Spectrogram 1	1	624.321689999	624.321689999	11706.966	11706.966	11625.000	11625.000	-78.30	0.0000	0.000	11625.000	624.3227	FI				
30	Spectrogram 1	1	624.668944927	624.668944927	21871.153	21871.153	21937.500	21937.500	-87.19	0.0000	0.000	21937.500	624.6693	FF				
31	Spectrogram 1	1	628.665989988	629.121927756	9528.926	18785.596	12750.000	12187.500	-79.19	0.4559	9256.670	12750.000	628.9413		SA	A	0	SB
32	Spectrogram 1	1	628.673942390	628.673942390	9891.932	9891.932	9937.500	9937.500	-88.17	0.0000	0.000	9937.500	628.6747	FI				
33	Spectrogram 1	1	629.100721348	629.100721348	17968.831	17968.831	18000.000	18000.000	-99.39	0.0000	0.000	18000.000	629.1013	FF				
34	Spectrogram 1	1	633.498818487	633.923171436	8273.149	20364.675	12000.000	12000.000	-76.35	0.4244	12091.526	12000.000	633.6507		SA	A	0	SB
35	Spectrogram 1	1	633.511208354	633.511208354	9015.611	9015.611	9000.000	9000.000	-67.66	0.0000	0.000	9000.000	633.5120	FI				
36	Spectrogram 1	1	633.907684102	633.907684102	19834.345	19834.345	19875.000	19875.000	-85.81	0.0000	0.000	19875.000	633.9067	FF				
37	Spectrogram 1	1	640.526158683	640.841057773	8085.561	21048.128	10875.000	11625.000	-80.29	0.3149	12962.567	10875.000	640.5760		SA	A	0	SB
38	Spectrogram 1	1	640.541153878	640.541153878	8855.615	8855.615	8812.500	8812.500	-83.06	0.0000	0.000	8812.500	640.5413	FI				
39	Spectrogram 1	1	640.829811377	640.829811377	20278.075	20278.075	20250.000	20250.000	-88.01	0.0000	0.000	20250.000	640.8293	FF				
40	Spectrogram 1	1	669.621491064	669.951385349	8470.588	17454.545	12750.000	12375.000	-78.74	0.3299	8983.957	12750.000	669.8053		SA	A	0	SB
41	Spectrogram 1	1	669.636486259	669.636486259	9368.984	9368.984	9375.000	9375.000	-76.87	0.0000	0.000	9375.000	669.6373	FI				
42	Spectrogram 1	1	669.940138953	669.940138953	16684.492	16684.492	16687.500	16687.500	-81.88	0.0000	0.000	16687.500	669.9413	FF				
43	Spectrogram 1	1	677.493743832	677.793647727	9368.984	16427.807	12750.000	12000.000	-75.65	0.2999	7058.823	12750.000	677.7147		SA	A	0	SB
44	Spectrogram 1	1	677.523734221	677.523734221	9882.353	9882.353	9937.500	9937.500	-69.20	0.0000	0.000	9937.500	677.5227	FI				
45	Spectrogram 1	1	677.786150130	677.786150130	15529.412	15529.412	15562.500	15562.500	-79.24	0.0000	0.000	15562.500	677.7867	FF				
46	Spectrogram 1	1	685.678830067	686.121188313	8342.246	19893.048	8812.500	10875.000	-79.16	0.4424	11550.802	8812.500	685.6933		SA	A	0	SB
47	Spectrogram 1	1	685.697574061	685.697574061	9240.642	9240.642	9187.500	9187.500	-60.22	0.0000	0.000	9187.500	685.6987	FI				
48	Spectrogram 1	1	686.106193118	686.106193118	19636.364	19636.364	19687.500	19687.500	-82.86	0.0000	0.000	19687.500	686.1067	FF				
49	Spectrogram 1	1	700.334965430	700.777323676	6032.086	18866.310	13125.000	11812.500	-75.92	0.4424	12834.224	13125.000	700.6533		SA	A	0	SB
50	Spectrogram 1	1	700.346211827	700.346211827	6802.139	6802.139	6750.000	6750.000	-82.50	0.0000	0.000	6750.000	700.3467	FI				
51	Spectrogram 1	1	700.762328482	700.762328482	18096.257	18096.257	18187.500	18187.500	-76.39	0.0000	0.000	18187.500	700.7627	FF				
52	Spectrogram 1	1	702.507153767	702.867038441	7058.824	18866.310	12375.000	11812.500	-74.97	0.3599	11807.486	12375.000	702.7200		SA	A	0	SB
53	Spectrogram 1	1	702.522148962	702.522148962	8213.904	8213.904	8250.000	8250.000	-76.85	0.0000	0.000	8250.000	702.5227	FI				
54	Spectrogram 1	1	702.855792045	702.855792045	18096.257	18096.257	18187.500	18187.500	-82.28	0.0000	0.000	18187.500	702.8560	FF				
55	Spectrogram 1	1	708.517975079	708.930342935	7700.535	17711.230	11625.000	12375.000	-72.93	0.4124	10010.695	11625.000	708.6507		SA	A	0	SB
56	Spectrogram 1	1	708.547965468	708.547965468	8213.904	8213.904	8250.000	8250.000	-71.48	0.0000	0.000	8250.000	708.5467	FI				
57	Spectrogram 1	1	708.922845338	708.922845338	16556.150	16556.150	16500.000	16500.000	-85.42	0.0000	0.000	16500.000	708.9227	FF				
58	Spectrogram 1	1	835.705468166	836.125333620	5647.059	19251.337	10312.500	10875.000	-76.31	0.4199	13604.278	10312.500	835.7867		SA	A	0	SB
59	Spectrogram 1	1	835.727960958	835.727960958	6545.455	6545.455	6562.500	6562.500	-69.46	0.0000	0.000	6562.500	835.7280	FI				
60	Spectrogram 1	1	836.117836022	836.117836022	18609.626	18609.626	18562.500	18562.500	-81.51	0.0000	0.000	18562.500	836.1173	FF				
61	Spectrogram 1	1	841.368498271	841.769619731	7058.824	20791.444	7312.500	12000.000	-78.22	0.4011	13732.620	7312.500	841.6133		SA	A	0	SB
62	Spectrogram 1	1	841.387242264	841.387242264	7957.219	7957.219	7875.000	7875.000	-85.84	0.0000	0.000	7875.000	841.3867	FI				
63	Spectrogram 1	1	841.758373335	841.758373335	19122.995	19122.995	19125.000	19125.000	-92.77	0.0000	0.000	19125.000	841.7573	FF				
64	Spectrogram 1	1	860.081582323	860.381486219	7187.166	24898.396	12375.000	12187.500	-77.80	0.2999	17711.230	12375.000	860.1573		SA	A	0	SB
65	Spectrogram 1	1	860.092828719	860.092828719	8085.561	8085.561	8062.500	8062.500	-69.92	0.0000	0.000	8062.500	860.0933	FI				
66	Spectrogram 1	1	860.362742225	860.362742225	24385.027	24385.027	24375.000	24375.000	-95.05	0.0000	0.000	24375.000	860.3627	FF				
67	Spectrogram 1	1	860.613911738	861.026279594	7700.535	19379.679	12375.000	12187.500	-77.70	0.4124	11679.144	12375.000	860.8560		SA	A	0	SB
68	Spectrogram 1	1	860.632655731	860.632655731	8727.273	8727.273	8812.500	8812.500	-77.75	0.0000	0.000	8812.500	860.6320	FI				
69	Spectrogram 1	1	861.018781997	861.018781997	18352.941	18352.941	18375.000	18375.000	-74.60	0.0000	0.000	18375.000	861.0187	FF				
70	Spectrogram 1	1	869.292993049	869.641631327	8085.561	18737.968	12187.500	11437.500	-79.66	0.3486	10652.407	12187.500	869.5253		SA	A	0	SB
71	Spectrogram 1	1	869.307988244	869.307988244	8983.957	8983.957	9000.000	9000.000	-82.10	0.0000	0.000	9000.000	869.3067	FI				
72	Spectrogram 1	1	869.634133730	869.634133730	17839.572	17839.572	17812.500	17812.500	-90.15	0.0000	0.000	17812.500	869.6347	FF				
73	Spectrogram 1	1	978.763707393	979.108596873	7315.508	19508.021	10312.500	10500.000	-79.96	0.3449	12192.513	10312.500	978.8160		SA	A	0	SB
74	Spectrogram 1	1	978.778702588	978.778702588	8213.904	8213.904	8250.000	8250.000	-70.68	0.0000	0.000	8250.000	978.7787	FI				
75	Spectrogram 1	1	979.101099275	979.101099275	18352.941	18352.941	18375.000	18375.000	-86.04	0.0000	0.000	18375.000	979.1013	FF				
76	Spectrogram 1	1	979.952076579	980.244482877	3208.556	24898.396	12187.500	7500.000	-78.47	0.2924	21689.840	12187.500	980.0427		SA	A	0	SB
77	Spectrogram 1	1	979.974569371	979.974569371	5390.374	5390.374	5437.500	5437.500	-75.15	0.0000	0.000	5437.500	979.9733	FI				
78	Spectrogram 1	1	980.236985280	980.236985280	23743.316	23743.316	23812.500	23812.500	-80.30	0.0000	0.000	23812.500	980.2373	FF				
79	Spectrogram 1	1	981.002538000	981.385751573	9754.011	18866.310	12187.500	12375.000	-76.12	0.3832	9112.299	12187.500	981.1520		SA	A	0	SB
80	Spectrogram 1	1	981.017533195	981.017533195	10395.722	10395.722	10312.500	10312.500	-61.71	0.0000	0.000	10312.500	981.0187	FI				
81	Spectrogram 1	1	981.381166668	981.381166668	18352.941	18352.941	18375.000	18375.000	-92.04	0.0000	0.000	18375.000	981.3813	FF				
82	Spectrogram 1	1	1034.331508257	1034.796359295	6288.770	20021.390	9750.000	10687.500	-76.06	0.4649	13732.620	9750.000	1034.3787		SA	A	0	SB
83	Spectrogram 1	1	1034.339005854	1034.339005854	7572.193	7572.193	7500.000	7500.000	-78.58	0.0000	0.000	7500.000	1034.3387	FI				
84	Spectrogram 1	1	1034.788861697	1034.788861697	19379.679	19379.679	19312.500	19312.500	-86.59	0.0000	0.000	19312.500	1034.7893	FF				
85	Spectrogram 1	1	997.322686323	997.705063789	8727.273	18481.283	10500.000	11250.000	-78.00	0.3824	9754.010	10500.000	997.3627		SA	A	0	SB
86	Spectrogram 1	1	997.337681517	997.337681517	9240.642	9240.642	9187.500	9187.500	-75.35	0.0000	0.000	9187.500	997.3387	FI				
87	Spectrogram 1	1	997.682570997	997.682570997	18096.257	18096.257	18187.500	18187.500	-83.41	0.0000	0.000	18187.500	997.6827	FF				
88	Spectrogram 1	1	1718.805088575	1719.183717243	8598.930	17454.545	10312.500	10875.000	-80.36	0.3786	8855.615	10312.500	1718.8507		SA	A	0	SB
89	Spectrogram 1	1	1718.820083769	1718.820083769	8983.957	8983.957	9000.000	9000.000	-70.00	0.0000	0.000	9000.000	1718.8213	FI				
90	Spectrogram 1	1	1719.172470847	1719.172470847	16556.150	16556.150	16500.000	16500.000	-88.33	0.0000	0.000	16500.000	1719.1733	FF				
91	Spectrogram 1	1	520.376706614	520.762832879	7339.450	23045.872	9750.000	10687.500	-80.06	0.3861	15706.422	9750.000	520.3920		SA	A	0	SB
92	Spectrogram 1	1	520.387953010	520.387953010	8807.339	8807.339	8812.500	8812.500	-75.39	0.0000	0.000	8812.500	520.3867	FI				
93	Spectrogram 1	1	520.755335282	520.755335282	18495.413	18495.413	18562.500	18562.500	-95.10	0.0000	0.000	18562.500	520.7547	FF				
