Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
29	Spectrogram 1	1	789.169156989	789.169156989	11807.487	11807.487	11812.500	11812.500	-66.67	0.0000	0.000	11812.500	789.1680	FI				
30	Spectrogram 1	1	789.484602305	789.484602305	18609.626	18609.626	18562.500	18562.500	-75.31	0.0000	0.000	18562.500	789.4853	FF				
31	Spectrogram 1	1	796.153910992	796.591293153	10010.695	29903.743	11437.500	11625.000	-75.58	0.4374	19893.048	11437.500	796.2800		SA	A	0	SB
32	Spectrogram 1	1	796.161863395	796.161863395	11679.144	11679.144	11625.000	11625.000	-62.31	0.0000	0.000	11625.000	796.1627	FI				
33	Spectrogram 1	1	796.572737546	796.572737546	29518.717	29518.717	29437.500	29437.500	-93.73	0.0000	0.000	29437.500	796.5733	FF				
34	Spectrogram 1	1	877.209182844	877.413294520	9497.326	16556.150	10312.500	12000.000	-76.79	0.2041	7058.824	10312.500	877.2293		SA	A	0	SB
35	Spectrogram 1	1	877.225087650	877.225087650	9754.011	9754.011	9750.000	9750.000	-68.94	0.0000	0.000	9750.000	877.2240	FI				
36	Spectrogram 1	1	877.405342117	877.405342117	16171.123	16171.123	16125.000	16125.000	-77.96	0.0000	0.000	16125.000	877.4053	FF				
37	Spectrogram 1	1	887.964030274	888.213205566	8470.588	18866.310	11625.000	12000.000	-75.07	0.2492	10395.722	11625.000	888.0293		SA	A	0	SB
38	Spectrogram 1	1	887.974633478	887.974633478	9497.326	9497.326	9562.500	9562.500	-66.65	0.0000	0.000	9562.500	887.9733	FI				
39	Spectrogram 1	1	888.205253163	888.205253163	18096.257	18096.257	18187.500	18187.500	-78.14	0.0000	0.000	18187.500	888.2053	FF				
40	Spectrogram 1	1	888.639984523	888.854699403	8213.904	20149.733	8437.500	11062.500	-78.05	0.2147	11935.829	8437.500	888.8133		SA	A	0	SB
41	Spectrogram 1	1	888.647936926	888.647936926	8855.615	8855.615	8812.500	8812.500	-72.64	0.0000	0.000	8812.500	888.6480	FI				
42	Spectrogram 1	1	888.846747000	888.846747000	19251.337	19251.337	19312.500	19312.500	-89.94	0.0000	0.000	19312.500	888.8480	FF				
43	Spectrogram 1	1	892.602991852	892.849516343	9240.642	19379.679	12562.500	12937.500	-75.35	0.2465	10139.037	12562.500	892.6827		SA	A	0	SB
44	Spectrogram 1	1	892.608293454	892.608293454	9754.011	9754.011	9750.000	9750.000	-67.85	0.0000	0.000	9750.000	892.6080	FI				
45	Spectrogram 1	1	892.838913139	892.838913139	18481.283	18481.283	18562.500	18562.500	-74.75	0.0000	0.000	18562.500	892.8400	FF				
46	Spectrogram 1	1	894.716329220	895.087441357	8855.615	19508.021	12000.000	12000.000	-77.42	0.3711	10652.406	12000.000	894.8347		SA	A	0	SB
47	Spectrogram 1	1	894.728257824	894.728257824	9497.326	9497.326	9562.500	9562.500	-65.68	0.0000	0.000	9562.500	894.7280	FI				
48	Spectrogram 1	1	895.076838153	895.076838153	18224.599	18224.599	18187.500	18187.500	-74.83	0.0000	0.000	18187.500	895.0773	FF				
49	Spectrogram 1	1	898.106526333	898.435225655	7700.535	17326.203	12000.000	12000.000	-73.86	0.3287	9625.668	12000.000	898.2373		SA	A	0	SB
50	Spectrogram 1	1	898.125081940	898.125081940	8213.904	8213.904	8250.000	8250.000	-61.48	0.0000	0.000	8250.000	898.1253	FI				
51	Spectrogram 1	1	898.419320849	898.419320849	17069.519	17069.519	17062.500	17062.500	-85.11	0.0000	0.000	17062.500	898.4187	FF				
52	Spectrogram 1	1	899.215602878	899.602619821	3850.267	20406.417	12562.500	11062.500	-73.93	0.3870	16556.150	12562.500	899.4347		SA	A	0	SB
53	Spectrogram 1	1	899.231507684	899.231507684	4620.321	4620.321	4687.500	4687.500	-71.32	0.0000	0.000	4687.500	899.2320	FI				
54	Spectrogram 1	1	899.599969020	899.599969020	18866.310	18866.310	18937.500	18937.500	-98.37	0.0000	0.000	18937.500	899.6000	FF				
55	Spectrogram 1	1	901.103003108	901.482067648	6545.455	19379.679	12000.000	12375.000	-71.87	0.3791	12834.224	12000.000	901.2320		SA	A	0	SB
56	Spectrogram 1	1	901.110955511	901.110955511	7315.508	7315.508	7312.500	7312.500	-69.85	0.0000	0.000	7312.500	901.1120	FI				
57	Spectrogram 1	1	901.474115245	901.474115245	18352.941	18352.941	18375.000	18375.000	-76.46	0.0000	0.000	18375.000	901.4747	FF				
58	Spectrogram 1	1	902.488371113	902.795864026	6417.112	18352.941	6937.500	12187.500	-73.76	0.3075	11935.829	6937.500	902.4960		SA	A	0	SB
59	Spectrogram 1	1	902.493672715	902.493672715	7828.877	7828.877	7875.000	7875.000	-70.08	0.0000	0.000	7875.000	902.4933	FI				
60	Spectrogram 1	1	902.782610022	902.782610022	8598.930	17582.888	17250.000	16500.000	-74.18	0.0000	8983.958	17250.000	902.7813	FF				
61	Spectrogram 1	1	904.060296093	904.349233399	9754.011	16812.834	10125.000	12000.000	-76.50	0.2889	7058.823	10125.000	904.0773		SA	A	0	SB
62	Spectrogram 1	1	904.078851700	904.078851700	10267.380	10267.380	10312.500	10312.500	-67.65	0.0000	0.000	10312.500	904.0800	FI				
63	Spectrogram 1	1	904.338630195	904.338630195	16042.781	16042.781	16125.000	16125.000	-81.05	0.0000	0.000	16125.000	904.3387	FF				
64	Spectrogram 1	1	906.359601314	906.614078208	11037.433	16684.492	14437.500	13312.500	-77.12	0.2545	5647.059	14437.500	906.3760		SA	A	0	SB
65	Spectrogram 1	1	906.386109323	906.386109323	11422.460	11422.460	11437.500	11437.500	-74.24	0.0000	0.000	11437.500	906.3867	FI				
66	Spectrogram 1	1	906.603475004	906.603475004	16171.123	16171.123	16125.000	16125.000	-82.93	0.0000	0.000	16125.000	906.6027	FF				
67	Spectrogram 1	1	907.732334369	908.087541700	8727.273	20406.417	8812.500	11812.500	-78.14	0.3552	11679.144	8812.500	907.8080		SA	A	0	SB
68	Spectrogram 1	1	907.737635971	907.737635971	9497.326	9497.326	9562.500	9562.500	-68.59	0.0000	0.000	9562.500	907.7387	FI				
69	Spectrogram 1	1	908.084890899	908.084890899	19508.021	19508.021	19500.000	19500.000	-91.29	0.0000	0.000	19500.000	908.0853	FF				
70	Spectrogram 1	1	1049.538664008	1049.737474081	13860.963	18994.652	16687.500	16312.500	-72.21	0.1988	5133.689	16687.500	1049.6400		SA	A	0	SB
71	Spectrogram 1	1	1049.554568814	1049.554568814	14374.332	14374.332	14437.500	14437.500	-70.38	0.0000	0.000	14437.500	1049.5547	FI				
72	Spectrogram 1	1	1049.729521678	1049.729521678	18352.941	18352.941	18375.000	18375.000	-61.23	0.0000	0.000	18375.000	1049.7307	FF				
73	Spectrogram 1	1	1050.175475297	1050.384888575	12834.225	18609.626	14437.500	15000.000	-75.06	0.2094	5775.401	14437.500	1050.2133		SA	A	0	SB
74	Spectrogram 1	1	1050.188729302	1050.188729302	13475.936	13475.936	13500.000	13500.000	-73.97	0.0000	0.000	13500.000	1050.1893	FI				
75	Spectrogram 1	1	1050.366332968	1050.366332968	18224.599	18224.599	18187.500	18187.500	-82.38	0.0000	0.000	18187.500	1050.3653	FF				
76	Spectrogram 1	1	1096.854680128	1097.146268235	12705.882	19379.679	13312.500	15187.500	-84.26	0.2916	6673.797	13312.500	1097.0347		NA	A	0	SB
77	Spectrogram 1	1	1096.873235734	1096.873235734	13347.594	13347.594	13312.500	13312.500	-75.58	0.0000	0.000	13312.500	1096.8720	FI				
78	Spectrogram 1	1	1097.133014230	1097.133014230	18866.310	18866.310	18937.500	18937.500	-95.23	0.0000	0.000	18937.500	1097.1333	FF				
79	Spectrogram 1	1	1100.418221041	1100.720412352	11807.487	18994.652	15750.000	15000.000	-80.30	0.3022	7187.165	15750.000	1100.5333		SA	A	0	SB
80	Spectrogram 1	1	1100.434125847	1100.434125847	12705.882	12705.882	12750.000	12750.000	-78.23	0.0000	0.000	12750.000	1100.4347	FI				
81	Spectrogram 1	1	1100.699205945	1100.699205945	18737.968	18737.968	18750.000	18750.000	-70.14	0.0000	0.000	18750.000	1100.6987	FF				
82	Spectrogram 1	1	1102.162055337	1102.559675483	11935.829	18737.968	18000.000	16312.500	-79.68	0.3976	6802.139	18000.000	1102.4080		SA	A	0	SB
83	Spectrogram 1	1	1102.177960142	1102.177960142	12577.540	12577.540	12562.500	12562.500	-78.42	0.0000	0.000	12562.500	1102.1787	FI				
84	Spectrogram 1	1	1102.543770677	1102.543770677	18352.941	18352.941	18375.000	18375.000	-70.03	0.0000	0.000	18375.000	1102.5440	FF				
85	Spectrogram 1	1	1117.070576840	1117.415180967	12320.856	18866.310	14437.500	14250.000	-81.68	0.3446	6545.454	14437.500	1117.1440		SA	A	0	SB
86	Spectrogram 1	1	1117.075878442	1117.075878442	13090.909	13090.909	13125.000	13125.000	-73.35	0.0000	0.000	13125.000	1117.0747	FI				
87	Spectrogram 1	1	1117.396625360	1117.396625360	18224.599	18224.599	18187.500	18187.500	-90.39	0.0000	0.000	18187.500	1117.3973	FF				
88	Spectrogram 1	1	1142.597536858	1143.077331835	10010.695	17967.914	11625.000	11625.000	-75.10	0.4798	7957.219	11625.000	1142.8480		SA	A	0	SB
89	Spectrogram 1	1	1142.605489261	1142.605489261	11807.487	11807.487	11812.500	11812.500	-83.81	0.0000	0.000	11812.500	1142.6053	FI				
90	Spectrogram 1	1	1143.058776228	1143.058776228	17454.545	17454.545	17437.500	17437.500	-72.39	0.0000	0.000	17437.500	1143.0587	FF				
91	Spectrogram 1	1	1390.925910732	1391.331483282	13219.251	19251.337	16125.000	16312.500	-79.81	0.4056	6032.086	16125.000	1391.0907		SA	A	0	SB
92	Spectrogram 1	1	1390.947117140	1390.947117140	13860.963	13860.963	13875.000	13875.000	-74.53	0.0000	0.000	13875.000	1390.9467	FI				
93	Spectrogram 1	1	1391.318229277	1391.318229277	18224.599	18224.599	18187.500	18187.500	-75.11	0.0000	0.000	18187.500	1391.3173	FF				
94	Spectrogram 1	1	1502.790846923	1503.188467069	12320.856	23743.316	15000.000	15562.500	-80.32	0.3976	11422.460	15000.000	1502.8747		SA	A	0	SB
95	Spectrogram 1	1	1502.804100928	1502.804100928	13219.251	13219.251	13312.500	13312.500	-73.48	0.0000	0.000	13312.500	1502.8053	FI				
96	Spectrogram 1	1	1503.175213064	1503.175213064	23101.604	23101.604	23062.500	23062.500	-96.90	0.0000	0.000	23062.500	1503.1760	FF				
97	Spectrogram 1	1	1503.533071196	1503.880326124	13090.909	22844.920	14250.000	15000.000	-81.59	0.3473	9754.011	14250.000	1503.5947		SA	A	0	SB
98	Spectrogram 1	1	1503.548976002	1503.548976002	13860.963	13860.963	13875.000	13875.000	-70.29	0.0000	0.000	13875.000	1503.5493	FI				
99	Spectrogram 1	1	1503.869722921	1503.869722921	21946.524	21946.524	21937.500	21937.500	-73.71	0.0000	0.000	21937.500	1503.8693	FF				
100	Spectrogram 1	1	1513.954340384	1514.187610870	12449.198	18866.310	13312.500	14625.000	-83.16	0.2333	6417.112	13312.500	1514.0747		SA	A	0	SB
101	Spectrogram 1	1	1513.970245190	1513.970245190	13219.251	13219.251	13312.500	13312.500	-85.66	0.0000	0.000	13312.500	1513.9707	FI				
102	Spectrogram 1	1	1514.163753661	1514.163753661	18352.941	18352.941	18375.000	18375.000	-81.36	0.0000	0.000	18375.000	1514.1627	FF				
103	Spectrogram 1	1	1515.086232402	1515.383122111	10652.406	19379.679	10687.500	13500.000	-80.25	0.2969	8727.273	10687.500	1515.3653		SA	A	0	SB
104	Spectrogram 1	1	1515.091534004	1515.091534004	11550.802	11550.802	11625.000	11625.000	-95.87	0.0000	0.000	11625.000	1515.0907	FI				
105	Spectrogram 1	1	1515.361915703	1515.361915703	18737.968	18737.968	18750.000	18750.000	-90.63	0.0000	0.000	18750.000	1515.3627	FF				
106	Spectrogram 1	1	1528.317792344	1528.680952078	13090.909	18866.310	18187.500	18000.000	-77.58	0.3632	5775.401	18187.500	1528.5333		SA	A	0	SB
107	Spectrogram 1	1	1528.333697150	1528.333697150	13475.936	13475.936	13500.000	13500.000	-78.27	0.0000	0.000	13500.000	1528.3333	FI				
108	Spectrogram 1	1	1528.670348874	1528.670348874	18481.283	18481.283	18562.500	18562.500	-63.98	0.0000	0.000	18562.500	1528.6693	FF				
109	Spectrogram 1	1	1560.455317046	1560.805222775	9240.642	19251.337	11812.500	12000.000	-80.29	0.3499	10010.695	11812.500	1560.5360		SA	A	0	SB
110	Spectrogram 1	1	1560.473872653	1560.473872653	9882.353	9882.353	9937.500	9937.500	-71.22	0.0000	0.000	9937.500	1560.4747	FI				
111	Spectrogram 1	1	1560.802571974	1560.802571974	18481.283	18481.283	18562.500	18562.500	-92.40	0.0000	0.000	18562.500	1560.8027	FF				
112	Spectrogram 1	1	1536.340435510	1536.714198448	11165.776	18737.968	13687.500	14437.500	-79.50	0.3738	7572.192	13687.500	1536.3920		SA	A	0	SB
113	Spectrogram 1	1	1536.345737112	1536.345737112	11422.460	11422.460	11437.500	11437.500	-71.43	0.0000	0.000	11437.500	1536.3467	FI				
114	Spectrogram 1	1	1536.703595244	1536.703595244	17903.744	17903.744	17812.500	17812.500	-86.72	0.0000	0.000	17812.500	1536.7040	FF				
115	Spectrogram 1	1	1589.032138401	1589.347583717	12256.685	19828.877	17812.500	16312.500	-77.37	0.3154	7572.192	17812.500	1589.2373		SA	A	0	SB
116	Spectrogram 1	1	1589.045392406	1589.045392406	12834.225	12834.225	12750.000	12750.000	-75.50	0.0000	0.000	12750.000	1589.0453	FI				
117	Spectrogram 1	1	1589.336980513	1589.336980513	18930.482	18930.482	18937.500	18937.500	-71.74	0.0000	0.000	18937.500	1589.3360	FF				
118	Spectrogram 1	1	1589.795569083	1590.100411195	12064.171	18994.653	15937.500	16312.500	-76.55	0.3048	6930.482	15937.500	1589.9253		SA	A	0	SB
119	Spectrogram 1	1	1589.808823087	1589.808823087	12385.027	12385.027	12375.000	12375.000	-74.05	0.0000	0.000	12375.000	1589.8080	FI				
120	Spectrogram 1	1	1590.087157190	1590.087157190	18545.455	18545.455	18562.500	18562.500	-64.34	0.0000	0.000	18562.500	1590.0880	FF				
121	Spectrogram 1	1	776.601283570	776.863699479	12808.839	20401.332	17437.500	17062.500	-75.45	0.2624	7592.493	17437.500	776.7680		SA	A	0	SB
122	Spectrogram 1	1	776.612529966	776.612529966	13580.957	13580.957	13500.000	13500.000	-77.84	0.0000	0.000	13500.000	776.6133	FI				
123	Spectrogram 1	1	776.863699479	776.863699479	18728.410	18728.410	18750.000	18750.000	-80.48	0.0000	0.000	18750.000	776.8640	FF				
124	Spectrogram 1	1	916.012459233	916.287995937	9462.994	17827.605	10875.000	11812.500	-80.56	0.2755	8364.611	10875.000	916.0507		SA	A	0	SB
125	Spectrogram 1	1	916.027454428	916.027454428	9462.994	9462.994	9375.000	9375.000	-79.01	0.0000	0.000	9375.000	916.0267	FI				
126	Spectrogram 1	1	916.276749541	916.276749541	17184.174	17184.174	17250.000	17250.000	-79.73	0.0000	0.000	17250.000	916.2773	FF				
127	Spectrogram 1	1	1152.545599170	1152.779899088	13967.016	19243.155	14250.000	16312.500	-81.38	0.2343	5276.139	14250.000	1152.5600		SA	A	0	SB
128	Spectrogram 1	1	1152.553096767	1152.553096767	14095.702	14095.702	14062.500	14062.500	-95.28	0.0000	0.000	14062.500	1152.5520	FI				
129	Spectrogram 1	1	1152.763029494	1152.763029494	18342.351	18342.351	18375.000	18375.000	-75.72	0.0000	0.000	18375.000	1152.7627	FF				
130	Spectrogram 1	1	1153.774230070	1154.014153187	12680.152	19243.155	13312.500	14812.500	-78.43	0.2399	6563.003	13312.500	1153.7893		SA	A	0	SB
131	Spectrogram 1	1	1153.794848463	1153.794848463	13323.584	13323.584	13312.500	13312.500	-68.44	0.0000	0.000	13312.500	1153.7947	FI				
132	Spectrogram 1	1	1154.008529989	1154.008529989	18599.723	18599.723	18562.500	18562.500	-83.21	0.0000	0.000	18562.500	1154.0080	FF				
133	Spectrogram 1	1	1160.611810304	1160.877975011	13838.329	19371.841	15000.000	15937.500	-79.01	0.2662	5533.512	15000.000	1160.6773		SA	A	0	SB
134	Spectrogram 1	1	1160.624931100	1160.624931100	13580.957	13580.957	13500.000	13500.000	-70.48	0.0000	0.000	13500.000	1160.6240	]FI				
135	Spectrogram 1	1	1160.862979817	1160.862979817	9977.739	18857.096	18562.500	16500.000	-79.75	0.0000	8879.357	18562.500	1160.8640	FF				
136	Spectrogram 1	1	1169.990178291	1170.293830985	9849.053	19243.155	16875.000	16500.000	-75.27	0.3037	9394.102	16875.000	1170.1333		SA	A	0	SB
137	Spectrogram 1	1	1169.997675888	1169.997675888	10492.485	10492.485	10500.000	10500.000	-69.99	0.0000	0.000	10500.000	1169.9973	FI				
138	Spectrogram 1	1	1170.288207787	1170.288207787	18599.723	18599.723	18562.500	18562.500	-74.60	0.0000	0.000	18562.500	1170.2880	FF				
139	Spectrogram 1	1	1176.343864169	1176.608154477	13967.016	19500.528	15375.000	15937.500	-85.87	0.2643	5533.512	15375.000	1176.3893		SA	A	0	SB
140	Spectrogram 1	1	1176.358859363	1176.358859363	14610.447	14610.447	14625.000	14625.000	-81.30	0.0000	0.000	14625.000	1176.3600	FI				
141	Spectrogram 1	1	1176.591284882	1176.591284882	18857.096	18857.096	18937.500	18937.500	-83.91	0.0000	0.000	18937.500	1176.5920	FF				
142	Spectrogram 1	1	1188.053605808	1188.338514509	13580.957	19629.214	16312.500	16125.000	-81.67	0.2849	6048.257	16312.500	1188.1600		SA	A	0	SB
143	Spectrogram 1	1	1188.064852204	1188.064852204	14224.388	14224.388	14250.000	14250.000	-75.27	0.0000	0.000	14250.000	1188.0640	FI				
144	Spectrogram 1	1	1188.325393713	1188.325393713	18471.037	18471.037	18562.500	18562.500	-75.45	0.0000	0.000	18562.500	1188.3253	FF				
145	Spectrogram 1	1	1212.946142247	1213.322896516	9591.680	19500.528	18187.500	14812.500	-78.28	0.3768	9908.848	18187.500	1213.2400		SA	A	0	SB
146	Spectrogram 1	1	1212.953639844	1212.953639844	10621.171	10621.171	10687.500	10687.500	-73.87	0.0000	0.000	10687.500	1212.9547	FI				
147	Spectrogram 1	1	1213.317273318	1213.317273318	18857.096	18857.096	18937.500	18937.500	-74.74	0.0000	0.000	18937.500	1213.3173	FF				
148	Spectrogram 1	1	1213.716972754	1214.022499848	12937.525	19500.528	18187.500	17812.500	-79.30	0.3055	6563.003	18187.500	1213.9173		SA	A	0	SB
149	Spectrogram 1	1	1213.722595953	1213.722595953	13580.957	13580.957	13500.000	13500.000	-75.26	0.0000	0.000	13500.000	1213.7227	FI				
150	Spectrogram 1	1	1214.011253452	1214.011253452	18728.410	18728.410	18750.000	18750.000	-76.23	0.0000	0.000	18750.000	1214.0107	FF				
151	Spectrogram 1	1	1216.518297949	1216.814453045	13194.898	19371.841	15187.500	16125.000	-78.18	0.2962	6176.943	15187.500	1216.5840		SA	A	0	SB
152	Spectrogram 1	1	1216.533293143	1216.533293143	13580.957	13580.957	13500.000	13500.000	-67.95	0.0000	0.000	13500.000	1216.5333	FI				
153	Spectrogram 1	1	1216.793834653	1216.793834653	18599.723	18599.723	18562.500	18562.500	-75.00	0.0000	0.000	18562.500	1216.7947	FF				
154	Spectrogram 1	1	1217.423632833	1217.680425544	10749.857	19114.469	14812.500	14437.500	-79.88	0.2568	8364.612	14812.500	1217.5013		SA	A	0	SB
155	Spectrogram 1	1	1217.434879229	1217.434879229	11393.289	11393.289	11437.500	11437.500	-79.70	0.0000	0.000	11437.500	1217.4347	FI				
156	Spectrogram 1	1	1217.672927946	1217.672927946	18342.351	18342.351	18375.000	18375.000	-93.38	0.0000	0.000	18375.000	1217.6720	FF				
157	Spectrogram 1	1	1229.479309553	1229.760469455	10492.485	19371.841	14625.000	14812.500	-78.08	0.2812	8879.356	14625.000	1229.5467		SA	A	0	SB
158	Spectrogram 1	1	1229.483058352	1229.483058352	11264.603	11264.603	11250.000	11250.000	-90.31	0.0000	0.000	11250.000	1229.4827	FI				
159	Spectrogram 1	1	1229.743599861	1229.743599861	18728.410	18728.410	18750.000	18750.000	-76.96	0.0000	0.000	18750.000	1229.7440	FF				
160	Spectrogram 1	1	1230.219697295	1230.489610801	9977.739	18857.096	15562.500	14812.500	-78.81	0.2699	8879.357	15562.500	1230.3333		SA	A	0	SB
161	Spectrogram 1	1	1230.227194893	1230.227194893	11264.603	11264.603	11250.000	11250.000	-75.62	0.0000	0.000	11250.000	1230.2267	FI				
162	Spectrogram 1	1	1230.478364405	1230.478364405	18084.978	18084.978	18000.000	18000.000	-83.76	0.0000	0.000	18000.000	1230.4773	FF				
163	Spectrogram 1	1	1232.452935927	1232.760337420	12294.093	19243.155	15562.500	14812.500	-79.19	0.3074	6949.062	15562.500	1232.5680		SA	A	0	SB
164	Spectrogram 1	1	1232.462307923	1232.462307923	12937.525	12937.525	12937.500	12937.500	-70.86	0.0000	0.000	12937.500	1232.4613	FI				
165	Spectrogram 1	1	1232.743467826	1232.743467826	18471.037	18471.037	18562.500	18562.500	-71.93	0.0000	0.000	18562.500	1232.7440	FF				
166	Spectrogram 1	1	1237.518007413	1237.784172121	12808.839	19114.469	15000.000	15375.000	-74.15	0.2662	6305.630	15000.000	1237.5947		SA	A	0	SB
167	Spectrogram 1	1	1237.527379410	1237.527379410	13066.211	13066.211	13125.000	13125.000	-69.78	0.0000	0.000	13125.000	1237.5280	FI				
168	Spectrogram 1	1	1237.778548923	1237.778548923	18599.723	18599.723	18562.500	18562.500	-68.03	0.0000	0.000	18562.500	1237.7787	FF				
169	Spectrogram 1	1	1243.952295175	1244.259696668	12165.407	19629.214	14437.500	14625.000	-81.34	0.3074	7463.807	14437.500	1244.0293		SA	A	0	SB
170	Spectrogram 1	1	1243.965415971	1243.965415971	12937.525	12937.525	12937.500	12937.500	-74.49	0.0000	0.000	12937.500	1243.9653	FI				
171	Spectrogram 1	1	1244.246575873	1244.246575873	18985.782	18985.782	18937.500	18937.500	-84.83	0.0000	0.000	18937.500	1244.2453	FF				
172	Spectrogram 1	1	1244.657069330	1244.889494849	12808.839	19757.900	14812.500	14625.000	-81.33	0.2324	6949.061	14812.500	1244.7307		SA	A	0	SB
173	Spectrogram 1	1	1244.666441326	1244.666441326	13194.898	13194.898	13125.000	13125.000	-72.12	0.0000	0.000	13125.000	1244.6667	FI				
174	Spectrogram 1	1	1244.876374053	1244.876374053	18471.037	18471.037	18562.500	18562.500	-85.99	0.0000	0.000	18562.500	1244.8773	FF				
175	Spectrogram 1	1	1256.306006815	1256.645273097	11650.662	18985.782	16875.000	17437.500	-77.37	0.3393	7335.120	16875.000	1256.4667		SA	A	0	SB
176	Spectrogram 1	1	1256.326625208	1256.326625208	12165.407	12165.407	12187.500	12187.500	-68.47	0.0000	0.000	12187.500	1256.3253	FI				
177	Spectrogram 1	1	1256.634026701	1256.634026701	18213.664	18213.664	18187.500	18187.500	-62.59	0.0000	0.000	18187.500	1256.6347	FF				
