Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
25	Spectrogram 1	1	82.806626721	83.249310485	10652.406	20791.444	12562.500	14062.500	-83.60	0.4427	10139.038	12562.500	82.8320		SA	A	0	SB
26	Spectrogram 1	1	82.814579124	82.814579124	11550.802	11550.802	11625.000	11625.000	-80.89	0.0000	0.000	11625.000	82.8133	FI				
27	Spectrogram 1	1	83.241358082	83.241358082	20406.417	20406.417	20437.500	20437.500	-90.82	0.0000	0.000	20437.500	83.2427	FF				
28	Spectrogram 1	1	98.260408694	98.729600467	7443.850	22973.262	11250.000	11812.500	-81.40	0.4692	15529.412	11250.000	98.2987		SA	A	0	SB
29	Spectrogram 1	1	98.273662699	98.273662699	8855.615	8855.615	8812.500	8812.500	-71.61	0.0000	0.000	8812.500	98.2747	FI				
30	Spectrogram 1	1	98.724298865	98.724298865	22459.893	22459.893	22500.000	22500.000	-96.18	0.0000	0.000	22500.000	98.7253	FF				
31	Spectrogram 1	1	139.069824034	139.417078962	10395.722	23486.631	12937.500	16312.500	-80.76	0.3473	13090.909	12937.500	139.0747		SA	A	0	SB
32	Spectrogram 1	1	139.088379640	139.088379640	11037.433	11037.433	11062.500	11062.500	-66.01	0.0000	0.000	11062.500	139.0880	FI				
33	Spectrogram 1	1	139.406475758	139.406475758	22074.866	22074.866	22125.000	22125.000	-84.03	0.0000	0.000	22125.000	139.4053	FF				
34	Spectrogram 1	1	146.937305658	147.266004980	8085.561	21433.155	13687.500	13687.500	-79.39	0.3287	13347.594	13687.500	147.0027		SA	A	0	SB
35	Spectrogram 1	1	146.950559663	146.950559663	9497.326	9497.326	9562.500	9562.500	-66.83	0.0000	0.000	9562.500	146.9493	FI				
36	Spectrogram 1	1	147.260703378	147.260703378	20663.102	20663.102	20625.000	20625.000	-88.40	0.0000	0.000	20625.000	147.2613	FF				
37	Spectrogram 1	1	190.327451125	190.748928480	7957.219	17582.888	10875.000	11812.500	-77.44	0.4215	9625.669	10875.000	190.3973		SA	A	0	SB
38	Spectrogram 1	1	190.343355931	190.343355931	9368.984	9368.984	9375.000	9375.000	-76.71	0.0000	0.000	9375.000	190.3440	FI				
39	Spectrogram 1	1	190.733023675	190.733023675	16684.492	16684.492	16687.500	16687.500	-84.87	0.0000	0.000	16687.500	190.7333	FF				
40	Spectrogram 1	1	197.451055857	197.933501635	3465.241	20278.075	6187.500	7125.000	-75.84	0.4824	16812.834	6187.500	197.4907		SA	A	0	SB
41	Spectrogram 1	1	197.466960663	197.466960663	4235.294	4235.294	4312.500	4312.500	-73.74	0.0000	0.000	4312.500	197.4667	FI				
42	Spectrogram 1	1	197.909644426	197.909644426	19379.679	19379.679	19312.500	19312.500	-77.14	0.0000	0.000	19312.500	197.9093	FF				
43	Spectrogram 1	1	201.881836820	202.308615777	6417.112	20534.759	11437.500	12000.000	-76.93	0.4268	14117.647	11437.500	201.9707		SA	A	0	SB
44	Spectrogram 1	1	201.892440024	201.892440024	7315.508	7315.508	7312.500	7312.500	-84.53	0.0000	0.000	7312.500	201.8933	FI				
45	Spectrogram 1	1	202.292710971	202.292710971	20021.390	20021.390	20062.500	20062.500	-73.18	0.0000	0.000	20062.500	202.2933	FF				
46	Spectrogram 1	1	205.920072930	206.344201087	8213.904	20021.390	11250.000	11812.500	-77.93	0.4241	11807.486	11250.000	205.9947		SA	A	0	SB
47	Spectrogram 1	1	205.938628537	205.938628537	9497.326	9497.326	9562.500	9562.500	-85.95	0.0000	0.000	9562.500	205.9387	FI				
48	Spectrogram 1	1	206.333597883	206.333597883	18866.310	18866.310	18937.500	18937.500	-90.32	0.0000	0.000	18937.500	206.3333	FF				
49	Spectrogram 1	1	214.936191292	215.182715783	8855.615	14117.647	10125.000	11250.000	-78.15	0.2465	5262.032	10125.000	214.9547		SA	A	0	SB
50	Spectrogram 1	1	214.944143695	214.944143695	9882.353	9882.353	9937.500	9937.500	-67.62	0.0000	0.000	9937.500	214.9440	FI				
51	Spectrogram 1	1	215.169461779	215.169461779	13347.594	13347.594	13312.500	13312.500	-82.11	0.0000	0.000	13312.500	215.1707	FF				
52	Spectrogram 1	1	225.270783132	225.700212891	4877.005	19251.337	6187.500	11062.500	-76.31	0.4294	14374.332	6187.500	225.3787		SA	A	0	SB
53	Spectrogram 1	1	225.284037137	225.284037137	6417.112	6417.112	6375.000	6375.000	-67.24	0.0000	0.000	6375.000	225.2853	FI				
54	Spectrogram 1	1	225.693585888	225.693585888	18352.941	18352.941	18375.000	18375.000	-91.03	0.0000	0.000	18375.000	225.6933	FF				
55	Spectrogram 1	1	253.816216268	254.166121997	12834.225	22716.578	22687.500	17250.000	-82.38	0.3499	9882.353	22687.500	253.8667		NA	A	0	SB
56	Spectrogram 1	1	253.837422676	253.837422676	13475.936	13475.936	13500.000	13500.000	-70.82	0.0000	0.000	13500.000	253.8373	FI				
57	Spectrogram 1	1	254.142264789	254.142264789	21818.182	21818.182	21750.000	21750.000	-85.40	0.0000	0.000	21750.000	254.1413	FF				
58	Spectrogram 1	1	277.030204268	277.464935628	7058.824	21048.128	11062.500	12187.500	-78.93	0.4347	13989.304	11062.500	277.0773		SA	A	0	SB
59	Spectrogram 1	1	277.040807472	277.040807472	8598.930	8598.930	8625.000	8625.000	-87.44	0.0000	0.000	8625.000	277.0400	FI				
60	Spectrogram 1	1	277.454332424	277.454332424	20663.102	20663.102	20625.000	20625.000	-80.82	0.0000	0.000	20625.000	277.4533	FF				
61	Spectrogram 1	1	289.798880394	290.225659351	8598.930	20791.444	12562.500	12375.000	-79.88	0.4268	12192.514	12562.500	290.0213		SA	A	0	SB
62	Spectrogram 1	1	289.814785200	289.814785200	9497.326	9497.326	9562.500	9562.500	-73.86	0.0000	0.000	9562.500	289.8160	FI				
63	Spectrogram 1	1	290.212405346	290.212405346	19636.364	19636.364	19687.500	19687.500	-93.04	0.0000	0.000	19687.500	290.2133	FF				
64	Spectrogram 1	1	302.895636786	303.256145719	5518.717	20406.417	15375.000	12750.000	-71.72	0.3605	14887.700	15375.000	303.1600		SA	A	0	SB
65	Spectrogram 1	1	302.911541592	302.911541592	6802.139	6802.139	6750.000	6750.000	-56.70	0.0000	0.000	6750.000	302.9120	FI				
66	Spectrogram 1	1	303.248193316	303.248193316	19508.021	19508.021	19500.000	19500.000	-73.56	0.0000	0.000	19500.000	303.2480	FF				
67	Spectrogram 1	1	385.777738641	386.236327211	8213.904	18994.652	11062.500	11812.500	-78.62	0.4586	10780.748	11062.500	385.8560		SA	A	0	SB
68	Spectrogram 1	1	385.798945049	385.798945049	9112.299	9112.299	9187.500	9187.500	-71.23	0.0000	0.000	9187.500	385.8000	FI				
69	Spectrogram 1	1	386.223073206	386.223073206	17839.572	17839.572	17812.500	17812.500	-74.56	0.0000	0.000	17812.500	386.2240	FF				
70	Spectrogram 1	1	400.421365524	400.858747686	4235.294	19893.048	11250.000	10687.500	-77.87	0.4374	15657.754	11250.000	400.5147		SA	A	0	SB
71	Spectrogram 1	1	400.434619529	400.434619529	5390.374	5390.374	5437.500	5437.500	-80.84	0.0000	0.000	5437.500	400.4347	FI				
72	Spectrogram 1	1	400.848144482	400.848144482	19508.021	19508.021	19500.000	19500.000	-80.49	0.0000	0.000	19500.000	400.8480	FF				
73	Spectrogram 1	1	409.418118299	409.852849659	7700.535	19379.679	8437.500	11062.500	-82.36	0.4347	11679.144	8437.500	409.4240		SA	A	0	SB
74	Spectrogram 1	1	409.426070702	409.426070702	8727.273	8727.273	8812.500	8812.500	-67.95	0.0000	0.000	8812.500	409.4267	FI				
75	Spectrogram 1	1	409.839595655	409.839595655	18737.968	18737.968	18750.000	18750.000	-91.06	0.0000	0.000	18750.000	409.8400	FF				
76	Spectrogram 1	1	411.395228529	411.782245472	12449.198	24770.053	15000.000	16125.000	-85.06	0.3870	12320.855	15000.000	411.4480		SA	A	0	SB
77	Spectrogram 1	1	411.416434937	411.416434937	13732.620	13732.620	13687.500	13687.500	-83.73	0.0000	0.000	13687.500	411.4160	FI				
78	Spectrogram 1	1	411.761039064	411.761039064	23871.658	23871.658	23812.500	23812.500	-85.17	0.0000	0.000	23812.500	411.7600	FF				
79	Spectrogram 1	1	413.982862898	414.579293118	7957.219	24256.684	15937.500	15937.500	-78.15	0.5964	16299.465	15937.500	414.2587		SA	A	0	SB
80	Spectrogram 1	1	414.001418505	414.001418505	8855.615	8855.615	8812.500	8812.500	-78.42	0.0000	0.000	8812.500	414.0027	FI				
81	Spectrogram 1	1	414.568689914	414.568689914	22716.578	22716.578	22687.500	22687.500	-80.27	0.0000	0.000	22687.500	414.5680	FF				
82	Spectrogram 1	1	423.450421959	423.898407324	9882.353	21048.128	11250.000	15937.500	-79.55	0.4480	11165.775	11250.000	423.4933		SA	A	0	SB
83	Spectrogram 1	1	423.474279168	423.474279168	10524.064	10524.064	10500.000	10500.000	-62.62	0.0000	0.000	10500.000	423.4747	FI				
84	Spectrogram 1	1	423.895756523	423.895756523	20663.102	20663.102	20625.000	20625.000	-75.69	0.0000	0.000	20625.000	423.8960	FF				
85	Spectrogram 1	1	423.916962931	424.303979874	9368.984	17197.861	10500.000	11812.500	-80.52	0.3870	7828.877	10500.000	424.0000		SA	A	0	SB
86	Spectrogram 1	1	423.954074145	423.954074145	10395.722	10395.722	10312.500	10312.500	-78.11	0.0000	0.000	10312.500	423.9547	FI				
87	Spectrogram 1	1	424.285424267	424.285424267	16427.807	16427.807	16500.000	16500.000	-72.57	0.0000	0.000	16500.000	424.2853	FF				
88	Spectrogram 1	1	425.599024272	425.999295219	10395.722	24256.684	15375.000	15562.500	-81.01	0.4003	13860.962	15375.000	425.6853		SA	A	0	SB
89	Spectrogram 1	1	425.617579879	425.617579879	11165.775	11165.775	11250.000	11250.000	-66.21	0.0000	0.000	11250.000	425.6187	FI				
90	Spectrogram 1	1	425.972787210	425.972787210	23614.973	23614.973	23625.000	23625.000	-74.36	0.0000	0.000	23625.000	425.9733	FF				
91	Spectrogram 1	1	426.974397231	427.425033398	4363.636	19636.364	9937.500	9375.000	-78.45	0.4506	15272.728	9937.500	427.0400		SA	A	0	SB
92	Spectrogram 1	1	426.987651236	426.987651236	5518.717	5518.717	5437.500	5437.500	-68.77	0.0000	0.000	5437.500	426.9867	FI				
93	Spectrogram 1	1	427.398525388	427.398525388	18352.941	18352.941	18375.000	18375.000	-81.14	0.0000	0.000	18375.000	427.3973	FF				
94	Spectrogram 1	1	439.735740009	440.191677777	4491.979	21818.182	10875.000	9187.500	-78.88	0.4559	17326.203	10875.000	439.8187		SA	A	0	SB
95	Spectrogram 1	1	439.751644815	439.751644815	6288.770	6288.770	6375.000	6375.000	-67.58	0.0000	0.000	6375.000	439.7520	FI				
96	Spectrogram 1	1	440.183725374	440.183725374	20278.075	20278.075	20250.000	20250.000	-80.75	0.0000	0.000	20250.000	440.1840	FF				
97	Spectrogram 1	1	446.415240115	446.847320674	8085.561	19764.706	11437.500	11250.000	-79.54	0.4321	11679.145	11437.500	446.5147		SA	A	0	SB
98	Spectrogram 1	1	446.436446523	446.436446523	9112.299	9112.299	9187.500	9187.500	-64.45	0.0000	0.000	9187.500	446.4373	FI				
99	Spectrogram 1	1	446.834066669	446.834066669	18737.968	18737.968	18750.000	18750.000	-81.65	0.0000	0.000	18750.000	446.8347	FF				
100	Spectrogram 1	1	452.802729432	453.229508389	8342.246	23743.316	11625.000	17250.000	-74.10	0.4268	15401.070	11625.000	452.8400		SA	A	0	SB
101	Spectrogram 1	1	452.818634238	452.818634238	9625.668	9625.668	9562.500	9562.500	-74.08	0.0000	0.000	9562.500	452.8187	FI				
102	Spectrogram 1	1	453.221555986	453.221555986	22331.551	22331.551	22312.500	22312.500	-81.60	0.0000	0.000	22312.500	453.2213	FF				
103	Spectrogram 1	1	459.589066109	459.909813027	7572.193	21304.813	11437.500	11625.000	-76.31	0.3207	13732.620	11437.500	459.6827		SA	A	0	SB
104	Spectrogram 1	1	459.604970915	459.604970915	8213.904	8213.904	8250.000	8250.000	-73.44	0.0000	0.000	8250.000	459.6053	FI				
105	Spectrogram 1	1	459.901860624	459.901860624	20406.417	20406.417	20437.500	20437.500	-91.02	0.0000	0.000	20437.500	459.9013	FF				
106	Spectrogram 1	1	467.593388479	468.049326247	7828.877	19764.706	12375.000	11812.500	-79.01	0.4559	11935.829	12375.000	467.7867		SA	A	0	SB
107	Spectrogram 1	1	467.611944085	467.611944085	8727.273	8727.273	8812.500	8812.500	-68.19	0.0000	0.000	8812.500	467.6107	FI				
108	Spectrogram 1	1	468.030770640	468.030770640	18994.652	18994.652	18937.500	18937.500	-79.39	0.0000	0.000	18937.500	468.0320	FF				
109	Spectrogram 1	1	479.703016067	480.066175801	8342.246	19893.048	11250.000	11625.000	-75.47	0.3632	11550.802	11250.000	479.7760		SA	A	0	SB
110	Spectrogram 1	1	479.716270072	479.716270072	9754.011	9754.011	9750.000	9750.000	-66.29	0.0000	0.000	9750.000	479.7173	FI				
111	Spectrogram 1	1	480.060874199	480.060874199	18481.283	18481.283	18562.500	18562.500	-78.19	0.0000	0.000	18562.500	480.0613	FF				
112	Spectrogram 1	1	487.451819806	487.889201968	8727.273	19636.364	11437.500	11812.500	-77.33	0.4374	10909.091	11437.500	487.5707		SA	A	0	SB
113	Spectrogram 1	1	487.473026214	487.473026214	9240.642	9240.642	9187.500	9187.500	-72.59	0.0000	0.000	9187.500	487.4720	FI				
114	Spectrogram 1	1	487.881249565	487.881249565	18994.652	18994.652	18937.500	18937.500	-73.54	0.0000	0.000	18937.500	487.8800	FF				
115	Spectrogram 1	1	491.850982083	492.309570652	7572.193	19764.706	11437.500	12187.500	-77.38	0.4586	12192.513	11437.500	491.9600		SA	A	0	SB
116	Spectrogram 1	1	491.866886889	491.866886889	8855.615	8855.615	8812.500	8812.500	-67.00	0.0000	0.000	8812.500	491.8667	FI				
117	Spectrogram 1	1	492.293665846	492.293665846	19251.337	19251.337	19312.500	19312.500	-84.66	0.0000	0.000	19312.500	492.2933	FF				
118	Spectrogram 1	1	525.181185447	525.478075157	16684.492	25796.791	23062.500	22875.000	-78.57	0.2969	9112.299	23062.500	525.3813		SA	A	0	AB
119	Spectrogram 1	1	525.191788651	525.191788651	17582.888	17582.888	17625.000	17625.000	-65.65	0.0000	0.000	17625.000	525.1920	FI				
120	Spectrogram 1	1	525.475424356	525.475424356	25026.738	25026.738	24937.500	24937.500	-95.14	0.0000	0.000	24937.500	525.4747	FF				
121	Spectrogram 1	1	554.174211201	554.651355377	6673.797	19636.364	8625.000	11062.500	-76.76	0.4771	12962.567	8625.000	554.1947		SA	A	0	SB
122	Spectrogram 1	1	554.190116007	554.190116007	8085.561	8085.561	8062.500	8062.500	-61.25	0.0000	0.000	8062.500	554.1893	FI				
123	Spectrogram 1	1	554.643402974	554.643402974	18609.626	18609.626	18562.500	18562.500	-86.63	0.0000	0.000	18562.500	554.6427	FF				
124	Spectrogram 1	1	562.985598833	563.372615776	8727.273	21946.524	10312.500	12187.500	-80.75	0.3870	13219.251	10312.500	563.0267		SA	A	0	SB
125	Spectrogram 1	1	563.012106843	563.012106843	10010.695	10010.695	9937.500	9937.500	-68.12	0.0000	0.000	9937.500	563.0133	FI				
126	Spectrogram 1	1	563.369964975	563.369964975	20791.444	20791.444	20812.500	20812.500	-82.90	0.0000	0.000	20812.500	563.3707	FF				
127	Spectrogram 1	1	572.547782197	572.963957950	9368.984	20791.444	14250.000	13312.500	-80.34	0.4162	11422.460	14250.000	572.8560		SA	A	0	SB
128	Spectrogram 1	1	572.574290207	572.574290207	10010.695	10010.695	9937.500	9937.500	-75.22	0.0000	0.000	9937.500	572.5733	FI				
129	Spectrogram 1	1	572.956005547	572.956005547	19122.995	19122.995	19125.000	19125.000	-91.80	0.0000	0.000	19125.000	572.9573	FF				
130	Spectrogram 1	1	578.551513531	578.951784478	8085.561	18994.652	11437.500	11625.000	-79.16	0.4003	10909.091	11437.500	578.6160		SA	A	0	SB
131	Spectrogram 1	1	578.559465934	578.559465934	9368.984	9368.984	9375.000	9375.000	-72.95	0.0000	0.000	9375.000	578.5600	FI				
132	Spectrogram 1	1	578.941181274	578.941181274	18224.599	18224.599	18187.500	18187.500	-95.26	0.0000	0.000	18187.500	578.9413	F				
133	Spectrogram 1	1	581.056561284	581.422371819	7828.877	20021.390	10312.500	11625.000	-79.03	0.3658	12192.513	10312.500	581.1013		SA	A	0	SB
134	Spectrogram 1	1	581.080418493	581.080418493	8598.930	8598.930	8625.000	8625.000	-71.14	0.0000	0.000	8625.000	581.0800	FI				
135	Spectrogram 1	1	581.414419416	581.414419416	19251.337	19251.337	19312.500	19312.500	-78.75	0.0000	0.000	19312.500	581.4133	FF				
136	Spectrogram 1	1	585.809507304	586.215079854	7957.219	19764.706	10687.500	11437.500	-80.71	0.4056	11807.487	10687.500	585.8773		SA	A	0	SB
137	Spectrogram 1	1	585.822761309	585.822761309	8855.615	8855.615	8812.500	8812.500	-76.33	0.0000	0.000	8812.500	585.8240	FI				
138	Spectrogram 1	1	586.207127451	586.207127451	18737.968	18737.968	18750.000	18750.000	-84.37	0.0000	0.000	18750.000	586.2080	FF				
139	Spectrogram 1	1	592.570563185	593.002643745	8727.273	20663.102	12750.000	12375.000	-76.26	0.4321	11935.829	12750.000	592.8027		SA	A	0	SB
140	Spectrogram 1	1	592.589118792	592.589118792	9625.668	9625.668	9562.500	9562.500	-67.76	0.0000	0.000	9562.500	592.5893	FI				
141	Spectrogram 1	1	592.992040541	592.992040541	19251.337	19251.337	19312.500	19312.500	-79.64	0.0000	0.000	19312.500	592.9920	FF				
142	Spectrogram 1	1	600.486378283	600.801823599	7700.535	16684.492	12000.000	11812.500	-75.64	0.3154	8983.957	12000.000	600.6053		SA	A	0	SB
143	Spectrogram 1	1	600.491679885	600.491679885	9112.299	9112.299	9187.500	9187.500	-75.69	0.0000	0.000	9187.500	600.4907	FI				
144	Spectrogram 1	1	600.793871196	600.793871196	15529.412	15529.412	15562.500	15562.500	-82.78	0.0000	0.000	15562.500	600.7947	FF				
145	Spectrogram 1	1	605.115541189	605.505208933	8598.930	20021.390	11437.500	11812.500	-78.35	0.3897	11422.460	11437.500	605.2080		SA	A	0	SB
146	Spectrogram 1	1	605.131445995	605.131445995	9625.668	9625.668	9562.500	9562.500	-79.64	0.0000	0.000	9562.500	605.1307	FI				
147	Spectrogram 1	1	605.497256530	605.497256530	19122.995	19122.995	19125.000	19125.000	-87.49	0.0000	0.000	19125.000	605.4960	FF				
148	Spectrogram 1	1	612.416163190	612.837640545	8213.904	19764.706	11250.000	11812.500	-78.47	0.4215	11550.802	11250.000	612.5200		SA	A	0	SB
149	Spectrogram 1	1	612.429417194	612.429417194	8855.615	8855.615	8812.500	8812.500	-80.93	0.0000	0.000	8812.500	612.4293	FI				
150	Spectrogram 1	1	612.837640545	612.837640545	18994.652	18994.652	18937.500	18937.500	-90.59	0.0000	0.000	18937.500	612.8373	FF				
151	Spectrogram 1	1	616.643219776	617.101808345	7700.535	21048.128	12187.500	12187.500	-78.61	0.4586	13347.593	12187.500	616.8320		SA	A	0	SB
152	Spectrogram 1	1	616.659124582	616.659124582	8727.273	8727.273	8812.500	8812.500	-90.37	0.0000	0.000	8812.500	616.6587	FI				
153	Spectrogram 1	1	617.099157544	617.099157544	19251.337	19251.337	19312.500	19312.500	-115.53	0.0000	0.000	19312.500	617.0987	FF				
154	Spectrogram 1	1	624.620003296	625.036179050	8983.957	21176.471	15562.500	12562.500	-79.15	0.4162	12192.514	15562.500	624.9200		SA	A	0	SB
155	Spectrogram 1	1	624.649162107	624.649162107	9625.668	9625.668	9562.500	9562.500	-80.58	0.0000	0.000	9562.500	624.6480	FI				
156	Spectrogram 1	1	625.020274244	625.020274244	20149.733	20149.733	20062.500	20062.500	-75.16	0.0000	0.000	20062.500	625.0213	FF				
157	Spectrogram 1	1	626.940092244	627.353617196	8598.930	22203.209	12375.000	12000.000	-78.95	0.4135	13604.279	12375.000	627.1280		SA	A	0	SB
158	Spectrogram 1	1	626.958647851	626.958647851	9625.668	9625.668	9562.500	9562.500	-77.77	0.0000	0.000	9562.500	626.9573	FI				
159	Spectrogram 1	1	627.343013992	627.343013992	21818.182	21818.182	21750.000	21750.000	-78.87	0.0000	0.000	21750.000	627.3440	FF				
160	Spectrogram 1	1	632.532537641	632.946062594	8470.588	22588.235	13875.000	12187.500	-77.92	0.4135	14117.647	13875.000	632.8427		SA	A	0	SB
161	Spectrogram 1	1	632.543140845	632.543140845	9112.299	9112.299	9187.500	9187.500	-80.36	0.0000	0.000	9187.500	632.5440	FI				
162	Spectrogram 1	1	632.938110191	632.938110191	21176.471	21176.471	21187.500	21187.500	-78.35	0.0000	0.000	21187.500	632.9387	FF				
163	Spectrogram 1	1	640.160631749	640.584759906	7315.508	20406.417	12562.500	12187.500	-76.41	0.4241	13090.909	12562.500	640.4347		SA	A	0	SB
164	Spectrogram 1	1	640.173885754	640.173885754	8085.561	8085.561	8062.500	8062.500	-79.91	0.0000	0.000	8062.500	640.1733	FI				
165	Spectrogram 1	1	640.584759906	640.584759906	19379.679	19379.679	19312.500	19312.500	-77.08	0.0000	0.000	19312.500	640.5840	FF				
166	Spectrogram 1	1	687.357788207	687.665281120	13219.251	17069.519	14250.000	14250.000	-81.61	0.3075	3850.268	14250.000	687.5120		SA	A	0	SB
167	Spectrogram 1	1	687.373693013	687.373693013	13860.963	13860.963	13875.000	13875.000	-69.97	0.0000	0.000	13875.000	687.3733	FI				
168	Spectrogram 1	1	687.652027115	687.652027115	16171.123	16171.123	16125.000	16125.000	-83.57	0.0000	0.000	16125.000	687.6533	FF				
169	Spectrogram 1	1	693.051574924	693.433290265	7957.219	21689.840	10500.000	11812.500	-76.49	0.3817	13732.621	10500.000	693.0827		SA	A	0	SB
170	Spectrogram 1	1	693.056876526	693.056876526	8983.957	8983.957	9000.000	9000.000	-68.31	0.0000	0.000	9000.000	693.0560	FI				
171	Spectrogram 1	1	693.422687061	693.422687061	20919.786	20919.786	21000.000	21000.000	-95.35	0.0000	0.000	21000.000	693.4240	FF				
172	Spectrogram 1	1	779.478036607	779.854450346	7828.877	16812.834	10312.500	11250.000	-77.96	0.3764	8983.957	10312.500	779.5307		SA	A	0	SB
173	Spectrogram 1	1	779.493941413	779.493941413	8598.930	8598.930	8625.000	8625.000	-78.10	0.0000	0.000	8625.000	779.4933	FI				
174	Spectrogram 1	1	779.838545540	779.838545540	16171.123	16171.123	16125.000	16125.000	-96.94	0.0000	0.000	16125.000	779.8373	FF				
175	Spectrogram 1	1	793.154936562	793.462429475	7315.508	16941.176	11250.000	10687.500	-80.22	0.3075	9625.668	11250.000	793.2587		SA	A	0	SB
176	Spectrogram 1	1	793.168190567	793.168190567	8470.588	8470.588	8437.500	8437.500	-71.93	0.0000	0.000	8437.500	793.1680	FI				
177	Spectrogram 1	1	793.454477072	793.454477072	16427.807	16427.807	16500.000	16500.000	-83.27	0.0000	0.000	16500.000	793.4533	FF				
178	Spectrogram 1	1	793.913065641	794.342495400	6417.112	19893.048	12750.000	12000.000	-76.26	0.4294	13475.936	12750.000	794.1547		SA	A	0	SB
179	Spectrogram 1	1	793.928970447	793.928970447	7187.166	7187.166	7125.000	7125.000	-69.32	0.0000	0.000	7125.000	793.9280	FI				
180	Spectrogram 1	1	794.326590594	794.326590594	19251.337	19251.337	19312.500	19312.500	-80.14	0.0000	0.000	19312.500	794.3253	FF				
181	Spectrogram 1	1	800.990174997	801.387795144	7957.219	17454.545	13312.500	11062.500	-79.96	0.3976	9497.326	13312.500	801.2880		SA	A	0	SB
